model_family,budget_FLOPs,context_tokens,quality_family,model_train_RMSE,joint_status,candidate_status,joint_N,joint_D,joint_Q,candidate_N,candidate_D,candidate_Q,candidate_active_set,candidate_budget_utilization,candidate_KKT_pass,converged_starts,joint_loss_at_joint,joint_loss_at_candidate,candidate_loss_at_candidate,candidate_loss_at_joint,joint_model_regret,candidate_model_regret
no_Q,1e+19,30000,exponential,0.1182387744906499,converged_feasible,converged_feasible,0.07728178711949552,10.000000000000007,0.5514368636202339,0.08333333333334758,10.000000000000002,0.5000000000000001,D_min;Q0;budget,1.0000000000001714,True,20,3.443509491117175,3.4484884529855546,3.420631280505906,3.4437136751196165,0.004978961868379539,0.023082394613710644
no_Q,1e+20,30000,exponential,0.1182387744906499,converged_feasible,converged_feasible,0.5692273568670866,10.000000000000002,0.9700201068112456,0.5564657569001715,14.975464761308418,0.5,Q0;budget,1.0000000000000002,True,20,2.7865874690064865,2.920815191332147,2.899811276051423,2.971758624480772,0.13422772232566071,0.07194734842934869
no_Q,1e+22,30000,exponential,0.1182387744906499,converged_feasible,converged_feasible,4.517267002734136,172.29307922959376,1.0,5.93616958035123,140.38233275741874,0.5,Q0;budget,0.9999999999999998,True,20,2.192843064872647,2.3197680635596374,2.3061489470983125,2.313870674775523,0.12692499868699025,0.007721727677210577
no_Q,1e+23,30000,exponential,0.1182387744906499,converged_feasible,converged_feasible,11.970000000000002,600.0,1.0,11.97,599.9999999999994,0.5,N_max;D_max;Q0,0.8618399999999995,True,20,2.0523920597927097,2.149464477390852,2.142010838695438,2.142010838695438,0.09707241759814211,0.0
no_Q,1e+19,30000,power,0.1182387744906499,converged_feasible,converged_feasible,0.08333333333338873,10.000000000000002,0.5000000000000001,0.0833333333333485,10.00000000000001,0.5,D_min;Q0;budget,1.0000000000001832,True,19,3.448488452985401,3.4484884529855506,3.4206312805059023,3.4206312805057557,1.496580637194711e-13,-1.4654943925052066e-13
no_Q,1e+20,30000,power,0.1182387744906499,converged_feasible,converged_feasible,0.5085646770116937,10.000000000000002,0.95790160635434,0.5564657572165361,14.975464752794496,0.5,Q0;budget,1.0000000000000002,True,20,2.8090737819481615,2.920815191332426,2.899811276051423,2.9918870316566704,0.11174140938426458,0.09207575560524717
no_Q,1e+22,30000,power,0.1182387744906499,converged_feasible,converged_feasible,4.580567138595504,167.63249339406073,0.9999999999999999,5.93616958035123,140.38233275741888,0.5,Q0;budget,1.0000000000000009,True,20,2.193978359241385,2.319768063559637,2.3061489470983125,2.3148562777965167,0.12578970431825187,0.008707330698204174
no_Q,1e+23,30000,power,0.1182387744906499,converged_feasible,converged_feasible,11.969999999999997,600.0,0.9999999999999999,11.969999999999997,599.9999999999994,0.5,N_max;D_max;Q0,0.8618399999999992,True,20,2.0523920597927097,2.149464477390852,2.142010838695438,2.142010838695438,0.09707241759814211,0.0
no_Q,1e+19,30000,logarithmic,0.1182387744906499,converged_feasible,converged_feasible,0.08333333333339757,10.000000000000002,0.5000000000000001,0.08333333333411937,10.000000000000002,0.5000000000000001,D_min;Q0;budget,1.0000000000094331,True,20,3.448488452985368,3.448488452982669,3.4206312805031,3.4206312805057237,-2.6991742174686806e-12,2.62367905179417e-12
no_Q,1e+20,30000,logarithmic,0.1182387744906499,converged_feasible,converged_feasible,0.5370672508834842,13.05981105749605,1.0,0.5564657672326729,14.975464483242767,0.5,Q0;budget,0.9999999999999997,True,20,2.732418098797096,2.920815191341249,2.899811276051423,2.930839218791085,0.18839709254415293,0.031027942739661807
