policy,support,N_params_B,D_tokens_B,Q_score,lambda,eta,bridge_model,status,Loss,difference_from_baseline
equal_13,continuous_hull,1.0,100.0,0.5,1.5,0.1,exp_bridge,valid,2.1602512488897805,-0.1279831193967862
equal_13,continuous_hull,1.0,100.0,0.5,1.5,0.1,linear_bridge,valid,2.1240897132061574,-0.16414465508040932
equal_13,continuous_hull,1.0,100.0,0.5,1.5,0.2,exp_bridge,valid,2.1602512488897805,-0.1279831193967862
equal_13,continuous_hull,1.0,100.0,0.5,1.5,0.2,linear_bridge,valid,2.1240897132061574,-0.16414465508040932
equal_13,continuous_hull,1.0,100.0,0.5,1.5,0.4,exp_bridge,valid,2.1602512488897805,-0.1279831193967862
equal_13,continuous_hull,1.0,100.0,0.5,1.5,0.4,linear_bridge,valid,2.1240897132061574,-0.16414465508040932
equal_13,continuous_hull,10.0,100.0,0.5,0,0.0,exp_bridge,valid,2.3050441192012485,0.2506358066696772
equal_13,continuous_hull,10.0,100.0,0.5,0,0.0,linear_bridge,valid,2.3050441192012485,0.2506358066696772
equal_13,continuous_hull,10.0,100.0,0.5,0,0.1,exp_bridge,valid,2.3050441192012485,0.2506358066696772
equal_13,continuous_hull,10.0,100.0,0.5,0,0.1,linear_bridge,valid,2.3050441192012485,0.2506358066696772
equal_13,continuous_hull,10.0,100.0,0.5,0,0.2,exp_bridge,valid,2.3050441192012485,0.2506358066696772
equal_13,continuous_hull,10.0,100.0,0.5,0,0.2,linear_bridge,valid,2.3050441192012485,0.2506358066696772
equal_13,continuous_hull,10.0,100.0,0.5,0,0.4,exp_bridge,valid,2.3050441192012485,0.2506358066696772
equal_13,continuous_hull,10.0,100.0,0.5,0,0.4,linear_bridge,valid,2.3050441192012485,0.2506358066696772
equal_13,continuous_hull,10.0,100.0,0.5,0.5,0.0,exp_bridge,valid,2.176120814485965,0.12171250195439365
equal_13,continuous_hull,10.0,100.0,0.5,0.5,0.0,linear_bridge,valid,2.172375073404516,0.11796676087294466
equal_13,continuous_hull,10.0,100.0,0.5,0.5,0.1,exp_bridge,valid,2.202034016927261,0.1476257043956899
equal_13,continuous_hull,10.0,100.0,0.5,0.5,0.1,linear_bridge,valid,2.199661350250975,0.1452530377194039
equal_13,continuous_hull,10.0,100.0,0.5,0.5,0.2,exp_bridge,valid,2.2228373293519175,0.16842901682034617
equal_13,continuous_hull,10.0,100.0,0.5,0.5,0.2,linear_bridge,valid,2.221335610370621,0.1669272978390497
equal_13,continuous_hull,10.0,100.0,0.5,0.5,0.4,exp_bridge,valid,2.252828129370578,0.19841981683900656
equal_13,continuous_hull,10.0,100.0,0.5,0.5,0.4,linear_bridge,valid,2.2522276207590792,0.19781930822750793
equal_13,continuous_hull,10.0,100.0,0.5,0.75,0.0,exp_bridge,valid,2.114388963826888,0.05998065129531671
equal_13,continuous_hull,10.0,100.0,0.5,0.75,0.0,linear_bridge,valid,2.1060405505061497,0.05163223797457839
equal_13,continuous_hull,10.0,100.0,0.5,0.75,0.1,exp_bridge,valid,2.152268325520902,0.09786001298933078
equal_13,continuous_hull,10.0,100.0,0.5,0.75,0.1,linear_bridge,valid,2.1469699657758383,0.09256165324426702
equal_13,continuous_hull,10.0,100.0,0.5,0.75,0.2,exp_bridge,valid,2.1828399879494556,0.12843167541788425
equal_13,continuous_hull,10.0,100.0,0.5,0.75,0.2,linear_bridge,valid,2.179481355955307,0.1250730434237357
equal_13,continuous_hull,10.0,100.0,0.5,0.75,0.4,exp_bridge,valid,2.227165390349034,0.17275707781746252
equal_13,continuous_hull,10.0,100.0,0.5,0.75,0.4,linear_bridge,valid,2.225819371537994,0.17141105900642284
equal_13,continuous_hull,10.0,100.0,0.5,1.0,0.0,exp_bridge,valid,2.0544083125315713,0.0
equal_13,continuous_hull,10.0,100.0,0.5,1.0,0.0,linear_bridge,valid,2.0397060276077834,-0.01470228492378789
equal_13,continuous_hull,10.0,100.0,0.5,1.0,0.1,exp_bridge,valid,2.10362733247166,0.04921901994008859
equal_13,continuous_hull,10.0,100.0,0.5,1.0,0.1,linear_bridge,valid,2.0942785813007014,0.039870268769130135
equal_13,continuous_hull,10.0,100.0,0.5,1.0,0.2,exp_bridge,valid,2.143562351627586,0.0891540390960146
equal_13,continuous_hull,10.0,100.0,0.5,1.0,0.2,linear_bridge,valid,2.1376271015399935,0.08321878900842217
equal_13,continuous_hull,10.0,100.0,0.5,1.0,0.4,exp_bridge,valid,2.2017949844023046,0.1473866718707333
equal_13,continuous_hull,10.0,100.0,0.5,1.0,0.4,linear_bridge,valid,2.1994111223169095,0.1450028097853382
equal_13,continuous_hull,10.0,100.0,0.5,1.25,0.0,exp_bridge,valid,1.9961291828537813,-0.05827912967779003
equal_13,continuous_hull,10.0,100.0,0.5,1.25,0.0,linear_bridge,valid,1.973371504709417,-0.08103680782215439
equal_13,continuous_hull,10.0,100.0,0.5,1.25,0.1,exp_bridge,valid,2.0560856197383344,0.0016773072067630679
equal_13,continuous_hull,10.0,100.0,0.5,1.25,0.1,linear_bridge,valid,2.041587196825565,-0.012821115706006303
equal_13,continuous_hull,10.0,100.0,0.5,1.25,0.2,exp_bridge,valid,2.1049914701404955,0.05058315760892418
equal_13,continuous_hull,10.0,100.0,0.5,1.25,0.2,linear_bridge,valid,2.0957728471246795,0.04136453459310818
equal_13,continuous_hull,10.0,100.0,0.5,1.25,0.4,exp_bridge,valid,2.176713581463924,0.12230526893235272
equal_13,continuous_hull,10.0,100.0,0.5,1.25,0.4,linear_bridge,valid,2.1730028730958244,0.1185945605642531
equal_13,continuous_hull,10.0,100.0,0.5,1.5,0.0,exp_bridge,valid,1.9395033062977212,-0.11490500623385014
equal_13,continuous_hull,10.0,100.0,0.5,1.5,0.0,linear_bridge,valid,1.9070369818110509,-0.14737133072052044
equal_13,continuous_hull,10.0,100.0,0.5,1.5,0.1,exp_bridge,valid,2.0096183437242554,-0.044789968807315894
equal_13,continuous_hull,10.0,100.0,0.5,1.5,0.1,linear_bridge,valid,1.988895812350428,-0.06551250018114341
equal_13,continuous_hull,10.0,100.0,0.5,1.5,0.2,exp_bridge,valid,2.067114626266802,0.01270631373523079
equal_13,continuous_hull,10.0,100.0,0.5,1.5,0.2,linear_bridge,valid,2.0539185927093655,-0.000489719822205803
equal_13,continuous_hull,10.0,100.0,0.5,1.5,0.4,exp_bridge,valid,2.151917889401358,0.09750957686978667
equal_13,continuous_hull,10.0,100.0,0.5,1.5,0.4,linear_bridge,valid,2.1465946238747398,0.09218631134316846
quality_direct,observed_512,0.1,100.0,0.5,0,0.0,exp_bridge,valid,3.0592931965585177,0.15479344373076298
quality_direct,observed_512,0.1,100.0,0.5,0,0.0,linear_bridge,valid,3.0592931965585177,0.15479344373076298
quality_direct,observed_512,0.1,100.0,0.5,0,0.1,exp_bridge,valid,3.0592931965585177,0.15479344373076298
quality_direct,observed_512,0.1,100.0,0.5,0,0.1,linear_bridge,valid,3.0592931965585177,0.15479344373076298
quality_direct,observed_512,0.1,100.0,0.5,0,0.2,exp_bridge,valid,3.0592931965585177,0.15479344373076298
quality_direct,observed_512,0.1,100.0,0.5,0,0.2,linear_bridge,valid,3.0592931965585177,0.15479344373076298
quality_direct,observed_512,0.1,100.0,0.5,0,0.4,exp_bridge,valid,3.0592931965585177,0.15479344373076298
quality_direct,observed_512,0.1,100.0,0.5,0,0.4,linear_bridge,valid,3.0592931965585177,0.15479344373076298
quality_direct,observed_512,0.1,100.0,0.5,0.5,0.0,exp_bridge,valid,2.980891868758719,0.07639211593096418
quality_direct,observed_512,0.1,100.0,0.5,0.5,0.0,linear_bridge,valid,2.9798697624850576,0.0753700096573029
quality_direct,observed_512,0.1,100.0,0.5,0.5,0.1,exp_bridge,valid,2.960921338361826,0.056421585534071284
quality_direct,observed_512,0.1,100.0,0.5,0.5,0.1,linear_bridge,valid,2.9593050171114803,0.05480526428372556
quality_direct,observed_512,0.1,100.0,0.5,0.5,0.2,exp_bridge,valid,2.935970061348337,0.03147030852058208
quality_direct,observed_512,0.1,100.0,0.5,0.5,0.2,linear_bridge,valid,2.9334155365736065,0.028915783745851797
quality_direct,observed_512,0.1,100.0,0.5,0.5,0.4,exp_bridge,valid,2.866156408558034,-0.038343344269720525
quality_direct,observed_512,0.1,100.0,0.5,0.5,0.4,linear_bridge,valid,2.859790550165498,-0.044709202662256864
quality_direct,observed_512,0.1,100.0,0.5,0.75,0.0,exp_bridge,valid,2.9424479088024587,0.03794815597470391
quality_direct,observed_512,0.1,100.0,0.5,0.75,0.0,linear_bridge,valid,2.9401580454483276,0.03565829262057285
quality_direct,observed_512,0.1,100.0,0.5,0.75,0.1,exp_bridge,valid,2.9129280277517333,0.008428274923978574
quality_direct,observed_512,0.1,100.0,0.5,0.75,0.1,linear_bridge,valid,2.909310927387961,0.00481117456020641
quality_direct,observed_512,0.1,100.0,0.5,0.75,0.2,exp_bridge,valid,2.876185440896672,-0.028314311931082692
quality_direct,observed_512,0.1,100.0,0.5,0.75,0.2,linear_bridge,valid,2.8704767065811514,-0.03402304624660335
quality_direct,observed_512,0.1,100.0,0.5,0.75,0.4,exp_bridge,valid,2.7742096580318867,-0.13029009479586806
quality_direct,observed_512,0.1,100.0,0.5,0.75,0.4,linear_bridge,valid,2.7600392269689875,-0.14446052585876723
quality_direct,observed_512,0.1,100.0,0.5,1.0,0.0,exp_bridge,valid,2.9044997528277547,0.0
quality_direct,observed_512,0.1,100.0,0.5,1.0,0.0,linear_bridge,valid,2.9004463284115976,-0.004053424416157192
quality_direct,observed_512,0.1,100.0,0.5,1.0,0.1,exp_bridge,valid,2.8657126364444854,-0.03878711638326937
quality_direct,observed_512,0.1,100.0,0.5,1.0,0.1,linear_bridge,valid,2.8593168376644424,-0.0451829151633123
quality_direct,observed_512,0.1,100.0,0.5,1.0,0.2,exp_bridge,valid,2.817618203717951,-0.08688154910980384
quality_direct,observed_512,0.1,100.0,0.5,1.0,0.2,linear_bridge,valid,2.807537876588696,-0.09696187623905894
quality_direct,observed_512,0.1,100.0,0.5,1.0,0.4,exp_bridge,valid,2.685212573792992,-0.21928717903476258
quality_direct,observed_512,0.1,100.0,0.5,1.0,0.4,linear_bridge,valid,2.6602879037724776,-0.24421184905527715
quality_direct,observed_512,0.1,100.0,0.5,1.25,0.0,exp_bridge,valid,2.8670410065508647,-0.037458746276890054
quality_direct,observed_512,0.1,100.0,0.5,1.25,0.0,linear_bridge,valid,2.8607346113748675,-0.043765141452887235
quality_direct,observed_512,0.1,100.0,0.5,1.25,0.1,exp_bridge,valid,2.8192625552152957,-0.08523719761245907
quality_direct,observed_512,0.1,100.0,0.5,1.25,0.1,linear_bridge,valid,2.8093227479409237,-0.09517700488683101
quality_direct,observed_512,0.1,100.0,0.5,1.25,0.2,exp_bridge,valid,2.7602435604596267,-0.14425619236812803
quality_direct,observed_512,0.1,100.0,0.5,1.25,0.2,linear_bridge,valid,2.74459904659624,-0.15990070623151453
quality_direct,observed_512,0.1,100.0,0.5,1.25,0.4,exp_bridge,valid,2.599070530080719,-0.30542922274703566
quality_direct,observed_512,0.1,100.0,0.5,1.25,0.4,linear_bridge,valid,2.5605365805759677,-0.3439631722517871
quality_direct,observed_512,0.1,100.0,0.5,1.5,0.0,exp_bridge,valid,2.8300653581538318,-0.07443439467392299
quality_direct,observed_512,0.1,100.0,0.5,1.5,0.0,linear_bridge,valid,2.8210228943381375,-0.08347685848961728
quality_direct,observed_512,0.1,100.0,0.5,1.5,0.1,exp_bridge,valid,2.7735653792211807,-0.130934373606574
quality_direct,observed_512,0.1,100.0,0.5,1.5,0.1,linear_bridge,valid,2.7593286582174046,-0.14517109461035016
quality_direct,observed_512,0.1,100.0,0.5,1.5,0.2,exp_bridge,valid,2.7040372265501977,-0.200462526277557
quality_direct,observed_512,0.1,100.0,0.5,1.5,0.2,linear_bridge,valid,2.681660216603785,-0.22283953622396968
quality_direct,observed_512,0.1,100.0,0.5,1.5,0.4,exp_bridge,valid,2.51569193674379,-0.38880781608396475
quality_direct,observed_512,0.1,100.0,0.5,1.5,0.4,linear_bridge,valid,2.4607852573794577,-0.443714495448297
quality_direct,observed_512,1.0,100.0,0.5,0,0.0,exp_bridge,valid,2.5673967252758954,0.1299045743558036
quality_direct,observed_512,1.0,100.0,0.5,0,0.0,linear_bridge,valid,2.5673967252758954,0.1299045743558036
quality_direct,observed_512,1.0,100.0,0.5,0,0.1,exp_bridge,valid,2.5673967252758954,0.1299045743558036
quality_direct,observed_512,1.0,100.0,0.5,0,0.1,linear_bridge,valid,2.5673967252758954,0.1299045743558036
quality_direct,observed_512,1.0,100.0,0.5,0,0.2,exp_bridge,valid,2.5673967252758954,0.1299045743558036
quality_direct,observed_512,1.0,100.0,0.5,0,0.2,linear_bridge,valid,2.5673967252758954,0.1299045743558036
quality_direct,observed_512,1.0,100.0,0.5,0,0.4,exp_bridge,valid,2.5673967252758954,0.1299045743558036
quality_direct,observed_512,1.0,100.0,0.5,0,0.4,linear_bridge,valid,2.5673967252758954,0.1299045743558036
quality_direct,observed_512,1.0,100.0,0.5,0.5,0.0,exp_bridge,valid,2.5016013603605876,0.0641092094404958
quality_direct,observed_512,1.0,100.0,0.5,0.5,0.0,linear_bridge,valid,2.5007435961218305,0.06325144520173875
quality_direct,observed_512,1.0,100.0,0.5,0.5,0.1,exp_bridge,valid,2.5016013603605876,0.0641092094404958
quality_direct,observed_512,1.0,100.0,0.5,0.5,0.1,linear_bridge,valid,2.5007435961218305,0.06325144520173875
quality_direct,observed_512,1.0,100.0,0.5,0.5,0.2,exp_bridge,valid,2.5016013603605876,0.0641092094404958
quality_direct,observed_512,1.0,100.0,0.5,0.5,0.2,linear_bridge,valid,2.5007435961218305,0.06325144520173875
quality_direct,observed_512,1.0,100.0,0.5,0.5,0.4,exp_bridge,valid,2.5016013603605876,0.0641092094404958
quality_direct,observed_512,1.0,100.0,0.5,0.5,0.4,linear_bridge,valid,2.5007435961218305,0.06325144520173875
quality_direct,observed_512,1.0,100.0,0.5,0.75,0.0,exp_bridge,valid,2.4693387132205977,0.031846562300505976
quality_direct,observed_512,1.0,100.0,0.5,0.75,0.0,linear_bridge,valid,2.4674170315447976,0.029924880624705885
quality_direct,observed_512,1.0,100.0,0.5,0.75,0.1,exp_bridge,valid,2.4693387132205977,0.031846562300505976
quality_direct,observed_512,1.0,100.0,0.5,0.75,0.1,linear_bridge,valid,2.4674170315447976,0.029924880624705885
quality_direct,observed_512,1.0,100.0,0.5,0.75,0.2,exp_bridge,valid,2.4693387132205977,0.031846562300505976
quality_direct,observed_512,1.0,100.0,0.5,0.75,0.2,linear_bridge,valid,2.4674170315447976,0.029924880624705885
quality_direct,observed_512,1.0,100.0,0.5,0.75,0.4,exp_bridge,valid,2.4693387132205977,0.031846562300505976
quality_direct,observed_512,1.0,100.0,0.5,0.75,0.4,linear_bridge,valid,2.4674170315447976,0.029924880624705885
quality_direct,observed_512,1.0,100.0,0.5,1.0,0.0,exp_bridge,valid,2.4374921509200917,0.0
quality_direct,observed_512,1.0,100.0,0.5,1.0,0.0,linear_bridge,valid,2.434090466967765,-0.0034016839523265396
quality_direct,observed_512,1.0,100.0,0.5,1.0,0.1,exp_bridge,valid,2.4374921509200917,0.0
quality_direct,observed_512,1.0,100.0,0.5,1.0,0.1,linear_bridge,valid,2.434090466967765,-0.0034016839523265396
quality_direct,observed_512,1.0,100.0,0.5,1.0,0.2,exp_bridge,valid,2.4374921509200917,0.0
quality_direct,observed_512,1.0,100.0,0.5,1.0,0.2,linear_bridge,valid,2.434090466967765,-0.0034016839523265396
quality_direct,observed_512,1.0,100.0,0.5,1.0,0.4,exp_bridge,valid,2.4374921509200917,0.0
quality_direct,observed_512,1.0,100.0,0.5,1.0,0.4,linear_bridge,valid,2.434090466967765,-0.0034016839523265396
quality_direct,observed_512,1.0,100.0,0.5,1.25,0.0,exp_bridge,valid,2.406056307296992,-0.031435843623099924
quality_direct,observed_512,1.0,100.0,0.5,1.25,0.0,linear_bridge,valid,2.400763902390733,-0.036728248529358964
quality_direct,observed_512,1.0,100.0,0.5,1.25,0.1,exp_bridge,valid,2.406056307296992,-0.031435843623099924
quality_direct,observed_512,1.0,100.0,0.5,1.25,0.1,linear_bridge,valid,2.400763902390733,-0.036728248529358964
quality_direct,observed_512,1.0,100.0,0.5,1.25,0.2,exp_bridge,valid,2.406056307296992,-0.031435843623099924
quality_direct,observed_512,1.0,100.0,0.5,1.25,0.2,linear_bridge,valid,2.400763902390733,-0.036728248529358964
quality_direct,observed_512,1.0,100.0,0.5,1.25,0.4,exp_bridge,valid,2.406056307296992,-0.031435843623099924
quality_direct,observed_512,1.0,100.0,0.5,1.25,0.4,linear_bridge,valid,2.400763902390733,-0.036728248529358964
quality_direct,observed_512,1.0,100.0,0.5,1.5,0.0,exp_bridge,valid,2.3750258853955257,-0.06246626552456602
quality_direct,observed_512,1.0,100.0,0.5,1.5,0.0,linear_bridge,valid,2.3674373378137004,-0.07005481310639139
quality_direct,observed_512,1.0,100.0,0.5,1.5,0.1,exp_bridge,valid,2.3750258853955257,-0.06246626552456602
quality_direct,observed_512,1.0,100.0,0.5,1.5,0.1,linear_bridge,valid,2.3674373378137004,-0.07005481310639139
quality_direct,observed_512,1.0,100.0,0.5,1.5,0.2,exp_bridge,valid,2.3750258853955257,-0.06246626552456602
quality_direct,observed_512,1.0,100.0,0.5,1.5,0.2,linear_bridge,valid,2.3674373378137004,-0.07005481310639139
quality_direct,observed_512,1.0,100.0,0.5,1.5,0.4,exp_bridge,valid,2.3750258853955257,-0.06246626552456602
quality_direct,observed_512,1.0,100.0,0.5,1.5,0.4,linear_bridge,valid,2.3674373378137004,-0.07005481310639139
quality_direct,observed_512,10.0,100.0,0.5,0,0.0,exp_bridge,valid,2.3050441192012485,0.11663011494415931
quality_direct,observed_512,10.0,100.0,0.5,0,0.0,linear_bridge,valid,2.3050441192012485,0.11663011494415931
quality_direct,observed_512,10.0,100.0,0.5,0,0.1,exp_bridge,valid,2.3050441192012485,0.11663011494415931
quality_direct,observed_512,10.0,100.0,0.5,0,0.1,linear_bridge,valid,2.3050441192012485,0.11663011494415931
quality_direct,observed_512,10.0,100.0,0.5,0,0.2,exp_bridge,valid,2.3050441192012485,0.11663011494415931
quality_direct,observed_512,10.0,100.0,0.5,0,0.2,linear_bridge,valid,2.3050441192012485,0.11663011494415931
quality_direct,observed_512,10.0,100.0,0.5,0,0.4,exp_bridge,valid,2.3050441192012485,0.11663011494415931
quality_direct,observed_512,10.0,100.0,0.5,0,0.4,linear_bridge,valid,2.3050441192012485,0.11663011494415931
quality_direct,observed_512,10.0,100.0,0.5,0.5,0.0,exp_bridge,valid,2.245972134931878,0.05755813067478899
quality_direct,observed_512,10.0,100.0,0.5,0.5,0.0,linear_bridge,valid,2.2452020223915206,0.05678801813443135
quality_direct,observed_512,10.0,100.0,0.5,0.5,0.1,exp_bridge,valid,2.2579966224945474,0.06958261823745815
quality_direct,observed_512,10.0,100.0,0.5,0.5,0.1,linear_bridge,valid,2.2575098520801777,0.06909584782308853
quality_direct,observed_512,10.0,100.0,0.5,0.5,0.2,exp_bridge,valid,2.2675938732613536,0.07917986900426444
quality_direct,observed_512,10.0,100.0,0.5,0.5,0.2,linear_bridge,valid,2.267286308710056,0.07887230445296689
quality_direct,observed_512,10.0,100.0,0.5,0.5,0.4,exp_bridge,valid,2.2813432414408683,0.0929292371837791
quality_direct,observed_512,10.0,100.0,0.5,0.5,0.4,linear_bridge,valid,2.2812205513603394,0.0928065471032502
quality_direct,observed_512,10.0,100.0,0.5,0.75,0.0,exp_bridge,valid,2.2170062862464137,0.02859228198932451
quality_direct,observed_512,10.0,100.0,0.5,0.75,0.0,linear_bridge,valid,2.215280973986656,0.026866969729566925
quality_direct,observed_512,10.0,100.0,0.5,0.75,0.1,exp_bridge,valid,2.2348342102127883,0.04642020595569907
quality_direct,observed_512,10.0,100.0,0.5,0.75,0.1,linear_bridge,valid,2.233742718519642,0.045328714262552694
quality_direct,observed_512,10.0,100.0,0.5,0.75,0.2,exp_bridge,valid,2.24909754342768,0.06068353917059088
quality_direct,observed_512,10.0,100.0,0.5,0.75,0.2,linear_bridge,valid,2.2484074034644594,0.059993399207370235
quality_direct,observed_512,10.0,100.0,0.5,0.75,0.4,exp_bridge,valid,2.269584346032194,0.08117034177510485
quality_direct,observed_512,10.0,100.0,0.5,0.75,0.4,linear_bridge,valid,2.2693087674398846,0.08089476318279543
quality_direct,observed_512,10.0,100.0,0.5,1.0,0.0,exp_bridge,valid,2.188414004257089,0.0
quality_direct,observed_512,10.0,100.0,0.5,1.0,0.0,linear_bridge,valid,2.185359925581792,-0.003054078675297056
quality_direct,observed_512,10.0,100.0,0.5,1.0,0.1,exp_bridge,valid,2.211909396755299,0.023495392498209977
quality_direct,observed_512,10.0,100.0,0.5,1.0,0.1,linear_bridge,valid,2.209975584959107,0.021561580702017746
quality_direct,observed_512,10.0,100.0,0.5,1.0,0.2,exp_bridge,valid,2.230752084621376,0.04233808036428677
quality_direct,observed_512,10.0,100.0,0.5,1.0,0.2,linear_bridge,valid,2.2295284982188632,0.041114493961774023
quality_direct,observed_512,10.0,100.0,0.5,1.0,0.4,exp_bridge,valid,2.2578860603637465,0.0694720561066573
quality_direct,observed_512,10.0,100.0,0.5,1.0,0.4,linear_bridge,valid,2.25739698351943,0.06898297926234065
quality_direct,observed_512,10.0,100.0,0.5,1.25,0.0,exp_bridge,valid,2.1601904711497273,-0.02822353310736192
quality_direct,observed_512,10.0,100.0,0.5,1.25,0.0,linear_bridge,valid,2.155438877176928,-0.03297512708016104
quality_direct,observed_512,10.0,100.0,0.5,1.25,0.1,exp_bridge,valid,2.1892197448456594,0.0008057405885701918
quality_direct,observed_512,10.0,100.0,0.5,1.25,0.1,linear_bridge,valid,2.1862084513985716,-0.0022055528585176454
quality_direct,observed_512,10.0,100.0,0.5,1.25,0.2,exp_bridge,valid,2.212556266216306,0.02414226195921687
quality_direct,observed_512,10.0,100.0,0.5,1.25,0.2,linear_bridge,valid,2.2106495929732666,0.022235588716177368
quality_direct,observed_512,10.0,100.0,0.5,1.25,0.4,exp_bridge,valid,2.24624807203028,0.05783406777319078
quality_direct,observed_512,10.0,100.0,0.5,1.25,0.4,linear_bridge,valid,2.245485199598975,0.05707119534188587
quality_direct,observed_512,10.0,100.0,0.5,1.5,0.0,exp_bridge,valid,2.1323309312445256,-0.056083073012563656
quality_direct,observed_512,10.0,100.0,0.5,1.5,0.0,linear_bridge,valid,2.125517828772064,-0.06289617548502502
quality_direct,observed_512,10.0,100.0,0.5,1.5,0.1,exp_bridge,valid,2.166762842208904,-0.0216511620481854
quality_direct,observed_512,10.0,100.0,0.5,1.5,0.1,linear_bridge,valid,2.162441317838036,-0.025972686419053037
quality_direct,observed_512,10.0,100.0,0.5,1.5,0.2,exp_bridge,valid,2.1945088676243176,0.00609486336722842
quality_direct,observed_512,10.0,100.0,0.5,1.5,0.2,linear_bridge,valid,2.191770687727671,0.0033566834705816007
quality_direct,observed_512,10.0,100.0,0.5,1.5,0.4,exp_bridge,valid,2.234670070236802,0.04625606597971288
quality_direct,observed_512,10.0,100.0,0.5,1.5,0.4,linear_bridge,valid,2.2335734156785207,0.04515941142143154
