scope,candidate_set,weight_scenario,model,n_candidates,selected_index,selected_hull_status,actual_best_index,realized_rank,realized_top_decile,realized_relative_regret
test_60m,all_heldout,dirichlet_sparse_072,interaction_candidate,256,43,OUT_OF_TRAINING_SUPPORT,142,19,True,0.09540324926974617
test_60m,all_heldout,dirichlet_sparse_073,ridge_v1.3,256,192,OUT_OF_TRAINING_SUPPORT,28,2,True,0.0008382165697472866
test_60m,all_heldout,dirichlet_sparse_073,interaction_candidate,256,192,OUT_OF_TRAINING_SUPPORT,28,2,True,0.0008382165697472866
test_60m,all_heldout,dirichlet_sparse_074,ridge_v1.3,256,57,OUT_OF_TRAINING_SUPPORT,73,50,False,0.07777315742243837
test_60m,all_heldout,dirichlet_sparse_074,interaction_candidate,256,201,OUT_OF_TRAINING_SUPPORT,73,51,False,0.07898577692729783
test_60m,all_heldout,dirichlet_sparse_075,ridge_v1.3,256,8,OUT_OF_TRAINING_SUPPORT,40,47,False,0.17825253072561276
test_60m,all_heldout,dirichlet_sparse_075,interaction_candidate,256,8,OUT_OF_TRAINING_SUPPORT,40,47,False,0.17825253072561276
test_60m,all_heldout,dirichlet_sparse_076,ridge_v1.3,256,26,OUT_OF_TRAINING_SUPPORT,154,176,False,0.2838559044597859
test_60m,all_heldout,dirichlet_sparse_076,interaction_candidate,256,20,OUT_OF_TRAINING_SUPPORT,154,59,False,0.13480468724538308
test_60m,all_heldout,dirichlet_sparse_077,ridge_v1.3,256,221,OUT_OF_TRAINING_SUPPORT,131,4,True,0.07165526452523463
test_60m,all_heldout,dirichlet_sparse_077,interaction_candidate,256,221,OUT_OF_TRAINING_SUPPORT,131,4,True,0.07165526452523463
test_60m,all_heldout,dirichlet_sparse_078,ridge_v1.3,256,93,OUT_OF_TRAINING_SUPPORT,68,113,False,0.17399726699259793
test_60m,all_heldout,dirichlet_sparse_078,interaction_candidate,256,223,OUT_OF_TRAINING_SUPPORT,68,73,False,0.13264250830765628
test_60m,all_heldout,dirichlet_sparse_079,ridge_v1.3,256,53,OUT_OF_TRAINING_SUPPORT,45,4,True,0.011452722024402891
test_60m,all_heldout,dirichlet_sparse_079,interaction_candidate,256,53,OUT_OF_TRAINING_SUPPORT,45,4,True,0.011452722024402891
test_60m,all_heldout,dirichlet_sparse_080,ridge_v1.3,256,114,OUT_OF_TRAINING_SUPPORT,45,5,True,0.018505138080767543
test_60m,all_heldout,dirichlet_sparse_080,interaction_candidate,256,45,OUT_OF_TRAINING_SUPPORT,45,1,True,0.0
test_60m,all_heldout,dirichlet_sparse_081,ridge_v1.3,256,23,OUT_OF_TRAINING_SUPPORT,192,5,True,0.04690688864385816
test_60m,all_heldout,dirichlet_sparse_081,interaction_candidate,256,23,OUT_OF_TRAINING_SUPPORT,192,5,True,0.04690688864385816
test_60m,all_heldout,dirichlet_sparse_082,ridge_v1.3,256,14,OUT_OF_TRAINING_SUPPORT,219,3,True,0.026348397274743265
test_60m,all_heldout,dirichlet_sparse_082,interaction_candidate,256,14,OUT_OF_TRAINING_SUPPORT,219,3,True,0.026348397274743265
test_60m,all_heldout,dirichlet_sparse_083,ridge_v1.3,256,43,OUT_OF_TRAINING_SUPPORT,187,4,True,0.02918717779351502
test_60m,all_heldout,dirichlet_sparse_083,interaction_candidate,256,43,OUT_OF_TRAINING_SUPPORT,187,4,True,0.02918717779351502
test_60m,all_heldout,dirichlet_sparse_084,ridge_v1.3,256,146,OUT_OF_TRAINING_SUPPORT,58,156,False,0.333193402946443
test_60m,all_heldout,dirichlet_sparse_084,interaction_candidate,256,146,OUT_OF_TRAINING_SUPPORT,58,156,False,0.333193402946443
test_60m,all_heldout,dirichlet_sparse_085,ridge_v1.3,256,93,OUT_OF_TRAINING_SUPPORT,28,80,False,0.20213839108202855
test_60m,all_heldout,dirichlet_sparse_085,interaction_candidate,256,135,OUT_OF_TRAINING_SUPPORT,28,23,True,0.10729370298214312
test_60m,all_heldout,dirichlet_sparse_086,ridge_v1.3,256,124,OUT_OF_TRAINING_SUPPORT,155,6,True,0.04547985040603996
test_60m,all_heldout,dirichlet_sparse_086,interaction_candidate,256,124,OUT_OF_TRAINING_SUPPORT,155,6,True,0.04547985040603996
test_60m,all_heldout,dirichlet_sparse_087,ridge_v1.3,256,49,OUT_OF_TRAINING_SUPPORT,106,3,True,0.0159812154270532
test_60m,all_heldout,dirichlet_sparse_087,interaction_candidate,256,49,OUT_OF_TRAINING_SUPPORT,106,3,True,0.0159812154270532
test_60m,all_heldout,dirichlet_sparse_088,ridge_v1.3,256,43,OUT_OF_TRAINING_SUPPORT,219,28,False,0.10803132866964969
test_60m,all_heldout,dirichlet_sparse_088,interaction_candidate,256,43,OUT_OF_TRAINING_SUPPORT,219,28,False,0.10803132866964969
test_60m,all_heldout,dirichlet_sparse_089,ridge_v1.3,256,54,OUT_OF_TRAINING_SUPPORT,199,80,False,0.18376415840664156
test_60m,all_heldout,dirichlet_sparse_089,interaction_candidate,256,91,OUT_OF_TRAINING_SUPPORT,199,12,True,0.04931069548103138
test_60m,all_heldout,dirichlet_sparse_090,ridge_v1.3,256,59,OUT_OF_TRAINING_SUPPORT,131,20,True,0.13247958411612212
test_60m,all_heldout,dirichlet_sparse_090,interaction_candidate,256,72,OUT_OF_TRAINING_SUPPORT,131,36,False,0.18447638387029905
test_60m,all_heldout,dirichlet_sparse_091,ridge_v1.3,256,53,OUT_OF_TRAINING_SUPPORT,143,5,True,0.027736079087236732
test_60m,all_heldout,dirichlet_sparse_091,interaction_candidate,256,53,OUT_OF_TRAINING_SUPPORT,143,5,True,0.027736079087236732
test_60m,all_heldout,dirichlet_sparse_092,ridge_v1.3,256,57,OUT_OF_TRAINING_SUPPORT,83,47,False,0.10117767722558227
test_60m,all_heldout,dirichlet_sparse_092,interaction_candidate,256,201,OUT_OF_TRAINING_SUPPORT,83,19,True,0.060172277097500435
test_60m,all_heldout,dirichlet_sparse_093,ridge_v1.3,256,43,OUT_OF_TRAINING_SUPPORT,248,2,True,0.0332769710509378
test_60m,all_heldout,dirichlet_sparse_093,interaction_candidate,256,43,OUT_OF_TRAINING_SUPPORT,248,2,True,0.0332769710509378
test_60m,all_heldout,dirichlet_sparse_094,ridge_v1.3,256,63,OUT_OF_TRAINING_SUPPORT,207,154,False,0.43647709693672415
test_60m,all_heldout,dirichlet_sparse_094,interaction_candidate,256,135,OUT_OF_TRAINING_SUPPORT,207,7,True,0.06424502762668631
test_60m,all_heldout,dirichlet_sparse_095,ridge_v1.3,256,120,OUT_OF_TRAINING_SUPPORT,204,3,True,0.036298516011090784
test_60m,all_heldout,dirichlet_sparse_095,interaction_candidate,256,104,OUT_OF_TRAINING_SUPPORT,204,7,True,0.06040074659025478
test_60m,all_heldout,dirichlet_sparse_096,ridge_v1.3,256,23,OUT_OF_TRAINING_SUPPORT,125,26,True,0.06310725168857968
test_60m,all_heldout,dirichlet_sparse_096,interaction_candidate,256,23,OUT_OF_TRAINING_SUPPORT,125,26,True,0.06310725168857968
test_60m,all_heldout,dirichlet_sparse_097,ridge_v1.3,256,101,OUT_OF_TRAINING_SUPPORT,125,37,False,0.12896564767170643
test_60m,all_heldout,dirichlet_sparse_097,interaction_candidate,256,101,OUT_OF_TRAINING_SUPPORT,125,37,False,0.12896564767170643
test_60m,all_heldout,dirichlet_sparse_098,ridge_v1.3,256,59,OUT_OF_TRAINING_SUPPORT,47,41,False,0.16847825861065552
test_60m,all_heldout,dirichlet_sparse_098,interaction_candidate,256,167,OUT_OF_TRAINING_SUPPORT,47,34,False,0.1511929848341441
test_60m,all_heldout,dirichlet_sparse_099,ridge_v1.3,256,224,OUT_OF_TRAINING_SUPPORT,133,82,False,0.14373720587665775
test_60m,all_heldout,dirichlet_sparse_099,interaction_candidate,256,1,OUT_OF_TRAINING_SUPPORT,133,63,False,0.11840844699020948
test_60m,all_heldout,dirichlet_balanced_000,ridge_v1.3,256,146,OUT_OF_TRAINING_SUPPORT,219,190,False,0.3531006802958856
test_60m,all_heldout,dirichlet_balanced_000,interaction_candidate,256,146,OUT_OF_TRAINING_SUPPORT,219,190,False,0.3531006802958856
test_60m,all_heldout,dirichlet_balanced_001,ridge_v1.3,256,146,OUT_OF_TRAINING_SUPPORT,68,187,False,0.33683920481884355
test_60m,all_heldout,dirichlet_balanced_001,interaction_candidate,256,146,OUT_OF_TRAINING_SUPPORT,68,187,False,0.33683920481884355
test_60m,all_heldout,dirichlet_balanced_002,ridge_v1.3,256,53,OUT_OF_TRAINING_SUPPORT,219,30,False,0.12637783761800742
test_60m,all_heldout,dirichlet_balanced_002,interaction_candidate,256,53,OUT_OF_TRAINING_SUPPORT,219,30,False,0.12637783761800742
test_60m,all_heldout,dirichlet_balanced_003,ridge_v1.3,256,146,OUT_OF_TRAINING_SUPPORT,199,233,False,0.42398759085432375
test_60m,all_heldout,dirichlet_balanced_003,interaction_candidate,256,93,OUT_OF_TRAINING_SUPPORT,199,146,False,0.25680522237983594
test_60m,all_heldout,dirichlet_balanced_004,ridge_v1.3,256,146,OUT_OF_TRAINING_SUPPORT,226,221,False,0.41114330204123894
test_60m,all_heldout,dirichlet_balanced_004,interaction_candidate,256,146,OUT_OF_TRAINING_SUPPORT,226,221,False,0.41114330204123894
test_60m,all_heldout,dirichlet_balanced_005,ridge_v1.3,256,146,OUT_OF_TRAINING_SUPPORT,41,191,False,0.31937397267502327
test_60m,all_heldout,dirichlet_balanced_005,interaction_candidate,256,146,OUT_OF_TRAINING_SUPPORT,41,191,False,0.31937397267502327
test_60m,all_heldout,dirichlet_balanced_006,ridge_v1.3,256,53,OUT_OF_TRAINING_SUPPORT,58,17,True,0.045633423811249775
test_60m,all_heldout,dirichlet_balanced_006,interaction_candidate,256,53,OUT_OF_TRAINING_SUPPORT,58,17,True,0.045633423811249775
test_60m,all_heldout,dirichlet_balanced_007,ridge_v1.3,256,146,OUT_OF_TRAINING_SUPPORT,219,205,False,0.3880736543572588
test_60m,all_heldout,dirichlet_balanced_007,interaction_candidate,256,146,OUT_OF_TRAINING_SUPPORT,219,205,False,0.3880736543572588
test_60m,all_heldout,dirichlet_balanced_008,ridge_v1.3,256,146,OUT_OF_TRAINING_SUPPORT,219,203,False,0.3818317102813069
test_60m,all_heldout,dirichlet_balanced_008,interaction_candidate,256,146,OUT_OF_TRAINING_SUPPORT,219,203,False,0.3818317102813069
test_60m,all_heldout,dirichlet_balanced_009,ridge_v1.3,256,146,OUT_OF_TRAINING_SUPPORT,219,234,False,0.46016692571795886
test_60m,all_heldout,dirichlet_balanced_009,interaction_candidate,256,146,OUT_OF_TRAINING_SUPPORT,219,234,False,0.46016692571795886
test_60m,all_heldout,dirichlet_balanced_010,ridge_v1.3,256,146,OUT_OF_TRAINING_SUPPORT,219,176,False,0.366228451947383
test_60m,all_heldout,dirichlet_balanced_010,interaction_candidate,256,146,OUT_OF_TRAINING_SUPPORT,219,176,False,0.366228451947383
test_60m,all_heldout,dirichlet_balanced_011,ridge_v1.3,256,146,OUT_OF_TRAINING_SUPPORT,40,212,False,0.39222067122814946
test_60m,all_heldout,dirichlet_balanced_011,interaction_candidate,256,146,OUT_OF_TRAINING_SUPPORT,40,212,False,0.39222067122814946
test_60m,all_heldout,dirichlet_balanced_012,ridge_v1.3,256,146,OUT_OF_TRAINING_SUPPORT,243,179,False,0.44716781564982383
test_60m,all_heldout,dirichlet_balanced_012,interaction_candidate,256,146,OUT_OF_TRAINING_SUPPORT,243,179,False,0.44716781564982383
test_60m,all_heldout,dirichlet_balanced_013,ridge_v1.3,256,146,OUT_OF_TRAINING_SUPPORT,239,198,False,0.34476479318056225
test_60m,all_heldout,dirichlet_balanced_013,interaction_candidate,256,146,OUT_OF_TRAINING_SUPPORT,239,198,False,0.34476479318056225
test_60m,all_heldout,dirichlet_balanced_014,ridge_v1.3,256,146,OUT_OF_TRAINING_SUPPORT,219,214,False,0.4505450298793796
test_60m,all_heldout,dirichlet_balanced_014,interaction_candidate,256,146,OUT_OF_TRAINING_SUPPORT,219,214,False,0.4505450298793796
test_60m,all_heldout,dirichlet_balanced_015,ridge_v1.3,256,146,OUT_OF_TRAINING_SUPPORT,192,170,False,0.3641253727594032
test_60m,all_heldout,dirichlet_balanced_015,interaction_candidate,256,146,OUT_OF_TRAINING_SUPPORT,192,170,False,0.3641253727594032
test_60m,all_heldout,dirichlet_balanced_016,ridge_v1.3,256,53,OUT_OF_TRAINING_SUPPORT,28,48,False,0.12952187293475315
test_60m,all_heldout,dirichlet_balanced_016,interaction_candidate,256,53,OUT_OF_TRAINING_SUPPORT,28,48,False,0.12952187293475315
test_60m,all_heldout,dirichlet_balanced_017,ridge_v1.3,256,146,OUT_OF_TRAINING_SUPPORT,28,236,False,0.4995330727270488
test_60m,all_heldout,dirichlet_balanced_017,interaction_candidate,256,93,OUT_OF_TRAINING_SUPPORT,28,186,False,0.3494906096554686
test_60m,all_heldout,dirichlet_balanced_018,ridge_v1.3,256,146,OUT_OF_TRAINING_SUPPORT,219,232,False,0.4256673125305025
test_60m,all_heldout,dirichlet_balanced_018,interaction_candidate,256,146,OUT_OF_TRAINING_SUPPORT,219,232,False,0.4256673125305025
test_60m,all_heldout,dirichlet_balanced_019,ridge_v1.3,256,146,OUT_OF_TRAINING_SUPPORT,239,171,False,0.30241584561276513
test_60m,all_heldout,dirichlet_balanced_019,interaction_candidate,256,146,OUT_OF_TRAINING_SUPPORT,239,171,False,0.30241584561276513
test_60m,all_heldout,dirichlet_balanced_020,ridge_v1.3,256,53,OUT_OF_TRAINING_SUPPORT,172,31,False,0.09202196040099332
test_60m,all_heldout,dirichlet_balanced_020,interaction_candidate,256,53,OUT_OF_TRAINING_SUPPORT,172,31,False,0.09202196040099332
test_60m,all_heldout,dirichlet_balanced_021,ridge_v1.3,256,53,OUT_OF_TRAINING_SUPPORT,28,22,True,0.0627560231431307
test_60m,all_heldout,dirichlet_balanced_021,interaction_candidate,256,53,OUT_OF_TRAINING_SUPPORT,28,22,True,0.0627560231431307
test_60m,all_heldout,dirichlet_balanced_022,ridge_v1.3,256,192,OUT_OF_TRAINING_SUPPORT,199,2,True,0.013453579135410221
test_60m,all_heldout,dirichlet_balanced_022,interaction_candidate,256,192,OUT_OF_TRAINING_SUPPORT,199,2,True,0.013453579135410221
test_60m,all_heldout,dirichlet_balanced_023,ridge_v1.3,256,146,OUT_OF_TRAINING_SUPPORT,239,218,False,0.43266477994446717
test_60m,all_heldout,dirichlet_balanced_023,interaction_candidate,256,146,OUT_OF_TRAINING_SUPPORT,239,218,False,0.43266477994446717
test_60m,all_heldout,dirichlet_balanced_024,ridge_v1.3,256,146,OUT_OF_TRAINING_SUPPORT,219,232,False,0.4294478237975081
test_60m,all_heldout,dirichlet_balanced_024,interaction_candidate,256,146,OUT_OF_TRAINING_SUPPORT,219,232,False,0.4294478237975081
test_60m,all_heldout,dirichlet_balanced_025,ridge_v1.3,256,53,OUT_OF_TRAINING_SUPPORT,219,42,False,0.11810967726429157
test_60m,all_heldout,dirichlet_balanced_025,interaction_candidate,256,53,OUT_OF_TRAINING_SUPPORT,219,42,False,0.11810967726429157
test_60m,all_heldout,dirichlet_balanced_026,ridge_v1.3,256,53,OUT_OF_TRAINING_SUPPORT,192,16,True,0.05474926590462188
test_60m,all_heldout,dirichlet_balanced_026,interaction_candidate,256,53,OUT_OF_TRAINING_SUPPORT,192,16,True,0.05474926590462188
test_60m,all_heldout,dirichlet_balanced_027,ridge_v1.3,256,53,OUT_OF_TRAINING_SUPPORT,219,30,False,0.06252970972565024
test_60m,all_heldout,dirichlet_balanced_027,interaction_candidate,256,53,OUT_OF_TRAINING_SUPPORT,219,30,False,0.06252970972565024
test_60m,all_heldout,dirichlet_balanced_028,ridge_v1.3,256,146,OUT_OF_TRAINING_SUPPORT,239,215,False,0.3902172972939848
test_60m,all_heldout,dirichlet_balanced_028,interaction_candidate,256,146,OUT_OF_TRAINING_SUPPORT,239,215,False,0.3902172972939848
test_60m,all_heldout,dirichlet_balanced_029,ridge_v1.3,256,146,OUT_OF_TRAINING_SUPPORT,239,214,False,0.38986333966943626
test_60m,all_heldout,dirichlet_balanced_029,interaction_candidate,256,146,OUT_OF_TRAINING_SUPPORT,239,214,False,0.38986333966943626
test_60m,all_heldout,dirichlet_balanced_030,ridge_v1.3,256,146,OUT_OF_TRAINING_SUPPORT,219,221,False,0.42290672373872673
test_60m,all_heldout,dirichlet_balanced_030,interaction_candidate,256,146,OUT_OF_TRAINING_SUPPORT,219,221,False,0.42290672373872673
test_60m,all_heldout,dirichlet_balanced_031,ridge_v1.3,256,146,OUT_OF_TRAINING_SUPPORT,219,216,False,0.4107656572924404
test_60m,all_heldout,dirichlet_balanced_031,interaction_candidate,256,146,OUT_OF_TRAINING_SUPPORT,219,216,False,0.4107656572924404
test_60m,all_heldout,dirichlet_balanced_032,ridge_v1.3,256,146,OUT_OF_TRAINING_SUPPORT,41,229,False,0.40423723108462756
test_60m,all_heldout,dirichlet_balanced_032,interaction_candidate,256,146,OUT_OF_TRAINING_SUPPORT,41,229,False,0.40423723108462756
test_60m,all_heldout,dirichlet_balanced_033,ridge_v1.3,256,192,OUT_OF_TRAINING_SUPPORT,219,7,True,0.012695350586426957
test_60m,all_heldout,dirichlet_balanced_033,interaction_candidate,256,192,OUT_OF_TRAINING_SUPPORT,219,7,True,0.012695350586426957
test_60m,all_heldout,dirichlet_balanced_034,ridge_v1.3,256,53,OUT_OF_TRAINING_SUPPORT,219,31,False,0.10235723505907492
test_60m,all_heldout,dirichlet_balanced_034,interaction_candidate,256,53,OUT_OF_TRAINING_SUPPORT,219,31,False,0.10235723505907492
test_60m,all_heldout,dirichlet_balanced_035,ridge_v1.3,256,59,OUT_OF_TRAINING_SUPPORT,219,11,True,0.0564896100941672
test_60m,all_heldout,dirichlet_balanced_035,interaction_candidate,256,59,OUT_OF_TRAINING_SUPPORT,219,11,True,0.0564896100941672
test_60m,all_heldout,dirichlet_balanced_036,ridge_v1.3,256,146,OUT_OF_TRAINING_SUPPORT,199,191,False,0.31862695366884686
test_60m,all_heldout,dirichlet_balanced_036,interaction_candidate,256,146,OUT_OF_TRAINING_SUPPORT,199,191,False,0.31862695366884686
test_60m,all_heldout,dirichlet_balanced_037,ridge_v1.3,256,59,OUT_OF_TRAINING_SUPPORT,219,16,True,0.058340235792346706
test_60m,all_heldout,dirichlet_balanced_037,interaction_candidate,256,146,OUT_OF_TRAINING_SUPPORT,219,195,False,0.3667983215349307
test_60m,all_heldout,dirichlet_balanced_038,ridge_v1.3,256,53,OUT_OF_TRAINING_SUPPORT,172,40,False,0.10404593731065175
test_60m,all_heldout,dirichlet_balanced_038,interaction_candidate,256,53,OUT_OF_TRAINING_SUPPORT,172,40,False,0.10404593731065175
test_60m,all_heldout,dirichlet_balanced_039,ridge_v1.3,256,146,OUT_OF_TRAINING_SUPPORT,41,231,False,0.39353267840169837
test_60m,all_heldout,dirichlet_balanced_039,interaction_candidate,256,146,OUT_OF_TRAINING_SUPPORT,41,231,False,0.39353267840169837
test_60m,all_heldout,dirichlet_balanced_040,ridge_v1.3,256,146,OUT_OF_TRAINING_SUPPORT,219,231,False,0.5225520958056393
test_60m,all_heldout,dirichlet_balanced_040,interaction_candidate,256,146,OUT_OF_TRAINING_SUPPORT,219,231,False,0.5225520958056393
test_60m,all_heldout,dirichlet_balanced_041,ridge_v1.3,256,240,OUT_OF_TRAINING_SUPPORT,219,37,False,0.1082159109922064
test_60m,all_heldout,dirichlet_balanced_041,interaction_candidate,256,240,OUT_OF_TRAINING_SUPPORT,219,37,False,0.1082159109922064
test_60m,all_heldout,dirichlet_balanced_042,ridge_v1.3,256,146,OUT_OF_TRAINING_SUPPORT,219,219,False,0.42078676534125764
test_60m,all_heldout,dirichlet_balanced_042,interaction_candidate,256,146,OUT_OF_TRAINING_SUPPORT,219,219,False,0.42078676534125764
test_60m,all_heldout,dirichlet_balanced_043,ridge_v1.3,256,192,OUT_OF_TRAINING_SUPPORT,172,2,True,0.0021955330649619242
test_60m,all_heldout,dirichlet_balanced_043,interaction_candidate,256,192,OUT_OF_TRAINING_SUPPORT,172,2,True,0.0021955330649619242
test_60m,all_heldout,dirichlet_balanced_044,ridge_v1.3,256,146,OUT_OF_TRAINING_SUPPORT,41,224,False,0.3879849390820528
test_60m,all_heldout,dirichlet_balanced_044,interaction_candidate,256,146,OUT_OF_TRAINING_SUPPORT,41,224,False,0.3879849390820528
test_60m,all_heldout,dirichlet_balanced_045,ridge_v1.3,256,146,OUT_OF_TRAINING_SUPPORT,219,226,False,0.42731051249010754
test_60m,all_heldout,dirichlet_balanced_045,interaction_candidate,256,146,OUT_OF_TRAINING_SUPPORT,219,226,False,0.42731051249010754
test_60m,all_heldout,dirichlet_balanced_046,ridge_v1.3,256,53,OUT_OF_TRAINING_SUPPORT,28,19,True,0.06396501984207778
test_60m,all_heldout,dirichlet_balanced_046,interaction_candidate,256,53,OUT_OF_TRAINING_SUPPORT,28,19,True,0.06396501984207778
test_60m,all_heldout,dirichlet_balanced_047,ridge_v1.3,256,146,OUT_OF_TRAINING_SUPPORT,40,194,False,0.369341432724314
test_60m,all_heldout,dirichlet_balanced_047,interaction_candidate,256,146,OUT_OF_TRAINING_SUPPORT,40,194,False,0.369341432724314
test_60m,all_heldout,dirichlet_balanced_048,ridge_v1.3,256,146,OUT_OF_TRAINING_SUPPORT,219,227,False,0.44781883480941825
test_60m,all_heldout,dirichlet_balanced_048,interaction_candidate,256,146,OUT_OF_TRAINING_SUPPORT,219,227,False,0.44781883480941825
test_60m,all_heldout,dirichlet_balanced_049,ridge_v1.3,256,146,OUT_OF_TRAINING_SUPPORT,219,210,False,0.42308326766739246
test_60m,all_heldout,dirichlet_balanced_049,interaction_candidate,256,146,OUT_OF_TRAINING_SUPPORT,219,210,False,0.42308326766739246
test_60m,all_heldout,dirichlet_balanced_050,ridge_v1.3,256,192,OUT_OF_TRAINING_SUPPORT,219,5,True,0.029819278099665045
test_60m,all_heldout,dirichlet_balanced_050,interaction_candidate,256,192,OUT_OF_TRAINING_SUPPORT,219,5,True,0.029819278099665045
test_60m,all_heldout,dirichlet_balanced_051,ridge_v1.3,256,146,OUT_OF_TRAINING_SUPPORT,35,187,False,0.37358528114241085
test_60m,all_heldout,dirichlet_balanced_051,interaction_candidate,256,146,OUT_OF_TRAINING_SUPPORT,35,187,False,0.37358528114241085
test_60m,all_heldout,dirichlet_balanced_052,ridge_v1.3,256,240,OUT_OF_TRAINING_SUPPORT,219,41,False,0.12042078096357756
test_60m,all_heldout,dirichlet_balanced_052,interaction_candidate,256,20,OUT_OF_TRAINING_SUPPORT,219,145,False,0.2722733201917525
test_60m,all_heldout,dirichlet_balanced_053,ridge_v1.3,256,146,OUT_OF_TRAINING_SUPPORT,172,222,False,0.4486010371475741
test_60m,all_heldout,dirichlet_balanced_053,interaction_candidate,256,146,OUT_OF_TRAINING_SUPPORT,172,222,False,0.4486010371475741
test_60m,all_heldout,dirichlet_balanced_054,ridge_v1.3,256,146,OUT_OF_TRAINING_SUPPORT,172,204,False,0.34753474170368653
test_60m,all_heldout,dirichlet_balanced_054,interaction_candidate,256,146,OUT_OF_TRAINING_SUPPORT,172,204,False,0.34753474170368653
test_60m,all_heldout,dirichlet_balanced_055,ridge_v1.3,256,59,OUT_OF_TRAINING_SUPPORT,219,20,True,0.06942841455004363
test_60m,all_heldout,dirichlet_balanced_055,interaction_candidate,256,93,OUT_OF_TRAINING_SUPPORT,219,186,False,0.2993269122198528
test_60m,all_heldout,dirichlet_balanced_056,ridge_v1.3,256,146,OUT_OF_TRAINING_SUPPORT,239,141,False,0.3284300552314738
test_60m,all_heldout,dirichlet_balanced_056,interaction_candidate,256,146,OUT_OF_TRAINING_SUPPORT,239,141,False,0.3284300552314738
test_60m,all_heldout,dirichlet_balanced_057,ridge_v1.3,256,146,OUT_OF_TRAINING_SUPPORT,219,189,False,0.3623806247609134
test_60m,all_heldout,dirichlet_balanced_057,interaction_candidate,256,146,OUT_OF_TRAINING_SUPPORT,219,189,False,0.3623806247609134
test_60m,all_heldout,dirichlet_balanced_058,ridge_v1.3,256,146,OUT_OF_TRAINING_SUPPORT,219,231,False,0.5078008170495821
