weight_scenario,quality_score_scope,quality_policy,model,n_feasible_observed_recipes,selected_index,objective_relative,max_domain_share,unknown_QA_share
dirichlet_sparse_003,A1_sample_primary,quality_direct,interaction_candidate,91,318,-0.4103163489807835,0.74,0.232
dirichlet_sparse_003,A1_sample_primary,quality_direct_and_near,ridge_v1.3,108,68,-0.6584703716861616,0.445,0.33
dirichlet_sparse_003,A1_sample_primary,quality_direct_and_near,interaction_candidate,108,68,-0.5808925388877845,0.445,0.33
dirichlet_sparse_003,A2_A3_extended_sensitivity,unconstrained,ridge_v1.3,512,136,-0.7677957968763842,0.22522522522522523,0.5685685685685684
dirichlet_sparse_003,A2_A3_extended_sensitivity,unconstrained,interaction_candidate,512,136,-0.7039471310711441,0.22522522522522523,0.5685685685685684
dirichlet_sparse_003,A2_A3_extended_sensitivity,quality_direct,ridge_v1.3,92,318,-0.5029746835484263,0.74,0.232
dirichlet_sparse_003,A2_A3_extended_sensitivity,quality_direct,interaction_candidate,92,318,-0.4103163489807835,0.74,0.232
dirichlet_sparse_003,A2_A3_extended_sensitivity,quality_direct_and_near,ridge_v1.3,108,68,-0.6584703716861616,0.445,0.33
dirichlet_sparse_003,A2_A3_extended_sensitivity,quality_direct_and_near,interaction_candidate,108,68,-0.5808925388877845,0.445,0.33
dirichlet_sparse_004,A1_sample_primary,unconstrained,ridge_v1.3,512,136,-0.21161578913156287,0.22522522522522523,0.5685685685685684
dirichlet_sparse_004,A1_sample_primary,unconstrained,interaction_candidate,512,136,-0.17499232107874094,0.22522522522522523,0.5685685685685684
dirichlet_sparse_004,A1_sample_primary,quality_direct,ridge_v1.3,91,115,-0.08060956508640194,0.33633633633633636,0.4724724724724725
dirichlet_sparse_004,A1_sample_primary,quality_direct,interaction_candidate,91,475,-0.06952603116797665,0.4265734265734266,0.2267732267732268
dirichlet_sparse_004,A1_sample_primary,quality_direct_and_near,ridge_v1.3,108,68,-0.18786396244843323,0.445,0.33
dirichlet_sparse_004,A1_sample_primary,quality_direct_and_near,interaction_candidate,108,500,-0.1416743993022031,0.498,0.29400000000000004
dirichlet_sparse_004,A2_A3_extended_sensitivity,unconstrained,ridge_v1.3,512,136,-0.21161578913156287,0.22522522522522523,0.5685685685685684
dirichlet_sparse_004,A2_A3_extended_sensitivity,unconstrained,interaction_candidate,512,136,-0.17499232107874094,0.22522522522522523,0.5685685685685684
dirichlet_sparse_004,A2_A3_extended_sensitivity,quality_direct,ridge_v1.3,92,115,-0.08060956508640194,0.33633633633633636,0.4724724724724725
dirichlet_sparse_004,A2_A3_extended_sensitivity,quality_direct,interaction_candidate,92,475,-0.06952603116797665,0.4265734265734266,0.2267732267732268
dirichlet_sparse_004,A2_A3_extended_sensitivity,quality_direct_and_near,ridge_v1.3,108,68,-0.18786396244843323,0.445,0.33
dirichlet_sparse_004,A2_A3_extended_sensitivity,quality_direct_and_near,interaction_candidate,108,500,-0.1416743993022031,0.498,0.29400000000000004
dirichlet_sparse_005,A1_sample_primary,unconstrained,ridge_v1.3,512,136,-0.8534397674741635,0.22522522522522523,0.5685685685685684
dirichlet_sparse_005,A1_sample_primary,unconstrained,interaction_candidate,512,136,-0.7779829448473347,0.22522522522522523,0.5685685685685684
dirichlet_sparse_005,A1_sample_primary,quality_direct,ridge_v1.3,91,318,-0.5580464191655672,0.74,0.232
dirichlet_sparse_005,A1_sample_primary,quality_direct,interaction_candidate,91,318,-0.4439448894621017,0.74,0.232
dirichlet_sparse_005,A1_sample_primary,quality_direct_and_near,ridge_v1.3,108,68,-0.72810707851223,0.445,0.33
dirichlet_sparse_005,A1_sample_primary,quality_direct_and_near,interaction_candidate,108,68,-0.6415176103516369,0.445,0.33
dirichlet_sparse_005,A2_A3_extended_sensitivity,unconstrained,ridge_v1.3,512,136,-0.8534397674741635,0.22522522522522523,0.5685685685685684
dirichlet_sparse_005,A2_A3_extended_sensitivity,unconstrained,interaction_candidate,512,136,-0.7779829448473347,0.22522522522522523,0.5685685685685684
dirichlet_sparse_005,A2_A3_extended_sensitivity,quality_direct,ridge_v1.3,92,318,-0.5580464191655672,0.74,0.232
dirichlet_sparse_005,A2_A3_extended_sensitivity,quality_direct,interaction_candidate,92,318,-0.4439448894621017,0.74,0.232
dirichlet_sparse_005,A2_A3_extended_sensitivity,quality_direct_and_near,ridge_v1.3,108,68,-0.72810707851223,0.445,0.33
dirichlet_sparse_005,A2_A3_extended_sensitivity,quality_direct_and_near,interaction_candidate,108,68,-0.6415176103516369,0.445,0.33
dirichlet_sparse_006,A1_sample_primary,unconstrained,ridge_v1.3,512,136,-0.43761953086636357,0.22522522522522523,0.5685685685685684
dirichlet_sparse_006,A1_sample_primary,unconstrained,interaction_candidate,512,136,-0.39292941556984723,0.22522522522522523,0.5685685685685684
dirichlet_sparse_006,A1_sample_primary,quality_direct,ridge_v1.3,91,84,-0.18228882613112193,0.3546453546453547,0.2547452547452548
dirichlet_sparse_006,A1_sample_primary,quality_direct,interaction_candidate,91,84,-0.1581134923489835,0.3546453546453547,0.2547452547452548
dirichlet_sparse_006,A1_sample_primary,quality_direct_and_near,ridge_v1.3,108,68,-0.2776979264104974,0.445,0.33
dirichlet_sparse_006,A1_sample_primary,quality_direct_and_near,interaction_candidate,108,68,-0.22202245332738899,0.445,0.33
dirichlet_sparse_006,A2_A3_extended_sensitivity,unconstrained,ridge_v1.3,512,136,-0.43761953086636357,0.22522522522522523,0.5685685685685684
dirichlet_sparse_006,A2_A3_extended_sensitivity,unconstrained,interaction_candidate,512,136,-0.39292941556984723,0.22522522522522523,0.5685685685685684
dirichlet_sparse_006,A2_A3_extended_sensitivity,quality_direct,ridge_v1.3,92,84,-0.18228882613112193,0.3546453546453547,0.2547452547452548
dirichlet_sparse_006,A2_A3_extended_sensitivity,quality_direct,interaction_candidate,92,84,-0.1581134923489835,0.3546453546453547,0.2547452547452548
dirichlet_sparse_006,A2_A3_extended_sensitivity,quality_direct_and_near,ridge_v1.3,108,68,-0.2776979264104974,0.445,0.33
dirichlet_sparse_006,A2_A3_extended_sensitivity,quality_direct_and_near,interaction_candidate,108,68,-0.22202245332738899,0.445,0.33
dirichlet_sparse_007,A1_sample_primary,unconstrained,ridge_v1.3,512,248,-0.18566135248298887,0.332,0.226
dirichlet_sparse_007,A1_sample_primary,unconstrained,interaction_candidate,512,248,-0.13542891003009555,0.332,0.226
dirichlet_sparse_007,A1_sample_primary,quality_direct,ridge_v1.3,91,301,-0.15571140084896556,0.36063936063936064,0.2727272727272727
dirichlet_sparse_007,A1_sample_primary,quality_direct,interaction_candidate,91,301,-0.13217199032154855,0.36063936063936064,0.2727272727272727
dirichlet_sparse_007,A1_sample_primary,quality_direct_and_near,ridge_v1.3,108,384,-0.15705451763128017,0.234,0.413
dirichlet_sparse_007,A1_sample_primary,quality_direct_and_near,interaction_candidate,108,301,-0.13217199032154855,0.36063936063936064,0.2727272727272727
dirichlet_sparse_007,A2_A3_extended_sensitivity,unconstrained,ridge_v1.3,512,248,-0.18566135248298887,0.332,0.226
dirichlet_sparse_007,A2_A3_extended_sensitivity,unconstrained,interaction_candidate,512,248,-0.13542891003009555,0.332,0.226
dirichlet_sparse_007,A2_A3_extended_sensitivity,quality_direct,ridge_v1.3,92,301,-0.15571140084896556,0.36063936063936064,0.2727272727272727
dirichlet_sparse_007,A2_A3_extended_sensitivity,quality_direct,interaction_candidate,92,301,-0.13217199032154855,0.36063936063936064,0.2727272727272727
dirichlet_sparse_007,A2_A3_extended_sensitivity,quality_direct_and_near,ridge_v1.3,108,384,-0.15705451763128017,0.234,0.413
dirichlet_sparse_007,A2_A3_extended_sensitivity,quality_direct_and_near,interaction_candidate,108,301,-0.13217199032154855,0.36063936063936064,0.2727272727272727
dirichlet_sparse_008,A1_sample_primary,unconstrained,ridge_v1.3,512,249,-0.21653877144235328,0.5724275724275725,0.20979020979020985
dirichlet_sparse_008,A1_sample_primary,unconstrained,interaction_candidate,512,249,-0.195735513712488,0.5724275724275725,0.20979020979020985
dirichlet_sparse_008,A1_sample_primary,quality_direct,ridge_v1.3,91,285,-0.08681264581420227,0.48648648648648646,0.1021021021021021
dirichlet_sparse_008,A1_sample_primary,quality_direct,interaction_candidate,91,301,-0.06314617365976975,0.36063936063936064,0.2727272727272727
dirichlet_sparse_008,A1_sample_primary,quality_direct_and_near,ridge_v1.3,108,384,-0.15700783132086227,0.234,0.413
dirichlet_sparse_008,A1_sample_primary,quality_direct_and_near,interaction_candidate,108,384,-0.13679528518590203,0.234,0.413
dirichlet_sparse_008,A2_A3_extended_sensitivity,unconstrained,ridge_v1.3,512,249,-0.21653877144235328,0.5724275724275725,0.20979020979020985
dirichlet_sparse_008,A2_A3_extended_sensitivity,unconstrained,interaction_candidate,512,249,-0.195735513712488,0.5724275724275725,0.20979020979020985
dirichlet_sparse_008,A2_A3_extended_sensitivity,quality_direct,ridge_v1.3,92,285,-0.08681264581420227,0.48648648648648646,0.1021021021021021
dirichlet_sparse_008,A2_A3_extended_sensitivity,quality_direct,interaction_candidate,92,301,-0.06314617365976975,0.36063936063936064,0.2727272727272727
dirichlet_sparse_008,A2_A3_extended_sensitivity,quality_direct_and_near,ridge_v1.3,108,384,-0.15700783132086227,0.234,0.413
dirichlet_sparse_008,A2_A3_extended_sensitivity,quality_direct_and_near,interaction_candidate,108,384,-0.13679528518590203,0.234,0.413
dirichlet_sparse_009,A1_sample_primary,unconstrained,ridge_v1.3,512,326,-0.1555599108498157,0.779,0.22100000000000003
dirichlet_sparse_009,A1_sample_primary,unconstrained,interaction_candidate,512,83,-0.1362473968573166,0.988988988988989,0.009009009009009009
dirichlet_sparse_009,A1_sample_primary,quality_direct,ridge_v1.3,91,129,-0.07255707592117212,0.3853853853853854,0.3283283283283283
dirichlet_sparse_009,A1_sample_primary,quality_direct,interaction_candidate,91,129,-0.055076158837542286,0.3853853853853854,0.3283283283283283
dirichlet_sparse_009,A1_sample_primary,quality_direct_and_near,ridge_v1.3,108,356,-0.08480388245429338,0.47052947052947053,0.2947052947052947
dirichlet_sparse_009,A1_sample_primary,quality_direct_and_near,interaction_candidate,108,356,-0.06099097657754679,0.47052947052947053,0.2947052947052947
dirichlet_sparse_009,A2_A3_extended_sensitivity,unconstrained,ridge_v1.3,512,326,-0.1555599108498157,0.779,0.22100000000000003
dirichlet_sparse_009,A2_A3_extended_sensitivity,unconstrained,interaction_candidate,512,83,-0.1362473968573166,0.988988988988989,0.009009009009009009
dirichlet_sparse_009,A2_A3_extended_sensitivity,quality_direct,ridge_v1.3,92,129,-0.07255707592117212,0.3853853853853854,0.3283283283283283
dirichlet_sparse_009,A2_A3_extended_sensitivity,quality_direct,interaction_candidate,92,129,-0.055076158837542286,0.3853853853853854,0.3283283283283283
dirichlet_sparse_009,A2_A3_extended_sensitivity,quality_direct_and_near,ridge_v1.3,108,356,-0.08480388245429338,0.47052947052947053,0.2947052947052947
dirichlet_sparse_009,A2_A3_extended_sensitivity,quality_direct_and_near,interaction_candidate,108,356,-0.06099097657754679,0.47052947052947053,0.2947052947052947
dirichlet_sparse_010,A1_sample_primary,unconstrained,ridge_v1.3,512,70,-0.15825832038767793,0.853,0.999
dirichlet_sparse_010,A1_sample_primary,unconstrained,interaction_candidate,512,110,-0.18784458090677764,0.583,0.9239999999999999
dirichlet_sparse_010,A1_sample_primary,quality_direct,ridge_v1.3,91,339,-0.0694223826414666,0.5314685314685315,0.6093906093906094
dirichlet_sparse_010,A1_sample_primary,quality_direct,interaction_candidate,91,210,-0.07013267704677917,0.4904904904904905,0.5045045045045045
dirichlet_sparse_010,A1_sample_primary,quality_direct_and_near,ridge_v1.3,108,172,-0.05083965162755865,0.32967032967032966,0.4185814185814186
dirichlet_sparse_010,A1_sample_primary,quality_direct_and_near,interaction_candidate,108,477,-0.02896785908142995,0.35535535535535534,0.3693693693693694
dirichlet_sparse_010,A2_A3_extended_sensitivity,unconstrained,ridge_v1.3,512,70,-0.15825832038767793,0.853,0.999
dirichlet_sparse_010,A2_A3_extended_sensitivity,unconstrained,interaction_candidate,512,110,-0.18784458090677764,0.583,0.9239999999999999
dirichlet_sparse_010,A2_A3_extended_sensitivity,quality_direct,ridge_v1.3,92,339,-0.0694223826414666,0.5314685314685315,0.6093906093906094
dirichlet_sparse_010,A2_A3_extended_sensitivity,quality_direct,interaction_candidate,92,210,-0.07013267704677917,0.4904904904904905,0.5045045045045045
dirichlet_sparse_010,A2_A3_extended_sensitivity,quality_direct_and_near,ridge_v1.3,108,172,-0.05083965162755865,0.32967032967032966,0.4185814185814186
dirichlet_sparse_010,A2_A3_extended_sensitivity,quality_direct_and_near,interaction_candidate,108,477,-0.02896785908142995,0.35535535535535534,0.3693693693693694
dirichlet_sparse_011,A1_sample_primary,unconstrained,ridge_v1.3,512,225,-0.2874647465324329,0.4005994005994006,0.48951048951048953
dirichlet_sparse_011,A1_sample_primary,unconstrained,interaction_candidate,512,225,-0.27189669556355406,0.4005994005994006,0.48951048951048953
dirichlet_sparse_011,A1_sample_primary,quality_direct,ridge_v1.3,91,478,-0.09998276342812498,0.34265734265734266,0.3146853146853147
dirichlet_sparse_011,A1_sample_primary,quality_direct,interaction_candidate,91,478,-0.0869981911857455,0.34265734265734266,0.3146853146853147
dirichlet_sparse_011,A1_sample_primary,quality_direct_and_near,ridge_v1.3,108,505,-0.20167519315226695,0.36536536536536535,0.34934934934934936
dirichlet_sparse_011,A1_sample_primary,quality_direct_and_near,interaction_candidate,108,505,-0.1882770027023181,0.36536536536536535,0.34934934934934936
dirichlet_sparse_011,A2_A3_extended_sensitivity,unconstrained,ridge_v1.3,512,225,-0.2874647465324329,0.4005994005994006,0.48951048951048953
dirichlet_sparse_011,A2_A3_extended_sensitivity,unconstrained,interaction_candidate,512,225,-0.27189669556355406,0.4005994005994006,0.48951048951048953
dirichlet_sparse_011,A2_A3_extended_sensitivity,quality_direct,ridge_v1.3,92,478,-0.09998276342812498,0.34265734265734266,0.3146853146853147
dirichlet_sparse_011,A2_A3_extended_sensitivity,quality_direct,interaction_candidate,92,478,-0.0869981911857455,0.34265734265734266,0.3146853146853147
dirichlet_sparse_011,A2_A3_extended_sensitivity,quality_direct_and_near,ridge_v1.3,108,505,-0.20167519315226695,0.36536536536536535,0.34934934934934936
dirichlet_sparse_011,A2_A3_extended_sensitivity,quality_direct_and_near,interaction_candidate,108,505,-0.1882770027023181,0.36536536536536535,0.34934934934934936
dirichlet_sparse_012,A1_sample_primary,unconstrained,ridge_v1.3,512,365,-0.15633016029425872,0.518,0.31800000000000006
dirichlet_sparse_012,A1_sample_primary,unconstrained,interaction_candidate,512,365,-0.12450693460008729,0.518,0.31800000000000006
dirichlet_sparse_012,A1_sample_primary,quality_direct,ridge_v1.3,91,301,-0.12450093132339865,0.36063936063936064,0.2727272727272727
dirichlet_sparse_012,A1_sample_primary,quality_direct,interaction_candidate,91,301,-0.10334495455036943,0.36063936063936064,0.2727272727272727
dirichlet_sparse_012,A1_sample_primary,quality_direct_and_near,ridge_v1.3,108,384,-0.13923725885112107,0.234,0.413
dirichlet_sparse_012,A1_sample_primary,quality_direct_and_near,interaction_candidate,108,384,-0.10720233761594454,0.234,0.413
dirichlet_sparse_012,A2_A3_extended_sensitivity,unconstrained,ridge_v1.3,512,365,-0.15633016029425872,0.518,0.31800000000000006
dirichlet_sparse_012,A2_A3_extended_sensitivity,unconstrained,interaction_candidate,512,365,-0.12450693460008729,0.518,0.31800000000000006
dirichlet_sparse_012,A2_A3_extended_sensitivity,quality_direct,ridge_v1.3,92,301,-0.12450093132339865,0.36063936063936064,0.2727272727272727
dirichlet_sparse_012,A2_A3_extended_sensitivity,quality_direct,interaction_candidate,92,301,-0.10334495455036943,0.36063936063936064,0.2727272727272727
dirichlet_sparse_012,A2_A3_extended_sensitivity,quality_direct_and_near,ridge_v1.3,108,384,-0.13923725885112107,0.234,0.413
dirichlet_sparse_012,A2_A3_extended_sensitivity,quality_direct_and_near,interaction_candidate,108,384,-0.10720233761594454,0.234,0.413
dirichlet_sparse_013,A1_sample_primary,unconstrained,ridge_v1.3,512,383,-0.13543245603760326,0.8588588588588588,0.13813813813813813
dirichlet_sparse_013,A1_sample_primary,unconstrained,interaction_candidate,512,429,-0.14266536233067376,0.592,0.592
dirichlet_sparse_013,A1_sample_primary,quality_direct,ridge_v1.3,91,129,-0.061502309734984474,0.3853853853853854,0.3283283283283283
dirichlet_sparse_013,A1_sample_primary,quality_direct,interaction_candidate,91,437,-0.12526190753200023,0.442,0.154
dirichlet_sparse_013,A1_sample_primary,quality_direct_and_near,ridge_v1.3,108,384,-0.08474508946452837,0.234,0.413
dirichlet_sparse_013,A1_sample_primary,quality_direct_and_near,interaction_candidate,108,437,-0.12526190753200023,0.442,0.154
dirichlet_sparse_013,A2_A3_extended_sensitivity,unconstrained,ridge_v1.3,512,383,-0.13543245603760326,0.8588588588588588,0.13813813813813813
dirichlet_sparse_013,A2_A3_extended_sensitivity,unconstrained,interaction_candidate,512,429,-0.14266536233067376,0.592,0.592
dirichlet_sparse_013,A2_A3_extended_sensitivity,quality_direct,ridge_v1.3,92,129,-0.061502309734984474,0.3853853853853854,0.3283283283283283
dirichlet_sparse_013,A2_A3_extended_sensitivity,quality_direct,interaction_candidate,92,437,-0.12526190753200023,0.442,0.154
dirichlet_sparse_013,A2_A3_extended_sensitivity,quality_direct_and_near,ridge_v1.3,108,384,-0.08474508946452837,0.234,0.413
dirichlet_sparse_013,A2_A3_extended_sensitivity,quality_direct_and_near,interaction_candidate,108,437,-0.12526190753200023,0.442,0.154
dirichlet_sparse_014,A1_sample_primary,unconstrained,ridge_v1.3,512,83,-0.23236090274088492,0.988988988988989,0.009009009009009009
