observed,predicted,residual
2.3019,2.3017669173331208,-0.00013308266687905856
2.3011,2.301167307356529,6.730735652915598e-05
2.3005,2.3005739040063755,7.390400637552474e-05
2.2999,2.2999865937589172,8.659375891717502e-05
2.2994,2.299405266053841,5.266053840990992e-06
2.2989,2.298829813194113,-7.018680588721793e-05
2.2983,2.2982601302499797,-3.986975002012727e-05
2.2976,2.2976958473400257,9.584734002565654e-05
2.2972,2.2971374026822082,-6.259731779190147e-05
2.2967,2.2965844288065718,-0.00011557119342819888
2.2961,2.296036830969578,-6.316903042202782e-05
2.2957,2.2954945167703515,-0.00020548322964852872
2.2949,2.2949573960756617,5.739607566157545e-05
2.2943,2.294425128449069,0.00012512844906931164
2.2937,2.29389813545038,0.00019813545037994373
2.2935,2.2933760784160406,-0.00012392158395924113
2.2929,2.292858875590955,-4.1124409044801524e-05
2.2923,2.292346447154045,4.644715404511501e-05
2.2919,2.291838715158977,-6.128484102285725e-05
2.2912,2.2913356034771137,0.00013560347711383258
2.2911,2.2908368010635027,-0.00026319893649739967
2.2904,2.2903427107364687,-5.72892635313238e-05
4.1816,4.181193772746017,-0.00040622725398353765
3.7976,3.797306083730424,-0.0002939162695758668
3.4805,3.480345815783593,-0.00015418421640722713
3.22,3.220050976553276,5.0976553275905445e-05
3.0125,3.0124159085886806,-8.409141131959785e-05
2.8347,2.8346393818617406,-6.0618138259638243e-05
2.7458,2.7455587530893752,-0.00024124691062477055
2.6879,2.688190498809073,0.00029049880907283665
2.6471,2.6467888813000138,-0.00031111869998623476
2.6148,2.6148282624160286,2.8262416028823623e-05
2.589,2.5890492287252984,4.9228725298444687e-05
2.5674,2.567599739476676,0.000199739476675731
2.5491,2.549333861681027,0.00023386168102668137
2.5336,2.5334898005186686,-0.00011019948133128565
2.5196,2.5195610401618045,-3.895983819557358e-05
2.507,2.507165359823592,0.00016535982359178192
2.4958,2.4960258788150513,0.0002258788150513169
2.4859,2.4859323966562847,3.239665628473887e-05
2.4769,2.476721866610126,-0.00017813338987426874
2.4682,2.4682654731929228,6.547319292282694e-05
2.4602,2.4604562354202333,0.00025623542023334167
2.4532,2.453217410479733,1.7410479733026563e-05
2.4464,2.446475796669053,7.579666905277449e-05
2.4398,2.4401736483688774,0.0003736483688774328
2.4342,2.434262401709026,6.240170902582776e-05
2.4287,2.4287008573749995,8.573749994411628e-07
2.4235,2.4234537875331785,-4.621246682168234e-05
2.4187,2.418488550884372,-0.00021144911562798185
2.4139,2.413783573042357,-0.0001164269576428012
2.4093,2.409313490531263,1.3490531263204986e-05
2.4049,2.4050581962124173,0.0001581962124173053
2.4013,2.400999969649213,-0.0003000303507869617
2.3971,2.3971231203178722,2.3120317872216134e-05
2.3934,2.3934119633827775,1.196338277731357e-05
2.3898,2.3898575722437534,5.7572243753245544e-05
2.3865,2.38644697181517,-5.302818482988414e-05
2.3831,2.38317011715983,7.011715982985223e-05
2.3799,2.3800179428857633,0.00011794288576316703
2.3769,2.3769822420940256,8.224209402563076e-05
2.374,2.3740555632643803,5.556326438016512e-05
2.3712,2.3712297984890554,2.9798489055377075e-05
2.3684,2.368501446070444,0.00010144607044404452
2.3659,2.365863468118924,-3.653188107577421e-05
2.3633,2.3633106664493813,1.0666449381080412e-05
2.361,2.36083826244056,-0.00016173755944004498
2.3581,2.3584418539055414,0.0003418539055415337
2.3562,2.3561162853765043,-8.371462349554548e-05
2.354,2.3538600142559742,-0.00013998574402585007
2.3514,2.3516684333932565,0.0002684333932565508
2.3495,2.3495383111819748,3.831118197483718e-05
2.3474,2.3474666432857534,6.66432857534538e-05
2.3453,2.345450632219104,0.00015063221910427416
2.3434,2.343487669145047,8.766914504709789e-05
2.3414,2.341574417367556,0.00017441736755596793
2.3399,2.3397104212557807,-0.00018957874421943188
2.338,2.337892623144718,-0.00010737685528194874
2.3362,2.336119022149177,-8.097785082261666e-05
2.3345,2.3343877397335686,-0.00011226026643118558
2.3326,2.3326970101279914,9.701012799157027e-05
2.331,2.3310443929635696,4.4392963569617194e-05
2.3295,2.329429897608313,-7.01023916866994e-05
2.3277,2.3278512508748292,0.00015125087482914523
2.3264,2.3263070590068544,-9.294099314560711e-05
2.3248,2.324796004897778,-3.99510222237609e-06
2.3233,2.323316842680704,1.684268070389905e-05
2.3219,2.3218683927819295,-3.1607218070384135e-05
2.3205,2.320448867668273,-5.113233172693299e-05
2.319,2.3190585599487052,5.855994870529457e-05
2.3178,2.3176957796646374,-0.00010422033536272579
2.3162,2.3163595707221827,0.00015957072218286683
2.3151,2.3150490240840167,-5.0975915983464404e-05
2.3138,2.313763274791887,-3.6725208113264074e-05
2.3125,2.312501499218158,1.499218158063087e-06
2.3113,2.3112623272900295,-3.767270997068195e-05
2.3099,2.31004619161041,0.00014619161041018458
2.3089,2.308851781949223,-4.8218050777038e-05
2.3077,2.307678416432532,-2.1583567467953202e-05
2.3065,2.3065254435560902,2.5443556090021247e-05
2.3055,2.305392240443945,-0.00010775955605479837
2.3042,2.3042776844617876,7.768446178779698e-05
2.303,2.303182267515284,0.00018226751528427343
2.3019,2.302104907570584,0.0002049075705841119
2.3011,2.301045081148739,-5.4918851260854495e-05
2.2999,2.300002286329108,0.0001022863291080256
2.2991,2.29897604160519,-0.0001239583948100531
2.2978,2.2979658848144586,0.00016588481445856118
2.2971,2.2969709015449875,-0.0001290984550124108
2.296,2.2959916137210326,-8.38627896726507e-06
2.295,2.2950271335084125,2.7133508412546803e-05
2.294,2.294077066719164,7.706671916407615e-05
2.2932,2.293141034087387,-5.896591261311812e-05
2.2922,2.292218670540545,1.8670540545162595e-05
2.2914,2.291309194138346,-9.080586165399751e-05
2.2904,2.2904131330415356,1.3133041535606793e-05
2.2895,2.2895297241654955,2.9724165495625954e-05
2.2886,2.288658652753538,5.8652753538002145e-05
2.2878,2.287799615192388,-3.848076119972177e-07
2.287,2.2869523185028804,-4.7681497119533844e-05
2.286,2.2861164798590727,0.00011647985907270453
2.2852,2.285291435505689,9.143550568868619e-05
2.2845,2.284477707987886,-2.2292012114011328e-05
2.2837,2.2836746464168414,-2.5353583158693738e-05
2.2829,2.2828820042803972,-1.7995719602925675e-05
2.2821,2.282099543180577,-4.5681942273390064e-07
2.2814,2.28132703248853,-7.296751146990132e-05
2.2805,2.2805638875533103,6.38875533103267e-05
2.2797,2.279810619733085,0.00011061973308512663
2.2791,2.2790666537624378,-3.3346237562348335e-05
2.2782,2.278331786984002,0.00013178698400206912
2.2776,2.2776058230321783,5.823032178220444e-06
2.2767,2.276888571580631,0.00018857158063090296
2.2763,2.27617984810217,-0.00012015189783021185
2.2755,2.2754791416153575,-2.085838464260803e-05
2.2748,2.2747869464248756,-1.3053575124377659e-05
2.2742,2.274102758111539,-9.724188846105264e-05
2.2736,2.273426413169496,-0.00017358683050394674
2.2728,2.2727577528536735,-4.224714632661275e-05
2.2719,2.2720966230004884,0.00019662300048839398
2.2713,2.2714428738568113,0.0001428738568112209
2.2707,2.2707960533158262,9.605331582607235e-05
2.2702,2.2701566365145807,-4.3363485419334324e-05
2.2696,2.2695241759658327,-7.582403416739325e-05
2.2688,2.2688985379997297,9.853799972958655e-05
2.2683,2.2682795926107406,-2.0407389259347042e-05
2.2676,2.2676672133276647,6.721332766490562e-05
2.267,2.267060989653231,6.098965323131367e-05
2.2663,2.266461379676639,0.0001613796766388731
2.2658,2.2658679763264855,6.797632648547491e-05
2.2652,2.265280666079028,8.066607902801337e-05
2.2646,2.2646993383739513,9.933837395115219e-05
2.2642,2.2641238855142234,-7.611448577682367e-05
2.2635,2.2635542025700905,5.420257009047802e-05
2.2632,2.262989919660136,-0.00021008033986369412
2.2625,2.2624314750023187,-6.852499768150722e-05
2.2619,2.2618785011266827,-2.1498873317149503e-05
2.2613,2.2613309032896884,3.090328968857747e-05
2.2609,2.260788589090462,-0.00011141090953792343
2.2602,2.260251468395772,5.146839577196971e-05
2.2597,2.2597192007691795,1.920076917949487e-05
2.2594,2.2591922077704902,-0.00020779222950961795
2.2587,2.258670150736151,-2.9849263849079932e-05
2.2583,2.258152947911066,-0.0001470520889341742
2.2576,2.2576405194741556,4.051947415550927e-05
2.2571,2.2571327874790876,3.278747908774804e-05
2.2568,2.256629675797224,-0.00017032420277596216
2.2561,2.256130873383613,3.087338361318359e-05
2.2558,2.255636783056579,-0.00016321694342069648
4.1162,4.116664375821665,0.00046437582166447555
3.7324,3.7327766868060714,0.00037668680607128024
3.4164,3.41581641885924,-0.0005835811407597369
3.1558,3.1555215796289233,-0.00027842037107683737
2.9476,2.947886511664328,0.0002865116643278043
2.7702,2.770109984937388,-9.001506261219205e-05
2.6811,2.6810293561650225,-7.064383497734639e-05
2.6238,2.62366110188472,-0.0001388981152801172
2.5824,2.5822594843756614,-0.0001405156243383665
2.5504,2.550298865491676,-0.00010113450832394122
2.5246,2.5245198318009456,-8.016819905432016e-05
2.503,2.503070342552323,7.034255232296616e-05
2.4846,2.484804464756674,0.00020446475667412756
2.469,2.4689604035943162,-3.959640568362843e-05
2.455,2.4550316432374517,3.164323745163955e-05
2.4427,2.4426359628992396,-6.403710076030578e-05
2.4313,2.4314964818906986,0.0001964818906987631
2.4212,2.421402999731932,0.00020299973193216303
2.4123,2.412192469685773,-0.00010753031422705561
2.4037,2.40373607626857,3.607626856982904e-05
2.396,2.395926838495881,-7.316150411895705e-05
2.3887,2.38868801355538,-1.1986444619971337e-05
2.3819,2.3819463997447,4.639974470022068e-05
2.3757,2.375644251444525,-5.5748555475076955e-05
2.3697,2.3697330047846736,3.3004784673718035e-05
2.3642,2.364171460450647,-2.853954935266856e-05
2.3589,2.358924390608826,2.439060882597488e-05
2.3539,2.353959153960019,5.915396001920925e-05
2.3492,2.349254176118005,5.4176118004622964e-05
2.3448,2.344784093606911,-1.5906393089348825e-05
2.3405,2.340528799288065,2.8799288064984552e-05
2.3366,2.3364705727248603,-0.00012942727513953756
2.3325,2.3325937233935194,9.372339351942927e-05
2.3288,2.328882566458425,8.256645842497079e-05
2.3253,2.325328175319401,2.8175319401135823e-05
2.3221,2.3219175748908176,-0.0001824251091822049
2.3186,2.3186407202354777,4.0720235477742506e-05
2.3156,2.315488545961411,-0.00011145403858892067
2.3123,2.312452845169673,0.0001528451696728439
2.3095,2.309526166340028,2.61663400280554e-05
2.3068,2.306700401564703,-9.959843529694368e-05
2.304,2.3039720491460915,-2.795085390827623e-05
2.3014,2.301334071194572,-6.592880542832802e-05
2.2987,2.298781269525029,8.126952502873763e-05
2.2964,2.296308865516208,-9.113448379238775e-05
2.2941,2.293912456981189,-0.00018754301881074298
2.2915,2.291586888452152,8.688845215187868e-05
2.2893,2.2893306173316215,3.0617331621574095e-05
2.2873,2.2871390364689037,-0.00016096353109640305
2.2851,2.2850089142576224,-9.108574237748357e-05
2.2829,2.282937246361401,3.7246361400899985e-05
2.2809,2.280921235294752,2.1235294751953404e-05
2.2789,2.2789582722206942,5.8272220694099985e-05
2.2769,2.277045020443204,0.0001450204432038582
2.2751,2.2751810243314283,8.102433142820331e-05
2.2733,2.2733632262203654,6.322622036547543e-05
2.2715,2.2715896252248244,8.962522482436341e-05
2.2698,2.269858342809216,5.834280921579449e-05
2.2682,2.268167613203639,-3.238679636119457e-05
2.2666,2.266514996039217,-8.500396078314765e-05
2.2648,2.2649005006839604,0.00010050068396028067
2.2634,2.263321853950477,-7.814604952294246e-05
2.2617,2.261777662082502,7.766208250226114e-05
2.2603,2.260266607973425,-3.33920265749299e-05
2.2588,2.2587874457563513,-1.2554243648654762e-05
2.2572,2.257338995857577,0.00013899585757704003
2.2559,2.2559194707439207,1.947074392072423e-05
2.2545,2.254529163024353,2.9163024352740763e-05
2.2532,2.2531663827402846,-3.361725971551266e-05
2.2518,2.25183017379783,3.017379783010199e-05
2.2507,2.2505196271596644,-0.00018037284033578516
2.2492,2.2492338778675345,3.387786753439315e-05
2.2479,2.2479721022938057,7.210229380572031e-05
2.2467,2.246732930365677,3.293036567697527e-05
2.2455,2.2455167946860572,1.679468605741974e-05
2.2443,2.2443223850248706,2.238502487061922e-05
2.2432,2.24314901950818,-5.098049182006292e-05
2.2421,2.241996046631738,-0.0001039533682622995
2.2408,2.2408628435195923,6.284351959218171e-05
2.2397,2.2397482875374353,4.8287537435243166e-05
2.2387,2.238652870590932,-4.7129409068258354e-05
2.2375,2.237575510646231,7.551064623134707e-05
2.2366,2.2365156842243867,-8.43157756134083e-05
2.2355,2.2354728894047557,-2.7110595244295155e-05
2.2343,2.2344466446808378,0.0001466446808375821
2.2336,2.2334364878901063,-0.00016351210989373755
2.2326,2.2324415046206347,-0.0001584953793654087
2.2314,2.2314622167966798,6.221679667994806e-05
2.2305,2.23049773658406,-2.2634159400070075e-06
2.2296,2.229547669794812,-5.2330205188244605e-05
2.2286,2.2286116371630342,1.163716303409501e-05
2.2277,2.227689273616192,-1.0726383807835305e-05
2.2269,2.2267797972139936,-0.00012020278600655132
2.2259,2.225883736117183,-1.6263882817391107e-05
2.2249,2.225000327241143,0.00010032724114328317
2.224,2.224129255829186,0.00012925582918565937
2.2232,2.2232702182680355,7.021826803566e-05
2.2224,2.2224229215785276,2.2921578527679287e-05
2.2217,2.22158708293472,-0.00011291706527982726
2.2207,2.2207620385813365,6.203858133657647e-05
2.22,2.2199483110635336,-5.168893646656514e-05
2.2191,2.2191452494924886,4.5249492488519394e-05
2.2184,2.2183526073560444,-4.7392643955479485e-05
2.2178,2.2175701462562243,-0.00022985374377570977
2.2168,2.2167976355641774,-2.3644358226881934e-06
2.216,2.2160344906289575,3.4490628957328795e-05
2.2154,2.215281222808733,-0.00011877719126696107
2.2146,2.2145372568380854,-6.274316191445806e-05
2.214,2.2138023900596493,-0.0001976099403506737
2.2131,2.2130764261078255,-2.3573892174333366e-05
2.2123,2.212359174656278,5.9174656278138116e-05
2.2117,2.211650451177817,-4.954882218299872e-05
2.211,2.210949744691005,-5.025530899471775e-05
2.2103,2.2102575495005228,-4.245049947737556e-05
2.2096,2.2095733611871866,-2.6638812813395418e-05
2.209,2.2088970162451433,-0.00010298375485673361
2.2083,2.208228355929321,-7.164407067872247e-05
2.2077,2.207567226076136,-0.00013277392386390474
2.207,2.206913476932459,-8.65230675408668e-05
2.2063,2.206266656391474,-3.33436085262484e-05
2.2056,2.205627239590228,2.7239590227878807e-05
2.2051,2.20499477904148,-0.00010522095851994706
2.2043,2.2043691410753774,6.914107537747682e-05
2.2038,2.2037501956863883,-4.980431361190085e-05
2.2031,2.2031378164033124,3.781640331235181e-05
2.2025,2.202531592728879,3.159272887875986e-05
2.202,2.2019319827522867,-6.80172477132146e-05
2.2014,2.201338579402133,-6.142059786684584e-05
2.2008,2.2007512691546753,-4.873084532475147e-05
2.2001,2.200169941449599,6.994144959904247e-05
2.1997,2.199594488589871,-0.00010551141012893339
2.1991,2.1990248056457378,-7.519435426228682e-05
2.1986,2.198460522735784,-0.0001394772642160369
2.1979,2.1979020780779663,2.078077966150005e-06
2.1974,2.19734910420233,-5.08957976701474e-05
2.1968,2.1968015063653357,1.5063653355795736e-06
2.1964,2.196259192166109,-0.00014080783389092133
2.1957,2.19572207147142,2.207147141985999e-05
2.1952,2.1951898038448268,-1.019615517305894e-05
2.1947,2.194662810846138,-3.718915386219379e-05
2.1942,2.1941407538117987,-5.9246188201189653e-05
2.1936,2.1936235509867132,2.3550986713249955e-05
2.1931,2.1931111225498032,1.112254980339955e-05
2.1927,2.192603390554735,-9.66094452650168e-05
2.192,2.192100278872872,0.00010027887287167303
2.1916,2.191601476459261,1.476459260629781e-06
2.1911,2.1911073861322268,7.386132226727682e-06
4.0512,4.050628216626038,-0.0005717833739620204
3.6658,3.666740527610444,0.000940527610444164
3.3494,3.349780259663613,0.0003802596636126587
3.0899,3.089485420433296,-0.00041457956670409857
2.8818,2.8818503524687005,5.0352468700332054e-05
2.7039,2.7040738257417605,0.0001738257417605027
2.6151,2.614993196969395,-0.00010680303060484064
2.5577,2.5576249426890927,-7.505731090740042e-05
2.5161,2.5162233251800337,0.00012332518003388415
2.4841,2.4842627062960485,0.00016270629604830944
2.4586,2.4584836726053183,-0.00011632739468181441
2.4371,2.4370341833566957,-6.581664330429504e-05
2.4187,2.4187683055610467,6.830556104686636e-05
2.4032,2.4029242443986885,-0.00027575560131154475
2.3889,2.3889954840418244,9.548404182435632e-05
2.3764,2.376599803703612,0.00019980370361194488
2.3654,2.3654603226950712,6.032269507105781e-05
2.3553,2.3553668405363046,6.684053630445774e-05
2.3462,2.3461563104901457,-4.368950985433884e-05
2.3377,2.3376999170729427,-8.292705722112714e-08
2.3299,2.329890679300253,-9.320699746684369e-06
2.3225,2.3226518543597527,0.00015185435975295647
2.3161,2.315910240549073,-0.00018975945092725155
2.3096,2.3096080922488973,8.09224889719573e-06
2.3038,2.303696845589046,-0.00010315441095398725
2.2982,2.2981353012550194,-6.46987449806069e-05
2.2929,2.2928882314131984,-1.1768586801519376e-05
2.288,2.2879229947643918,-7.700523560805195e-05
2.2832,2.283218016922377,1.8016922377128708e-05
2.2788,2.278747934411283,-5.206558871684308e-05
2.2746,2.2744926400924372,-0.00010735990756272074
2.2704,2.270434413529233,3.441352923294616e-05
2.2666,2.266557564197892,-4.243580210783193e-05
2.2628,2.2628464072627974,4.6407262797476534e-05
2.2594,2.2592920161237733,-0.00010798387622656946
2.2558,2.25588141569519,8.141569519004577e-05
2.2528,2.25260456103985,-0.0001954389601501738
2.2494,2.249452386765783,5.238676578311896e-05
2.2463,2.2464166859740455,0.00011668597404534964
2.2435,2.2434900071444,-9.992855599882944e-06
2.2406,2.2406642423690752,6.424236907509595e-05
2.238,2.2379358899504638,-6.411004953621458e-05
2.2352,2.235297911998944,9.79119989441557e-05
2.2327,2.232745110329401,4.5110329401243376e-05
2.2301,2.23027270632058,0.0001727063205798629
2.2278,2.2278762977855613,7.629778556150768e-05
2.2253,2.225550729256524,0.0002507292565243624
2.2231,2.223294458135994,0.0001944581359940578
2.2212,2.2211028772732764,-9.712272672368627e-05
2.219,2.2189727550619947,-2.7244938005210884e-05
2.2169,2.2169010871657733,1.0871657734057294e-06
2.2148,2.214885076099124,8.507609912422609e-05
2.2129,2.212922113025067,2.211302506704982e-05
2.211,2.211008861247576,8.86124757615292e-06
2.209,2.2091448651358006,0.000144865135800476
2.2074,2.207327067024738,-7.293297526178577e-05
2.2056,2.205553466029197,-4.6533970802897784e-05
2.2038,2.2038221836135885,2.2183613588300233e-05
2.2021,2.2021314540080112,3.1454008011078116e-05
2.2005,2.2004788368435895,-2.1163156410430872e-05
2.1987,2.198864341488333,0.00016434148833299744
2.1973,2.197285694754849,-1.4305245150669776e-05
2.1957,2.1957415028868743,4.15028868743228e-05
2.1941,2.1942304487777977,0.00013044877779755382
2.1927,2.192751286560724,5.1286560724062014e-05
2.1914,2.1913028366619494,-9.71633380504322e-05
2.1899,2.189883311548293,-1.6688451707214114e-05
2.1884,2.188493003828725,9.300382872501345e-05
2.1872,2.1871302235446572,-6.977645534256283e-05
2.1859,2.1857940146022026,-0.0001059853977976033
2.1845,2.1844834679640366,-1.653203596330144e-05
2.1832,2.1831977186719067,-2.2813280931011093e-06
2.1819,2.181935943098178,3.594309817778196e-05
2.1807,2.1806967711700493,-3.2288299505189855e-06
2.1795,2.17948063549043,-1.9364509570074517e-05
2.1783,2.178286225829243,-1.3774170757319126e-05
2.1772,2.177112860312552,-8.713968744800127e-05
2.176,2.17595988743611,-4.011256389002682e-05
2.1748,2.174826684323965,2.668432396513154e-05
2.1738,2.1737121283418075,-8.787165819246212e-05
2.1726,2.172616711395304,1.671139530401433e-05
2.1717,2.171539351450604,-0.00016064854939612516
2.1704,2.170479525028759,7.952502875907541e-05
2.1696,2.169436730209128,-0.00016326979087200044
2.1684,2.16841048548521,1.04854852098768e-05
2.1673,2.1674003286944785,0.00010032869447851311
2.1664,2.1664053454250074,5.345425007519111e-06
2.1654,2.1654260576010524,2.6057601052453805e-05
2.1645,2.1644615773884324,-3.8422611567501264e-05
2.1635,2.163511510599184,1.151059918402808e-05
2.1625,2.162575477967407,7.547796740681179e-05
2.1616,2.161653114420565,5.311442056488147e-05
2.1609,2.1607436380183658,-0.00015636198163404558
2.16,2.1598475769215555,-0.0001524230784446523
2.159,2.1589641680455154,-3.583195448442211e-05
2.1581,2.158093096633558,-6.903366442045922e-06
2.1572,2.1572340590724077,3.405907240772166e-05
2.1564,2.1563867623829003,-1.3237617099814969e-05
2.1555,2.1555509237390926,5.092373909265646e-05
2.1547,2.1547258793857087,2.5879385708638125e-05
2.1538,2.153912151867906,0.00011215186790591858
2.1531,2.1531090902968613,9.090296861469227e-06
2.1524,2.152316448160417,-8.355183958297374e-05
2.1515,2.151533987060597,3.3987060596984975e-05
2.1509,2.15076147636855,-0.0001385236314499494
2.1499,2.14999833143333,9.833143333004557e-05
2.1491,2.149245063613105,0.0001450636131052896
2.1485,2.1485010976424577,1.0976424578146293e-06
2.1478,2.147766230864022,-3.376913597818998e-05
2.1472,2.147040266912198,-0.00015973308780203865
2.1463,2.1463230154606507,2.301546065064386e-05
2.1457,2.1456142919821897,-8.570801781049298e-05
2.1449,2.1449135854953774,1.3585495377554935e-05
2.1442,2.1442213903048954,2.1390304895341217e-05
2.1436,2.143537201991559,-6.279800844133376e-05
2.1429,2.142860857049516,-3.9142950484016836e-05
2.1421,2.1421921967336934,9.219673369331716e-05
2.1416,2.1415310668805083,-6.893311949163206e-05
2.141,2.140877317736831,-0.00012268226316880515
2.1402,2.140230497195846,3.0497195846024283e-05
2.1396,2.1395910803946006,-8.919605399615449e-06
2.139,2.1389586198458526,-4.1380154147230286e-05
2.1384,2.1383329818797496,-6.701812025022846e-05
2.1377,2.1377140364907605,1.4036490760371834e-05
2.1371,2.1371016572076846,1.6572076844134642e-06
2.1365,2.136495433533251,-4.566466748734399e-06
2.136,2.135895823556659,-0.00010417644334115295
2.1353,2.1353024202065054,2.4202065054268473e-06
2.1347,2.134715109959048,1.5109959047965305e-05
2.1342,2.134133782253971,-6.621774602866282e-05
2.1334,2.1335583293942433,0.00015832939424331727
2.1331,2.1329886464501104,-0.00011135354988978108
2.1323,2.132424363540156,0.00012436354015621376
2.1318,2.1318659188823386,6.591888233842269e-05
2.1312,2.1313129450067025,0.00011294500670233631
2.1307,2.1307653471697083,6.534716970829635e-05
2.1303,2.130223032970482,-7.696702951820455e-05
2.1297,2.129685912275792,-1.4087724208078356e-05
2.1292,2.1291536446491994,-4.63553508005532e-05
2.1286,2.12862665165051,2.6651650510078895e-05
2.1281,2.128104594616171,4.5946161710830324e-06
2.1276,2.127587391791086,-1.2608208914244301e-05
2.127,2.1270749633541755,7.496335417567224e-05
2.1266,2.1265672313591075,-3.276864089230003e-05
2.126,2.126064119677244,6.411967724417877e-05
2.1255,2.125565317263633,6.531726363290247e-05
2.125,2.125071226936599,7.122693659900037e-05
4.0188,4.018941514285085,0.00014151428508490937
3.6351,3.6350538252694915,-4.6174730508496964e-05
3.3185,3.31809355732266,-0.00040644267733958017
3.058,3.0577987180923434,-0.0002012819076564476
2.8502,2.850163650127748,-3.6349872252205984e-05
2.6724,2.672387123400808,-1.2876599192246374e-05
2.5833,2.5833064946284425,6.494628442599293e-06
2.5261,2.52593824034814,-0.00016175965185993846
2.4845,2.4845366228390815,3.6622839081346115e-05
2.4527,2.452576003955096,-0.00012399604490420657
2.4268,2.4267969702643657,-3.0297356343744752e-06
2.4053,2.405347481015743,4.7481015743144894e-05
2.3868,2.387081603220094,0.00028160322009407324
2.3713,2.3712375420577363,-6.245794226389378e-05
2.3573,2.3573087817008718,8.781700871818288e-06
2.345,2.3449131013626596,-8.689863734057113e-05
2.3334,2.3337736203541186,0.0003736203541184757
2.3239,2.323680138195352,-0.00021986180464805827
2.3144,2.314469608149193,6.96081491931011e-05
2.3061,2.30601321473199,-8.678526800975916e-05
2.2981,2.298203976959301,0.00010397695930119966
2.291,2.2909651520188,-3.48479811997926e-05
2.2841,2.28422353820812,0.00012353820812016636
2.2778,2.277921389907945,0.00012138990794507976
2.2722,2.2720101432480937,-0.0001898567519065253
2.2664,2.2664485989140672,4.859891406727712e-05
2.2612,2.2612015290722463,1.5290722461536177e-06
2.2563,2.256236292423439,-6.370757656082304e-05
2.2516,2.251531314581425,-6.868541857496524e-05
2.2471,2.247061232070331,-3.876792966917009e-05
2.2428,2.242805937751485,5.9377514851632895e-06
2.239,2.2387477111882803,-0.00025228881171956985
2.2349,2.2348708618569395,-2.9138143060603028e-05
2.2312,2.2311597049218452,-4.0295078154617414e-05
2.2277,2.227605313782821,-9.468621717889647e-05
2.2243,2.2241947133542377,-0.00010528664576225921
2.221,2.220917858698898,-8.214130110228979e-05
2.2178,2.217765684424831,-3.431557516897499e-05
2.2146,2.214729983633093,0.00012998363309302263
2.2119,2.211803304803448,-9.669519655197689e-05
2.2089,2.208977540028123,7.754002812321303e-05
2.2063,2.2062491876095116,-5.081239048854158e-05
2.2035,2.203611209657992,0.00011120965799182869
2.201,2.201058407988449,5.840798844891637e-05
2.1986,2.198586003979628,-1.3996020371997986e-05
2.1962,2.196189595444609,-1.0404555391030357e-05
2.1939,2.193864026915572,-3.597308442815361e-05
2.1917,2.1916077557950415,-9.22442049584582e-05
2.1894,2.1894161749323238,1.6174932323753666e-05
2.1873,2.1872860527210425,-1.394727895753789e-05
2.1853,2.185214384824821,-8.561517517868822e-05
2.1833,2.183198373758172,-0.00010162624182807889
2.1811,2.1812354106841143,0.00013541068411448975
2.1794,2.179322158906624,-7.784109337594103e-05
2.1775,2.1774581627948484,-4.183720515182898e-05
2.1756,2.1756403646837854,4.0364683785210076e-05
2.174,2.1738667636882445,-0.00013323631175543582
2.1721,2.172135481272636,3.548127263597323e-05
2.1704,2.170444751667059,4.47516670591952e-05
2.1688,2.168792134502637,-7.865497363201968e-06
2.1672,2.1671776391473805,-2.2360852619307536e-05
2.1655,2.165598992413897,9.899241389677016e-05
2.1639,2.164054800545922,0.00015480054592220682
2.1627,2.162543746436845,-0.0001562535631549622
2.161,2.1610645842197713,6.458421977129092e-05
2.1595,2.159616134320997,0.00011613432099721877
2.158,2.158196609207341,0.00019660920734088094
2.1568,2.156806301487773,6.301487772919501e-06
2.1553,2.1554435212037046,0.00014352120370464405
2.1542,2.15410731226125,-9.26877387499303e-05
2.1529,2.1527967656230844,-0.00010323437691539539
2.1515,2.1515110163309545,1.1016330954571885e-05
2.1504,2.150249240757226,-0.00015075924277407893
2.1491,2.149010068829097,-8.993117090261293e-05
2.1478,2.1477939331494773,-6.066850522845613e-06
2.1464,2.1465995234882906,0.00019952348829077593
2.1456,2.1454261579716,-0.00017384202840009522
2.1442,2.144273185095158,7.31850951578572e-05
2.143,2.1431399819830124,0.00013998198301257148
2.1421,2.1420254260008553,-7.457399914478913e-05
2.1411,2.140930009054352,-0.00016999094564784656
2.1399,2.1398526491096512,-4.7350890348685226e-05
2.1388,2.138792822687807,-7.177312193018537e-06
2.1378,2.137750027868176,-4.997213182411642e-05
2.1368,2.136723783144258,-7.621685574221715e-05
2.1358,2.1357136263535264,-8.637364647379187e-05
2.1347,2.134718643084055,1.8643084054748016e-05
2.1337,2.1337393552601,3.935526009968271e-05
2.1328,2.13277487504748,-2.512495251982827e-05
2.1318,2.131824808258232,2.4808258231701075e-05
2.1309,2.1308887756264543,-1.1224373545726252e-05
2.1298,2.1299664120796122,0.0001664120796123214
2.129,2.1290569356774136,5.693567741360539e-05
2.1281,2.128160874580603,6.087458060299866e-05
2.1272,2.127277465704563,7.746570456301782e-05
2.1264,2.126406394292606,6.394292606071161e-06
2.1256,2.1255473567314556,-5.264326854437229e-05
2.1248,2.1247000600419477,-9.9939958052353e-05
2.1238,2.12386422139814,6.422139813988537e-05
2.123,2.1230391770447565,3.917704475631112e-05
2.1223,2.1222254495269537,-7.45504730463864e-05
