coordinate_id,policy_mode,budget_FLOPs,context_tokens,coordinate_scale_assumed,coordinate_offset_assumed,upstream_loss_stress_delta_assumed,feasible_policies,all_feasible_policies_supported,best_quality_families,unique_winner,policy_score_spread
"Pythia training log (Attachment B, final checkpoint D=299.9B tokens)",observed_joint_recipe,1e+19,2048,0.9,-0.1,0.0,3,False,,,
"Pythia training log (Attachment B, final checkpoint D=299.9B tokens)",observed_joint_recipe,1e+19,2048,0.9,-0.1,0.05,3,False,,,
"Pythia training log (Attachment B, final checkpoint D=299.9B tokens)",observed_joint_recipe,1e+19,2048,0.9,0.0,-0.05,3,False,,,
"Pythia training log (Attachment B, final checkpoint D=299.9B tokens)",observed_joint_recipe,1e+19,2048,0.9,0.0,0.0,3,False,,,
"Pythia training log (Attachment B, final checkpoint D=299.9B tokens)",observed_joint_recipe,1e+19,2048,0.9,0.0,0.05,3,False,,,
"Pythia training log (Attachment B, final checkpoint D=299.9B tokens)",observed_joint_recipe,1e+19,2048,0.9,0.1,-0.05,3,False,,,
"Pythia training log (Attachment B, final checkpoint D=299.9B tokens)",observed_joint_recipe,1e+19,2048,0.9,0.1,0.0,3,False,,,
"Pythia training log (Attachment B, final checkpoint D=299.9B tokens)",observed_joint_recipe,1e+19,2048,0.9,0.1,0.05,3,False,,,
"Pythia training log (Attachment B, final checkpoint D=299.9B tokens)",observed_joint_recipe,1e+19,2048,1.0,-0.1,-0.05,3,False,,,
"Pythia training log (Attachment B, final checkpoint D=299.9B tokens)",observed_joint_recipe,1e+19,2048,1.0,-0.1,0.0,3,False,,,
"Pythia training log (Attachment B, final checkpoint D=299.9B tokens)",observed_joint_recipe,1e+19,2048,1.0,-0.1,0.05,3,False,,,
"Pythia training log (Attachment B, final checkpoint D=299.9B tokens)",observed_joint_recipe,1e+19,2048,1.0,0.0,-0.05,3,False,,,
"Pythia training log (Attachment B, final checkpoint D=299.9B tokens)",observed_joint_recipe,1e+19,2048,1.0,0.0,0.0,3,False,,,
"Pythia training log (Attachment B, final checkpoint D=299.9B tokens)",observed_joint_recipe,1e+19,2048,1.0,0.0,0.05,3,False,,,
"Pythia training log (Attachment B, final checkpoint D=299.9B tokens)",observed_joint_recipe,1e+19,2048,1.0,0.1,-0.05,3,False,,,
"Pythia training log (Attachment B, final checkpoint D=299.9B tokens)",observed_joint_recipe,1e+19,2048,1.0,0.1,0.0,3,False,,,
"Pythia training log (Attachment B, final checkpoint D=299.9B tokens)",observed_joint_recipe,1e+19,2048,1.0,0.1,0.05,3,False,,,
"Pythia training log (Attachment B, final checkpoint D=299.9B tokens)",observed_joint_recipe,1e+19,2048,1.1,-0.1,-0.05,3,False,,,
"Pythia training log (Attachment B, final checkpoint D=299.9B tokens)",observed_joint_recipe,1e+19,2048,1.1,-0.1,0.0,3,False,,,
"Pythia training log (Attachment B, final checkpoint D=299.9B tokens)",observed_joint_recipe,1e+19,2048,1.1,-0.1,0.05,3,False,,,
"Pythia training log (Attachment B, final checkpoint D=299.9B tokens)",observed_joint_recipe,1e+19,2048,1.1,0.0,-0.05,3,False,,,
"Pythia training log (Attachment B, final checkpoint D=299.9B tokens)",observed_joint_recipe,1e+19,2048,1.1,0.0,0.0,3,False,,,
"Pythia training log (Attachment B, final checkpoint D=299.9B tokens)",observed_joint_recipe,1e+19,2048,1.1,0.0,0.05,3,False,,,
"Pythia training log (Attachment B, final checkpoint D=299.9B tokens)",observed_joint_recipe,1e+19,2048,1.1,0.1,-0.05,3,False,,,
"Pythia training log (Attachment B, final checkpoint D=299.9B tokens)",observed_joint_recipe,1e+19,2048,1.1,0.1,0.0,3,False,,,
"Pythia training log (Attachment B, final checkpoint D=299.9B tokens)",observed_joint_recipe,1e+19,2048,1.1,0.1,0.05,3,False,,,
"Pythia training log (Attachment B, final checkpoint D=299.9B tokens)",observed_joint_recipe,1e+19,8192,0.9,-0.1,-0.05,3,False,,,
"Pythia training log (Attachment B, final checkpoint D=299.9B tokens)",observed_joint_recipe,1e+19,8192,0.9,-0.1,0.0,3,False,,,
"Pythia training log (Attachment B, final checkpoint D=299.9B tokens)",observed_joint_recipe,1e+19,8192,0.9,-0.1,0.05,3,False,,,
"Pythia training log (Attachment B, final checkpoint D=299.9B tokens)",observed_joint_recipe,1e+19,8192,0.9,0.0,-0.05,3,False,,,
"Pythia training log (Attachment B, final checkpoint D=299.9B tokens)",observed_joint_recipe,1e+19,8192,0.9,0.0,0.0,3,False,,,
"Pythia training log (Attachment B, final checkpoint D=299.9B tokens)",observed_joint_recipe,1e+19,8192,0.9,0.0,0.05,3,False,,,
"Pythia training log (Attachment B, final checkpoint D=299.9B tokens)",observed_joint_recipe,1e+19,8192,0.9,0.1,-0.05,3,False,,,
"Pythia training log (Attachment B, final checkpoint D=299.9B tokens)",observed_joint_recipe,1e+19,8192,0.9,0.1,0.0,3,False,,,
"Pythia training log (Attachment B, final checkpoint D=299.9B tokens)",observed_joint_recipe,1e+19,8192,0.9,0.1,0.05,3,False,,,
"Pythia training log (Attachment B, final checkpoint D=299.9B tokens)",observed_joint_recipe,1e+19,8192,1.0,-0.1,-0.05,3,False,,,
"Pythia training log (Attachment B, final checkpoint D=299.9B tokens)",observed_joint_recipe,1e+19,8192,1.0,-0.1,0.0,3,False,,,
"Pythia training log (Attachment B, final checkpoint D=299.9B tokens)",observed_joint_recipe,1e+19,8192,1.0,-0.1,0.05,3,False,,,
"Pythia training log (Attachment B, final checkpoint D=299.9B tokens)",observed_joint_recipe,1e+19,8192,1.0,0.0,-0.05,3,False,,,
"Pythia training log (Attachment B, final checkpoint D=299.9B tokens)",observed_joint_recipe,1e+19,8192,1.0,0.0,0.0,3,False,,,
"Pythia training log (Attachment B, final checkpoint D=299.9B tokens)",observed_joint_recipe,1e+19,8192,1.0,0.0,0.05,3,False,,,
"Pythia training log (Attachment B, final checkpoint D=299.9B tokens)",observed_joint_recipe,1e+19,8192,1.0,0.1,-0.05,3,False,,,
"Pythia training log (Attachment B, final checkpoint D=299.9B tokens)",observed_joint_recipe,1e+19,8192,1.0,0.1,0.0,3,False,,,
"Pythia training log (Attachment B, final checkpoint D=299.9B tokens)",observed_joint_recipe,1e+19,8192,1.0,0.1,0.05,3,False,,,
"Pythia training log (Attachment B, final checkpoint D=299.9B tokens)",observed_joint_recipe,1e+19,8192,1.1,-0.1,-0.05,3,False,,,
"Pythia training log (Attachment B, final checkpoint D=299.9B tokens)",observed_joint_recipe,1e+19,8192,1.1,-0.1,0.0,3,False,,,
"Pythia training log (Attachment B, final checkpoint D=299.9B tokens)",observed_joint_recipe,1e+19,8192,1.1,-0.1,0.05,3,False,,,
"Pythia training log (Attachment B, final checkpoint D=299.9B tokens)",observed_joint_recipe,1e+19,8192,1.1,0.0,-0.05,3,False,,,
"Pythia training log (Attachment B, final checkpoint D=299.9B tokens)",observed_joint_recipe,1e+19,8192,1.1,0.0,0.0,3,False,,,
"Pythia training log (Attachment B, final checkpoint D=299.9B tokens)",observed_joint_recipe,1e+19,8192,1.1,0.0,0.05,3,False,,,
"Pythia training log (Attachment B, final checkpoint D=299.9B tokens)",observed_joint_recipe,1e+19,8192,1.1,0.1,-0.05,3,False,,,
"Pythia training log (Attachment B, final checkpoint D=299.9B tokens)",observed_joint_recipe,1e+19,8192,1.1,0.1,0.0,3,False,,,
"Pythia training log (Attachment B, final checkpoint D=299.9B tokens)",observed_joint_recipe,1e+19,8192,1.1,0.1,0.05,3,False,,,
"Pythia training log (Attachment B, final checkpoint D=299.9B tokens)",observed_joint_recipe,1e+19,131072,0.9,-0.1,-0.05,0,False,,,
"Pythia training log (Attachment B, final checkpoint D=299.9B tokens)",observed_joint_recipe,1e+19,131072,0.9,-0.1,0.0,0,False,,,
"Pythia training log (Attachment B, final checkpoint D=299.9B tokens)",observed_joint_recipe,1e+19,131072,0.9,-0.1,0.05,0,False,,,
"Pythia training log (Attachment B, final checkpoint D=299.9B tokens)",observed_joint_recipe,1e+19,131072,0.9,0.0,-0.05,0,False,,,
"Pythia training log (Attachment B, final checkpoint D=299.9B tokens)",observed_joint_recipe,1e+19,131072,0.9,0.0,0.0,0,False,,,
"Pythia training log (Attachment B, final checkpoint D=299.9B tokens)",observed_joint_recipe,1e+19,131072,0.9,0.0,0.05,0,False,,,
"Pythia training log (Attachment B, final checkpoint D=299.9B tokens)",observed_joint_recipe,1e+19,131072,0.9,0.1,-0.05,0,False,,,
"Pythia training log (Attachment B, final checkpoint D=299.9B tokens)",observed_joint_recipe,1e+19,131072,0.9,0.1,0.0,0,False,,,
"Pythia training log (Attachment B, final checkpoint D=299.9B tokens)",observed_joint_recipe,1e+19,131072,0.9,0.1,0.05,0,False,,,
"Pythia training log (Attachment B, final checkpoint D=299.9B tokens)",observed_joint_recipe,1e+19,131072,1.0,-0.1,-0.05,0,False,,,
"Pythia training log (Attachment B, final checkpoint D=299.9B tokens)",observed_joint_recipe,1e+19,131072,1.0,-0.1,0.0,0,False,,,
"Pythia training log (Attachment B, final checkpoint D=299.9B tokens)",observed_joint_recipe,1e+19,131072,1.0,-0.1,0.05,0,False,,,
"Pythia training log (Attachment B, final checkpoint D=299.9B tokens)",observed_joint_recipe,1e+19,131072,1.0,0.0,-0.05,0,False,,,
"Pythia training log (Attachment B, final checkpoint D=299.9B tokens)",observed_joint_recipe,1e+19,131072,1.0,0.0,0.0,0,False,,,
"Pythia training log (Attachment B, final checkpoint D=299.9B tokens)",observed_joint_recipe,1e+19,131072,1.0,0.0,0.05,0,False,,,
"Pythia training log (Attachment B, final checkpoint D=299.9B tokens)",observed_joint_recipe,1e+19,131072,1.0,0.1,-0.05,0,False,,,
"Pythia training log (Attachment B, final checkpoint D=299.9B tokens)",observed_joint_recipe,1e+19,131072,1.0,0.1,0.0,0,False,,,
"Pythia training log (Attachment B, final checkpoint D=299.9B tokens)",observed_joint_recipe,1e+19,131072,1.0,0.1,0.05,0,False,,,
"Pythia training log (Attachment B, final checkpoint D=299.9B tokens)",observed_joint_recipe,1e+19,131072,1.1,-0.1,-0.05,0,False,,,
"Pythia training log (Attachment B, final checkpoint D=299.9B tokens)",observed_joint_recipe,1e+19,131072,1.1,-0.1,0.0,0,False,,,
"Pythia training log (Attachment B, final checkpoint D=299.9B tokens)",observed_joint_recipe,1e+19,131072,1.1,-0.1,0.05,0,False,,,
"Pythia training log (Attachment B, final checkpoint D=299.9B tokens)",observed_joint_recipe,1e+19,131072,1.1,0.0,-0.05,0,False,,,
"Pythia training log (Attachment B, final checkpoint D=299.9B tokens)",observed_joint_recipe,1e+19,131072,1.1,0.0,0.0,0,False,,,
"Pythia training log (Attachment B, final checkpoint D=299.9B tokens)",observed_joint_recipe,1e+19,131072,1.1,0.0,0.05,0,False,,,
"Pythia training log (Attachment B, final checkpoint D=299.9B tokens)",observed_joint_recipe,1e+19,131072,1.1,0.1,-0.05,0,False,,,
"Pythia training log (Attachment B, final checkpoint D=299.9B tokens)",observed_joint_recipe,1e+19,131072,1.1,0.1,0.0,0,False,,,
"Pythia training log (Attachment B, final checkpoint D=299.9B tokens)",observed_joint_recipe,1e+19,131072,1.1,0.1,0.05,0,False,,,
"Pythia training log (Attachment B, final checkpoint D=299.9B tokens)",observed_joint_recipe,1e+20,2048,0.9,-0.1,-0.05,3,True,exponential,True,0.007007806142645734
"Pythia training log (Attachment B, final checkpoint D=299.9B tokens)",observed_joint_recipe,1e+20,2048,0.9,-0.1,0.0,3,True,exponential,True,0.006962188285538851
"Pythia training log (Attachment B, final checkpoint D=299.9B tokens)",observed_joint_recipe,1e+20,2048,0.9,-0.1,0.05,3,True,exponential,True,0.006916826946941512
"Pythia training log (Attachment B, final checkpoint D=299.9B tokens)",observed_joint_recipe,1e+20,2048,0.9,0.0,-0.05,3,True,exponential,True,0.006906781396808448
"Pythia training log (Attachment B, final checkpoint D=299.9B tokens)",observed_joint_recipe,1e+20,2048,0.9,0.0,0.0,3,True,exponential,True,0.0068617323839239575
"Pythia training log (Attachment B, final checkpoint D=299.9B tokens)",observed_joint_recipe,1e+20,2048,0.9,0.0,0.05,3,True,exponential,True,0.006816937924631894
"Pythia training log (Attachment B, final checkpoint D=299.9B tokens)",observed_joint_recipe,1e+20,2048,0.9,0.1,-0.05,3,True,exponential,True,0.006807018079662441
"Pythia training log (Attachment B, final checkpoint D=299.9B tokens)",observed_joint_recipe,1e+20,2048,0.9,0.1,0.0,3,True,exponential,True,0.006762533528798187
"Pythia training log (Attachment B, final checkpoint D=299.9B tokens)",observed_joint_recipe,1e+20,2048,0.9,0.1,0.05,3,True,exponential,True,0.006718301541307703
"Pythia training log (Attachment B, final checkpoint D=299.9B tokens)",observed_joint_recipe,1e+20,2048,1.0,-0.1,-0.05,3,True,exponential,True,0.007504961980592029
"Pythia training log (Attachment B, final checkpoint D=299.9B tokens)",observed_joint_recipe,1e+20,2048,1.0,-0.1,0.0,3,True,exponential,True,0.007450428476817983
"Pythia training log (Attachment B, final checkpoint D=299.9B tokens)",observed_joint_recipe,1e+20,2048,1.0,-0.1,0.05,3,True,exponential,True,0.007396239821082062
"Pythia training log (Attachment B, final checkpoint D=299.9B tokens)",observed_joint_recipe,1e+20,2048,1.0,0.0,-0.05,3,True,exponential,True,0.007396239821082062
"Pythia training log (Attachment B, final checkpoint D=299.9B tokens)",observed_joint_recipe,1e+20,2048,1.0,0.0,0.0,3,True,exponential,True,0.0073423946269910445
"Pythia training log (Attachment B, final checkpoint D=299.9B tokens)",observed_joint_recipe,1e+20,2048,1.0,0.0,0.05,3,False,,,
"Pythia training log (Attachment B, final checkpoint D=299.9B tokens)",observed_joint_recipe,1e+20,2048,1.0,0.1,-0.05,3,False,,,
"Pythia training log (Attachment B, final checkpoint D=299.9B tokens)",observed_joint_recipe,1e+20,2048,1.0,0.1,0.0,3,False,,,
"Pythia training log (Attachment B, final checkpoint D=299.9B tokens)",observed_joint_recipe,1e+20,2048,1.0,0.1,0.05,3,False,,,
"Pythia training log (Attachment B, final checkpoint D=299.9B tokens)",observed_joint_recipe,1e+20,2048,1.1,-0.1,-0.05,3,False,,,
"Pythia training log (Attachment B, final checkpoint D=299.9B tokens)",observed_joint_recipe,1e+20,2048,1.1,-0.1,0.0,3,False,,,
"Pythia training log (Attachment B, final checkpoint D=299.9B tokens)",observed_joint_recipe,1e+20,2048,1.1,-0.1,0.05,3,False,,,
"Pythia training log (Attachment B, final checkpoint D=299.9B tokens)",observed_joint_recipe,1e+20,2048,1.1,0.0,-0.05,3,False,,,
"Pythia training log (Attachment B, final checkpoint D=299.9B tokens)",observed_joint_recipe,1e+20,2048,1.1,0.0,0.0,3,False,,,
"Pythia training log (Attachment B, final checkpoint D=299.9B tokens)",observed_joint_recipe,1e+20,2048,1.1,0.0,0.05,3,False,,,
"Pythia training log (Attachment B, final checkpoint D=299.9B tokens)",observed_joint_recipe,1e+20,2048,1.1,0.1,-0.05,3,False,,,
"Pythia training log (Attachment B, final checkpoint D=299.9B tokens)",observed_joint_recipe,1e+20,2048,1.1,0.1,0.0,3,False,,,
"Pythia training log (Attachment B, final checkpoint D=299.9B tokens)",observed_joint_recipe,1e+20,2048,1.1,0.1,0.05,3,False,,,
"Pythia training log (Attachment B, final checkpoint D=299.9B tokens)",observed_joint_recipe,1e+20,8192,0.9,-0.1,-0.05,3,True,exponential,True,0.0066131850540447346
"Pythia training log (Attachment B, final checkpoint D=299.9B tokens)",observed_joint_recipe,1e+20,8192,0.9,-0.1,0.0,3,True,exponential,True,0.0065701171100398525
"Pythia training log (Attachment B, final checkpoint D=299.9B tokens)",observed_joint_recipe,1e+20,8192,0.9,-0.1,0.05,3,True,exponential,True,0.006527291608287911
"Pythia training log (Attachment B, final checkpoint D=299.9B tokens)",observed_joint_recipe,1e+20,8192,0.9,0.0,-0.05,3,True,exponential,True,0.006517807670322284
"Pythia training log (Attachment B, final checkpoint D=299.9B tokens)",observed_joint_recipe,1e+20,8192,0.9,0.0,0.0,3,True,exponential,True,0.0064752773503462535
"Pythia training log (Attachment B, final checkpoint D=299.9B tokens)",observed_joint_recipe,1e+20,8192,0.9,0.0,0.05,3,True,exponential,True,0.006432987606953766
"Pythia training log (Attachment B, final checkpoint D=299.9B tokens)",observed_joint_recipe,1e+20,8192,0.9,0.1,-0.05,3,True,exponential,True,0.006423622471948498
"Pythia training log (Attachment B, final checkpoint D=299.9B tokens)",observed_joint_recipe,1e+20,8192,0.9,0.1,0.0,3,True,exponential,True,0.0063816256154192175
"Pythia training log (Attachment B, final checkpoint D=299.9B tokens)",observed_joint_recipe,1e+20,8192,0.9,0.1,0.05,3,True,exponential,True,0.006339867446206071
"Pythia training log (Attachment B, final checkpoint D=299.9B tokens)",observed_joint_recipe,1e+20,8192,1.0,-0.1,-0.05,3,True,exponential,True,0.007079694958650684
"Pythia training log (Attachment B, final checkpoint D=299.9B tokens)",observed_joint_recipe,1e+20,8192,1.0,-0.1,0.0,3,True,exponential,True,0.007028227535192499
"Pythia training log (Attachment B, final checkpoint D=299.9B tokens)",observed_joint_recipe,1e+20,8192,1.0,-0.1,0.05,3,True,exponential,True,0.006977085942535766
"Pythia training log (Attachment B, final checkpoint D=299.9B tokens)",observed_joint_recipe,1e+20,8192,1.0,0.0,-0.05,3,True,exponential,True,0.006977085942535766
"Pythia training log (Attachment B, final checkpoint D=299.9B tokens)",observed_joint_recipe,1e+20,8192,1.0,0.0,0.0,3,False,,,
"Pythia training log (Attachment B, final checkpoint D=299.9B tokens)",observed_joint_recipe,1e+20,8192,1.0,0.0,0.05,3,False,,,
"Pythia training log (Attachment B, final checkpoint D=299.9B tokens)",observed_joint_recipe,1e+20,8192,1.0,0.1,-0.05,3,False,,,
"Pythia training log (Attachment B, final checkpoint D=299.9B tokens)",observed_joint_recipe,1e+20,8192,1.0,0.1,0.0,3,False,,,
"Pythia training log (Attachment B, final checkpoint D=299.9B tokens)",observed_joint_recipe,1e+20,8192,1.0,0.1,0.05,3,False,,,
"Pythia training log (Attachment B, final checkpoint D=299.9B tokens)",observed_joint_recipe,1e+20,8192,1.1,-0.1,-0.05,3,False,,,
"Pythia training log (Attachment B, final checkpoint D=299.9B tokens)",observed_joint_recipe,1e+20,8192,1.1,-0.1,0.0,3,False,,,
"Pythia training log (Attachment B, final checkpoint D=299.9B tokens)",observed_joint_recipe,1e+20,8192,1.1,-0.1,0.05,3,False,,,
"Pythia training log (Attachment B, final checkpoint D=299.9B tokens)",observed_joint_recipe,1e+20,8192,1.1,0.0,-0.05,3,False,,,
"Pythia training log (Attachment B, final checkpoint D=299.9B tokens)",observed_joint_recipe,1e+20,8192,1.1,0.0,0.0,3,False,,,
"Pythia training log (Attachment B, final checkpoint D=299.9B tokens)",observed_joint_recipe,1e+20,8192,1.1,0.0,0.05,3,False,,,
"Pythia training log (Attachment B, final checkpoint D=299.9B tokens)",observed_joint_recipe,1e+20,8192,1.1,0.1,-0.05,3,False,,,
