type,resource_gate,horizon_months,compute_scenario,model,eta,retention,resource_multiplier,conditional_p05,conditional_p95
non_pretrained,wide_ratio,12,half,frontier_trend,0.75,0.0,1.5,37.754788736630566,41.5351809401351
non_pretrained,wide_ratio,12,half,frontier_trend,0.75,0.5,0.5,45.89425118688804,53.05482104275585
non_pretrained,wide_ratio,12,half,frontier_trend,0.75,0.5,1.0,45.89425118688804,53.05482104275585
non_pretrained,wide_ratio,12,half,frontier_trend,0.75,0.5,1.5,45.89425118688804,53.05482104275585
non_pretrained,wide_ratio,12,half,frontier_trend,0.75,1.0,0.5,52.93428484378985,64.61224187670341
non_pretrained,wide_ratio,12,half,frontier_trend,0.75,1.0,1.0,52.93428484378985,64.61224187670341
non_pretrained,wide_ratio,12,half,frontier_trend,0.75,1.0,1.5,52.93428484378985,64.61224187670341
non_pretrained,wide_ratio,12,half,quantile_resource,0.25,0.0,0.5,38.72950830555444,42.51660430846286
non_pretrained,wide_ratio,12,half,quantile_resource,0.25,0.0,1.0,39.71334082732295,43.503961895282075
non_pretrained,wide_ratio,12,half,quantile_resource,0.25,0.0,1.5,40.705563890429445,44.4964997685724
non_pretrained,wide_ratio,12,half,quantile_resource,0.25,0.5,0.5,46.5998919615738,52.38070044719678
non_pretrained,wide_ratio,12,half,quantile_resource,0.25,0.5,1.0,47.619724351285484,53.375153719272
non_pretrained,wide_ratio,12,half,quantile_resource,0.25,0.5,1.5,48.65158663381505,54.37739050818362
non_pretrained,wide_ratio,12,half,quantile_resource,0.25,1.0,0.5,54.36620547125664,62.50649576374556
non_pretrained,wide_ratio,12,half,quantile_resource,0.25,1.0,1.0,55.354724177524915,63.43679824622044
non_pretrained,wide_ratio,12,half,quantile_resource,0.25,1.0,1.5,56.339024258737226,64.35585984787724
non_pretrained,wide_ratio,12,half,quantile_resource,0.5,0.0,0.5,39.71334082732295,43.503961895282075
non_pretrained,wide_ratio,12,half,quantile_resource,0.5,0.0,1.0,41.70542825837007,45.49344762180775
non_pretrained,wide_ratio,12,half,quantile_resource,0.5,0.0,1.5,43.724962573871494,47.59939489125309
non_pretrained,wide_ratio,12,half,quantile_resource,0.5,0.5,0.5,47.619724351285484,53.375153719272
non_pretrained,wide_ratio,12,half,quantile_resource,0.5,0.5,1.0,49.68459950481971,55.415012569085164
non_pretrained,wide_ratio,12,half,quantile_resource,0.5,0.5,1.5,51.75055012464356,57.35677798727637
non_pretrained,wide_ratio,12,half,quantile_resource,0.5,1.0,0.5,55.354724177524915,63.43679824622044
non_pretrained,wide_ratio,12,half,quantile_resource,0.5,1.0,1.0,57.30370273471745,65.26446898628
non_pretrained,wide_ratio,12,half,quantile_resource,0.5,1.0,1.5,59.12279245430803,67.02265676942936
non_pretrained,wide_ratio,12,half,quantile_resource,0.75,0.0,0.5,40.705563890429445,44.4964997685724
non_pretrained,wide_ratio,12,half,quantile_resource,0.75,0.0,1.0,43.724962573871494,47.59939489125309
non_pretrained,wide_ratio,12,half,quantile_resource,0.75,0.0,1.5,46.740446767019684,50.67836187165669
non_pretrained,wide_ratio,12,half,quantile_resource,0.75,0.5,0.5,48.65158663381505,54.37739050818362
non_pretrained,wide_ratio,12,half,quantile_resource,0.75,0.5,1.0,51.75055012464356,57.35677798727637
non_pretrained,wide_ratio,12,half,quantile_resource,0.75,0.5,1.5,54.77689001911581,60.21888182701905
non_pretrained,wide_ratio,12,half,quantile_resource,0.75,1.0,0.5,56.339024258737226,64.35585984787724
non_pretrained,wide_ratio,12,half,quantile_resource,0.75,1.0,1.0,59.12279245430803,67.02265676942936
non_pretrained,wide_ratio,12,half,quantile_resource,0.75,1.0,1.5,61.80848701797888,69.63916258245699
non_pretrained,wide_ratio,12,half,mean_resource,0.25,0.0,0.5,38.700446799471315,42.50022867758285
non_pretrained,wide_ratio,12,half,mean_resource,0.25,0.0,1.0,39.6547030878864,43.45106504048733
non_pretrained,wide_ratio,12,half,mean_resource,0.25,0.0,1.5,40.61689930508085,44.40529070392452
non_pretrained,wide_ratio,12,half,mean_resource,0.25,0.5,0.5,44.188143178414585,53.187205648001466
non_pretrained,wide_ratio,12,half,mean_resource,0.25,0.5,1.0,45.153789728833935,54.17518826980047
non_pretrained,wide_ratio,12,half,mean_resource,0.25,0.5,1.5,46.12309900274415,55.15989801236797
non_pretrained,wide_ratio,12,half,mean_resource,0.25,1.0,0.5,50.26856632228634,63.9089956027717
non_pretrained,wide_ratio,12,half,mean_resource,0.25,1.0,1.0,51.1544601915202,64.85310503268254
non_pretrained,wide_ratio,12,half,mean_resource,0.25,1.0,1.5,52.03963070983639,65.78573909510342
non_pretrained,wide_ratio,12,half,mean_resource,0.5,0.0,0.5,39.6547030878864,43.45106504048733
non_pretrained,wide_ratio,12,half,mean_resource,0.5,0.0,1.0,41.58635329992827,45.36337499518413
non_pretrained,wide_ratio,12,half,mean_resource,0.5,0.0,1.5,43.54419760314767,47.358570299699785
non_pretrained,wide_ratio,12,half,mean_resource,0.5,0.5,0.5,45.153789728833935,54.17518826980047
non_pretrained,wide_ratio,12,half,mean_resource,0.5,0.5,1.0,47.09552973984961,56.140577914599575
non_pretrained,wide_ratio,12,half,mean_resource,0.5,0.5,1.5,49.04790142935928,58.11289030658935
non_pretrained,wide_ratio,12,half,mean_resource,0.5,1.0,0.5,51.1544601915202,64.85310503268254
non_pretrained,wide_ratio,12,half,mean_resource,0.5,1.0,1.0,52.92352363766683,66.70633008153776
non_pretrained,wide_ratio,12,half,mean_resource,0.5,1.0,1.5,54.68527711922253,68.50928626728916
non_pretrained,wide_ratio,12,half,mean_resource,0.75,0.0,0.5,40.61689930508085,44.40529070392452
non_pretrained,wide_ratio,12,half,mean_resource,0.75,0.0,1.0,43.54419760314767,47.358570299699785
non_pretrained,wide_ratio,12,half,mean_resource,0.75,0.0,1.5,46.5171812618953,50.379523426507646
non_pretrained,wide_ratio,12,half,mean_resource,0.75,0.5,0.5,46.12309900274415,55.15989801236797
non_pretrained,wide_ratio,12,half,mean_resource,0.75,0.5,1.0,49.04790142935928,58.11289030658935
non_pretrained,wide_ratio,12,half,mean_resource,0.75,0.5,1.5,51.98003288171855,61.10145140915819
non_pretrained,wide_ratio,12,half,mean_resource,0.75,1.0,0.5,52.03963070983639,65.78573909510342
non_pretrained,wide_ratio,12,half,mean_resource,0.75,1.0,1.0,54.68527711922253,68.50928626728916
non_pretrained,wide_ratio,12,half,mean_resource,0.75,1.0,1.5,57.304725764004274,71.1112358947417
non_pretrained,wide_ratio,12,quarter,constant,0.25,0.0,0.5,37.754788736630566,41.5351809401351
non_pretrained,wide_ratio,12,quarter,constant,0.25,0.0,1.0,37.754788736630566,41.5351809401351
non_pretrained,wide_ratio,12,quarter,constant,0.25,0.0,1.5,37.754788736630566,41.5351809401351
non_pretrained,wide_ratio,12,quarter,constant,0.25,0.5,0.5,37.754788736630566,41.5351809401351
non_pretrained,wide_ratio,12,quarter,constant,0.25,0.5,1.0,37.754788736630566,41.5351809401351
non_pretrained,wide_ratio,12,quarter,constant,0.25,0.5,1.5,37.754788736630566,41.5351809401351
non_pretrained,wide_ratio,12,quarter,constant,0.25,1.0,0.5,37.754788736630566,41.5351809401351
non_pretrained,wide_ratio,12,quarter,constant,0.25,1.0,1.0,37.754788736630566,41.5351809401351
non_pretrained,wide_ratio,12,quarter,constant,0.25,1.0,1.5,37.754788736630566,41.5351809401351
non_pretrained,wide_ratio,12,quarter,constant,0.5,0.0,0.5,37.754788736630566,41.5351809401351
non_pretrained,wide_ratio,12,quarter,constant,0.5,0.0,1.0,37.754788736630566,41.5351809401351
non_pretrained,wide_ratio,12,quarter,constant,0.5,0.0,1.5,37.754788736630566,41.5351809401351
non_pretrained,wide_ratio,12,quarter,constant,0.5,0.5,0.5,37.754788736630566,41.5351809401351
non_pretrained,wide_ratio,12,quarter,constant,0.5,0.5,1.0,37.754788736630566,41.5351809401351
non_pretrained,wide_ratio,12,quarter,constant,0.5,0.5,1.5,37.754788736630566,41.5351809401351
non_pretrained,wide_ratio,12,quarter,constant,0.5,1.0,0.5,37.754788736630566,41.5351809401351
non_pretrained,wide_ratio,12,quarter,constant,0.5,1.0,1.0,37.754788736630566,41.5351809401351
non_pretrained,wide_ratio,12,quarter,constant,0.5,1.0,1.5,37.754788736630566,41.5351809401351
non_pretrained,wide_ratio,12,quarter,constant,0.75,0.0,0.5,37.754788736630566,41.5351809401351
non_pretrained,wide_ratio,12,quarter,constant,0.75,0.0,1.0,37.754788736630566,41.5351809401351
non_pretrained,wide_ratio,12,quarter,constant,0.75,0.0,1.5,37.754788736630566,41.5351809401351
non_pretrained,wide_ratio,12,quarter,constant,0.75,0.5,0.5,37.754788736630566,41.5351809401351
non_pretrained,wide_ratio,12,quarter,constant,0.75,0.5,1.0,37.754788736630566,41.5351809401351
non_pretrained,wide_ratio,12,quarter,constant,0.75,0.5,1.5,37.754788736630566,41.5351809401351
non_pretrained,wide_ratio,12,quarter,constant,0.75,1.0,0.5,37.754788736630566,41.5351809401351
non_pretrained,wide_ratio,12,quarter,constant,0.75,1.0,1.0,37.754788736630566,41.5351809401351
non_pretrained,wide_ratio,12,quarter,constant,0.75,1.0,1.5,37.754788736630566,41.5351809401351
non_pretrained,wide_ratio,12,quarter,frontier_trend,0.25,0.0,0.5,37.754788736630566,41.5351809401351
non_pretrained,wide_ratio,12,quarter,frontier_trend,0.25,0.0,1.0,37.754788736630566,41.5351809401351
non_pretrained,wide_ratio,12,quarter,frontier_trend,0.25,0.0,1.5,37.754788736630566,41.5351809401351
non_pretrained,wide_ratio,12,quarter,frontier_trend,0.25,0.5,0.5,45.89425118688804,53.05482104275585
non_pretrained,wide_ratio,12,quarter,frontier_trend,0.25,0.5,1.0,45.89425118688804,53.05482104275585
non_pretrained,wide_ratio,12,quarter,frontier_trend,0.25,0.5,1.5,45.89425118688804,53.05482104275585
non_pretrained,wide_ratio,12,quarter,frontier_trend,0.25,1.0,0.5,52.93428484378985,64.61224187670341
non_pretrained,wide_ratio,12,quarter,frontier_trend,0.25,1.0,1.0,52.93428484378985,64.61224187670341
non_pretrained,wide_ratio,12,quarter,frontier_trend,0.25,1.0,1.5,52.93428484378985,64.61224187670341
non_pretrained,wide_ratio,12,quarter,frontier_trend,0.5,0.0,0.5,37.754788736630566,41.5351809401351
non_pretrained,wide_ratio,12,quarter,frontier_trend,0.5,0.0,1.0,37.754788736630566,41.5351809401351
non_pretrained,wide_ratio,12,quarter,frontier_trend,0.5,0.0,1.5,37.754788736630566,41.5351809401351
non_pretrained,wide_ratio,12,quarter,frontier_trend,0.5,0.5,0.5,45.89425118688804,53.05482104275585
non_pretrained,wide_ratio,12,quarter,frontier_trend,0.5,0.5,1.0,45.89425118688804,53.05482104275585
non_pretrained,wide_ratio,12,quarter,frontier_trend,0.5,0.5,1.5,45.89425118688804,53.05482104275585
non_pretrained,wide_ratio,12,quarter,frontier_trend,0.5,1.0,0.5,52.93428484378985,64.61224187670341
non_pretrained,wide_ratio,12,quarter,frontier_trend,0.5,1.0,1.0,52.93428484378985,64.61224187670341
non_pretrained,wide_ratio,12,quarter,frontier_trend,0.5,1.0,1.5,52.93428484378985,64.61224187670341
non_pretrained,wide_ratio,12,quarter,frontier_trend,0.75,0.0,0.5,37.754788736630566,41.5351809401351
non_pretrained,wide_ratio,12,quarter,frontier_trend,0.75,0.0,1.0,37.754788736630566,41.5351809401351
non_pretrained,wide_ratio,12,quarter,frontier_trend,0.75,0.0,1.5,37.754788736630566,41.5351809401351
non_pretrained,wide_ratio,12,quarter,frontier_trend,0.75,0.5,0.5,45.89425118688804,53.05482104275585
non_pretrained,wide_ratio,12,quarter,frontier_trend,0.75,0.5,1.0,45.89425118688804,53.05482104275585
non_pretrained,wide_ratio,12,quarter,frontier_trend,0.75,0.5,1.5,45.89425118688804,53.05482104275585
non_pretrained,wide_ratio,12,quarter,frontier_trend,0.75,1.0,0.5,52.93428484378985,64.61224187670341
non_pretrained,wide_ratio,12,quarter,frontier_trend,0.75,1.0,1.0,52.93428484378985,64.61224187670341
non_pretrained,wide_ratio,12,quarter,frontier_trend,0.75,1.0,1.5,52.93428484378985,64.61224187670341
non_pretrained,wide_ratio,12,quarter,quantile_resource,0.25,0.0,0.5,38.24096535279375,42.02510442748636
non_pretrained,wide_ratio,12,quarter,quantile_resource,0.25,0.0,1.0,38.72950830555444,42.51660430846286
non_pretrained,wide_ratio,12,quarter,quantile_resource,0.25,0.0,1.5,39.220329945984446,43.00958803490513
non_pretrained,wide_ratio,12,quarter,quantile_resource,0.25,0.5,0.5,46.10166535912388,51.88271528544348
non_pretrained,wide_ratio,12,quarter,quantile_resource,0.25,0.5,1.0,46.5998919615738,52.38070044719678
non_pretrained,wide_ratio,12,quarter,quantile_resource,0.25,0.5,1.5,47.10449915579572,52.87821266952387
non_pretrained,wide_ratio,12,quarter,quantile_resource,0.25,1.0,0.5,53.90057521800345,62.0376586263658
non_pretrained,wide_ratio,12,quarter,quantile_resource,0.25,1.0,1.0,54.36620547125664,62.50649576374556
non_pretrained,wide_ratio,12,quarter,quantile_resource,0.25,1.0,1.5,54.860944570526144,62.972998568647
non_pretrained,wide_ratio,12,quarter,quantile_resource,0.5,0.0,0.5,38.72950830555444,42.51660430846286
non_pretrained,wide_ratio,12,quarter,quantile_resource,0.5,0.0,1.0,39.71334082732295,43.503961895282075
non_pretrained,wide_ratio,12,quarter,quantile_resource,0.5,0.0,1.5,40.705563890429445,44.4964997685724
non_pretrained,wide_ratio,12,quarter,quantile_resource,0.5,0.5,0.5,46.5998919615738,52.38070044719678
non_pretrained,wide_ratio,12,quarter,quantile_resource,0.5,0.5,1.0,47.619724351285484,53.375153719272
non_pretrained,wide_ratio,12,quarter,quantile_resource,0.5,0.5,1.5,48.65158663381505,54.37739050818362
non_pretrained,wide_ratio,12,quarter,quantile_resource,0.5,1.0,0.5,54.36620547125664,62.50649576374556
non_pretrained,wide_ratio,12,quarter,quantile_resource,0.5,1.0,1.0,55.354724177524915,63.43679824622044
non_pretrained,wide_ratio,12,quarter,quantile_resource,0.5,1.0,1.5,56.339024258737226,64.35585984787724
non_pretrained,wide_ratio,12,quarter,quantile_resource,0.75,0.0,0.5,39.220329945984446,43.00958803490513
non_pretrained,wide_ratio,12,quarter,quantile_resource,0.75,0.0,1.0,40.705563890429445,44.4964997685724
non_pretrained,wide_ratio,12,quarter,quantile_resource,0.75,0.0,1.5,42.20798497234154,46.00967769555983
non_pretrained,wide_ratio,12,quarter,quantile_resource,0.75,0.5,0.5,47.10449915579572,52.87821266952387
non_pretrained,wide_ratio,12,quarter,quantile_resource,0.75,0.5,1.0,48.65158663381505,54.37739050818362
non_pretrained,wide_ratio,12,quarter,quantile_resource,0.75,0.5,1.5,50.20126201580985,55.91019086780021
non_pretrained,wide_ratio,12,quarter,quantile_resource,0.75,1.0,0.5,54.860944570526144,62.972998568647
non_pretrained,wide_ratio,12,quarter,quantile_resource,0.75,1.0,1.0,56.339024258737226,64.35585984787724
non_pretrained,wide_ratio,12,quarter,quantile_resource,0.75,1.0,1.5,57.76053435075968,65.7146867010647
non_pretrained,wide_ratio,12,quarter,mean_resource,0.25,0.0,0.5,38.22650282394183,42.01694186208112
non_pretrained,wide_ratio,12,quarter,mean_resource,0.25,0.0,1.0,38.700446799471315,42.50022867758285
non_pretrained,wide_ratio,12,quarter,mean_resource,0.25,0.0,1.5,39.176540730010544,42.97572095792763
non_pretrained,wide_ratio,12,quarter,mean_resource,0.25,0.5,0.5,43.70691646091686,52.69222641732072
non_pretrained,wide_ratio,12,quarter,mean_resource,0.25,0.5,1.0,44.188143178414585,53.187205648001466
non_pretrained,wide_ratio,12,quarter,mean_resource,0.25,0.5,1.5,44.67046382050248,53.681558332007356
non_pretrained,wide_ratio,12,quarter,mean_resource,0.25,1.0,0.5,49.82552186446606,63.43282428770447
non_pretrained,wide_ratio,12,quarter,mean_resource,0.25,1.0,1.0,50.26856632228634,63.9089956027717
non_pretrained,wide_ratio,12,quarter,mean_resource,0.25,1.0,1.5,50.71156894870078,64.38244792655787
non_pretrained,wide_ratio,12,quarter,mean_resource,0.5,0.0,0.5,38.700446799471315,42.50022867758285
non_pretrained,wide_ratio,12,quarter,mean_resource,0.5,0.0,1.0,39.6547030878864,43.45106504048733
non_pretrained,wide_ratio,12,quarter,mean_resource,0.5,0.0,1.5,40.61689930508085,44.40529070392452
non_pretrained,wide_ratio,12,quarter,mean_resource,0.5,0.5,0.5,44.188143178414585,53.187205648001466
non_pretrained,wide_ratio,12,quarter,mean_resource,0.5,0.5,1.0,45.153789728833935,54.17518826980047
non_pretrained,wide_ratio,12,quarter,mean_resource,0.5,0.5,1.5,46.12309900274415,55.15989801236797
non_pretrained,wide_ratio,12,quarter,mean_resource,0.5,1.0,0.5,50.26856632228634,63.9089956027717
non_pretrained,wide_ratio,12,quarter,mean_resource,0.5,1.0,1.0,51.1544601915202,64.85310503268254
non_pretrained,wide_ratio,12,quarter,mean_resource,0.5,1.0,1.5,52.03963070983639,65.78573909510342
non_pretrained,wide_ratio,12,quarter,mean_resource,0.75,0.0,0.5,39.176540730010544,42.97572095792763
non_pretrained,wide_ratio,12,quarter,mean_resource,0.75,0.0,1.0,40.61689930508085,44.40529070392452
non_pretrained,wide_ratio,12,quarter,mean_resource,0.75,0.0,1.5,42.073582705728576,45.84340387169326
non_pretrained,wide_ratio,12,quarter,mean_resource,0.75,0.5,0.5,44.67046382050248,53.681558332007356
non_pretrained,wide_ratio,12,quarter,mean_resource,0.75,0.5,1.0,46.12309900274415,55.15989801236797
non_pretrained,wide_ratio,12,quarter,mean_resource,0.75,0.5,1.5,47.58302445674107,56.629173486907305
non_pretrained,wide_ratio,12,quarter,mean_resource,0.75,1.0,0.5,50.71156894870078,64.38244792655787
non_pretrained,wide_ratio,12,quarter,mean_resource,0.75,1.0,1.0,52.03963070983639,65.78573909510342
non_pretrained,wide_ratio,12,quarter,mean_resource,0.75,1.0,1.5,53.364818642001346,67.16194147833419
non_pretrained,wide_ratio,12,stopped,constant,0.25,0.0,0.5,37.754788736630566,41.5351809401351
non_pretrained,wide_ratio,12,stopped,constant,0.25,0.0,1.0,37.754788736630566,41.5351809401351
non_pretrained,wide_ratio,12,stopped,constant,0.25,0.0,1.5,37.754788736630566,41.5351809401351
non_pretrained,wide_ratio,12,stopped,constant,0.25,0.5,0.5,37.754788736630566,41.5351809401351
non_pretrained,wide_ratio,12,stopped,constant,0.25,0.5,1.0,37.754788736630566,41.5351809401351
non_pretrained,wide_ratio,12,stopped,constant,0.25,0.5,1.5,37.754788736630566,41.5351809401351
non_pretrained,wide_ratio,12,stopped,constant,0.25,1.0,0.5,37.754788736630566,41.5351809401351
non_pretrained,wide_ratio,12,stopped,constant,0.25,1.0,1.0,37.754788736630566,41.5351809401351
non_pretrained,wide_ratio,12,stopped,constant,0.25,1.0,1.5,37.754788736630566,41.5351809401351
non_pretrained,wide_ratio,12,stopped,constant,0.5,0.0,0.5,37.754788736630566,41.5351809401351
non_pretrained,wide_ratio,12,stopped,constant,0.5,0.0,1.0,37.754788736630566,41.5351809401351
non_pretrained,wide_ratio,12,stopped,constant,0.5,0.0,1.5,37.754788736630566,41.5351809401351
non_pretrained,wide_ratio,12,stopped,constant,0.5,0.5,0.5,37.754788736630566,41.5351809401351
non_pretrained,wide_ratio,12,stopped,constant,0.5,0.5,1.0,37.754788736630566,41.5351809401351
non_pretrained,wide_ratio,12,stopped,constant,0.5,0.5,1.5,37.754788736630566,41.5351809401351
