scenario,Q0,quality_bridge_scale,mixture_bridge_lambda,budget_FLOPs,context_tokens,quality_family,status,eligible_observed_recipes,feasible_observed_recipes,recipe_index,N_params_B,D_tokens_B,Q_B_proxy,conditional_bridge_loss,C_total_FLOPs
Q0_0p45,0.45,1.0,1.0,4.8696752516586314e+20,8192,power,conditional_v8_fixed_policy_feasible,101,101,172,1.5974043929386912,37.42349142072127,0.6713607648391644,2.392531836599509,4.869675251658632e+20
Q0_0p45,0.45,1.0,1.0,5.0118723362727146e+20,8192,power,conditional_v8_fixed_policy_feasible,101,101,172,1.6182189779618714,38.05135035423078,0.6713607648391644,2.389018475828182,5.0118723362727146e+20
Q0_0p45,0.45,1.0,1.0,5.15822165072304e+20,8192,power,conditional_v8_fixed_policy_feasible,101,101,172,1.6393293224469985,38.688824443704746,0.6713607648391644,2.385520812335714,5.158221650723041e+20
Q0_0p45,0.45,1.0,1.0,5.308844442309901e+20,8192,power,conditional_v8_fixed_policy_feasible,101,101,172,1.6607398133429734,39.33604964613799,0.6713607648391644,2.382038751049805,5.308844442309902e+20
Q0_0p45,0.45,1.0,1.0,5.463865498818551e+20,8192,power,conditional_v8_fixed_policy_feasible,101,101,172,1.6824549045462212,39.99316375130404,0.6713607648391644,2.378572197673057,5.4638654988185515e+20
Q0_0p45,0.45,1.0,1.0,5.6234132519034906e+20,8192,power,conditional_v8_fixed_policy_feasible,101,101,172,1.7044791179607028,40.66030640573974,0.6713607648391644,2.3751210586754072,5.6234132519034906e+20
Q0_0p45,0.45,1.0,1.0,5.787619883491197e+20,8192,power,conditional_v8_fixed_policy_feasible,101,101,172,1.7268170445755122,41.337619137009455,0.6713607648391644,2.371685241286636,5.787619883491197e+20
Q0_0p45,0.45,1.0,1.0,5.956621435290085e+20,8192,power,conditional_v8_fixed_policy_feasible,101,101,172,1.7494733455604101,42.025245378255086,0.6713607648391644,2.368264653488932,5.956621435290085e+20
Q0_0p45,0.45,1.0,1.0,6.130557921498227e+20,8192,power,conditional_v8_fixed_policy_feasible,101,101,172,1.7724527533796262,42.723330493032435,0.6713607648391644,2.3648592040095258,6.130557921498227e+20
Q0_0p45,0.45,1.0,1.0,6.309573444801943e+20,8192,power,conditional_v8_fixed_policy_feasible,101,101,172,1.7957600729241672,43.43202180043641,0.6713607648391644,2.361468802313387,6.309573444801943e+20
Q0_0p45,0.45,1.0,1.0,6.493816315762113e+20,8192,power,conditional_v8_fixed_policy_feasible,101,101,172,1.8194001826630921,44.151468600519664,0.6713607648391644,2.358093358595976,6.493816315762115e+20
Q0_0p45,0.45,1.0,1.0,6.683439175686135e+20,8192,power,conditional_v8_fixed_policy_feasible,101,101,172,1.8433780358139291,44.88182220000375,0.6713607648391644,2.354732783776063,6.683439175686137e+20
Q0_0p45,0.45,1.0,1.0,6.878599123088053e+20,8192,power,conditional_v8_fixed_policy_feasible,101,101,172,1.8676986615326756,45.623235938288175,0.6713607648391644,2.3513869894886166,6.878599123088055e+20
Q0_0p45,0.45,1.0,1.0,7.079457843841402e+20,8192,power,conditional_v8_fixed_policy_feasible,101,101,172,1.8923671661236954,46.37586521375875,0.6713607648391644,2.348055888077744,7.079457843841402e+20
Q0_0p45,0.45,1.0,1.0,7.28618174513229e+20,8192,power,conditional_v8_fixed_policy_feasible,101,101,172,1.9173887342698144,47.13986751039696,0.6713607648391644,2.344739392589701,7.28618174513229e+20
Q0_0p45,0.45,1.0,1.0,7.498942093324558e+20,8192,power,conditional_v8_fixed_policy_feasible,101,101,172,1.9427686302830887,47.915402424695856,0.6713607648391644,2.341437416765957,7.498942093324558e+20
Q0_0p45,0.45,1.0,1.0,7.717915155850111e+20,8192,power,conditional_v8_fixed_policy_feasible,101,101,172,1.9685121993764534,48.70263169288103,0.6713607648391644,2.3381498750363283,7.717915155850113e+20
Q0_0p45,0.45,1.0,1.0,7.943282347242789e+20,8192,power,conditional_v8_fixed_policy_feasible,101,101,172,1.9946248689567347,49.50171921844217,0.6713607648391644,2.3348766825121676,7.943282347242789e+20
Q0_0p45,0.45,1.0,1.0,8.175230379436527e+20,8192,power,conditional_v8_fixed_policy_feasible,101,101,172,2.0211121499393574,50.312831099977075,0.6713607648391644,2.3316177549796215,8.175230379436527e+20
Q0_0p45,0.45,1.0,1.0,8.413951416451965e+20,8192,power,conditional_v8_fixed_policy_feasible,101,101,172,2.0479796380850877,51.13613565934946,0.6713607648391644,2.3283730088929406,8.413951416451966e+20
Q0_0p45,0.45,1.0,1.0,8.659643233600653e+20,8192,power,conditional_v8_fixed_policy_feasible,101,101,172,2.075233015359336,51.971803470166236,0.6713607648391644,2.3251423613678552,8.659643233600653e+20
Q0_0p45,0.45,1.0,1.0,8.91250938133744e+20,8192,power,conditional_v8_fixed_policy_feasible,101,101,172,2.1028780513142253,52.82000738657315,0.6713607648391644,2.321925730175011,8.91250938133744e+20
Q0_0p45,0.45,1.0,1.0,9.172759353897766e+20,8192,power,conditional_v8_fixed_policy_feasible,101,101,172,2.130920604493985,53.68092257237387,0.6713607648391644,2.3187230337334643,9.172759353897767e+20
Q0_0p45,0.45,1.0,1.0,9.440608762859264e+20,8192,power,conditional_v8_fixed_policy_feasible,101,101,172,2.1593666238639937,54.55472653047508,0.6713607648391644,2.3155341911042386,9.440608762859264e+20
Q0_0p45,0.45,1.0,1.0,9.716279515771078e+20,8192,power,conditional_v8_fixed_policy_feasible,101,101,172,2.1882221502639063,55.4415991326579,0.6713607648391644,2.3123591219839392,9.716279515771078e+20
Q0_0p45,0.45,1.0,1.0,1e+21,8192,power,conditional_v8_fixed_policy_feasible,101,101,172,2.217493317885356,56.341722649682985,0.6713607648391644,2.3091977466984273,1.0000000000000001e+21
Q0_0p55,0.55,1.0,1.0,1e+19,8192,power,conditional_v8_fixed_policy_feasible,82,23,477,0.10625550763965697,10.000000000000002,0.5995154272811548,3.1493572516721278,1.0000000000000002e+19
Q0_0p55,0.55,1.0,1.0,1.0292005271944266e+19,8192,power,conditional_v8_fixed_policy_feasible,82,24,477,0.11007836677173001,10.0,0.5995154272811548,3.139932652082082,1.0292005271944266e+19
Q0_0p55,0.55,1.0,1.0,1.0592537251772854e+19,8192,power,conditional_v8_fixed_policy_feasible,82,25,477,0.11401285540584956,10.0,0.5995154272811548,3.130670419609389,1.0592537251772854e+19
Q0_0p55,0.55,1.0,1.0,1.0901844923851313e+19,8192,power,conditional_v8_fixed_policy_feasible,82,27,477,0.11806223318232707,10.0,0.5995154272811548,3.1215649979931004,1.0901844923851313e+19
Q0_0p55,0.55,1.0,1.0,1.1220184543019653e+19,8192,power,conditional_v8_fixed_policy_feasible,82,29,477,0.12222985492468595,10.0,0.5995154272811548,3.1126111256870774,1.1220184543019653e+19
Q0_0p55,0.55,1.0,1.0,1.1547819846894582e+19,8192,power,conditional_v8_fixed_policy_feasible,82,30,477,0.12651917341906865,10.0,0.5995154272811548,3.1038038156140764,1.1547819846894582e+19
Q0_0p55,0.55,1.0,1.0,1.1885022274370165e+19,8192,power,conditional_v8_fixed_policy_feasible,82,31,477,0.13093374227479213,10.000000000000002,0.5995154272811548,3.095138336603001,1.1885022274370165e+19
Q0_0p55,0.55,1.0,1.0,1.2232071190499275e+19,8192,power,conditional_v8_fixed_policy_feasible,82,34,477,0.13547721886843883,10.0,0.5995154272811548,3.0866101963454255,1.2232071190499273e+19
Q0_0p55,0.55,1.0,1.0,1.2589254117941713e+19,8192,power,conditional_v8_fixed_policy_feasible,82,35,477,0.14015336737391695,10.0,0.5995154272811548,3.0782151257257753,1.2589254117941715e+19
Q0_0p55,0.55,1.0,1.0,1.2956866975170216e+19,8192,power,conditional_v8_fixed_policy_feasible,82,35,477,0.1449660618809931,10.0,0.5995154272811548,3.0699490643954856,1.2956866975170218e+19
Q0_0p55,0.55,1.0,1.0,1.3335214321633241e+19,8192,power,conditional_v8_fixed_policy_feasible,82,39,477,0.14991928960490156,10.0,0.5995154272811548,3.061808147475424,1.3335214321633241e+19
Q0_0p55,0.55,1.0,1.0,1.3724609610075597e+19,8192,power,conditional_v8_fixed_policy_feasible,82,40,477,0.15501715418966217,10.0,0.5995154272811548,3.05378869328323,1.3724609610075597e+19
Q0_0p55,0.55,1.0,1.0,1.4125375446227497e+19,8192,power,conditional_v8_fixed_policy_feasible,82,41,477,0.16026387910786363,10.0,0.5995154272811548,3.0458871919929766,1.4125375446227497e+19
Q0_0p55,0.55,1.0,1.0,1.4537843856076667e+19,8192,power,conditional_v8_fixed_policy_feasible,82,42,477,0.16566381115972226,10.0,0.5995154272811548,3.0381002951441847,1.4537843856076667e+19
Q0_0p55,0.55,1.0,1.0,1.496235656094436e+19,8192,power,conditional_v8_fixed_policy_feasible,82,43,172,0.12280065608236396,10.0,0.6713607648391644,3.027642015620451,1.4962356560944357e+19
Q0_0p55,0.55,1.0,1.0,1.539926526059492e+19,8192,power,conditional_v8_fixed_policy_feasible,82,44,172,0.12852055422399783,10.0,0.6713607648391644,3.016418317492172,1.5399265260594917e+19
Q0_0p55,0.55,1.0,1.0,1.5848931924611109e+19,8192,power,conditional_v8_fixed_policy_feasible,82,45,172,0.13440747640686582,10.0,0.6713607648391644,3.0055322872452406,1.5848931924611109e+19
Q0_0p55,0.55,1.0,1.0,1.631172909227833e+19,8192,power,conditional_v8_fixed_policy_feasible,82,45,172,0.14046629982102612,10.0,0.6713607648391644,2.994963636535552,1.631172909227833e+19
Q0_0p55,0.55,1.0,1.0,1.6788040181225658e+19,8192,power,conditional_v8_fixed_policy_feasible,82,46,172,0.14670204407305967,10.0,0.6713607648391644,2.9846938390986377,1.678804018122566e+19
Q0_0p55,0.55,1.0,1.0,1.7278259805078663e+19,8192,power,conditional_v8_fixed_policy_feasible,82,47,172,0.15311987534470037,10.000000000000002,0.6713607648391644,2.9747059360321146,1.7278259805078663e+19
Q0_0p55,0.55,1.0,1.0,1.7782794100389229e+19,8192,power,conditional_v8_fixed_policy_feasible,82,47,172,0.15972511067291786,10.0,0.6713607648391644,2.9649843669563865,1.7782794100389229e+19
Q0_0p55,0.55,1.0,1.0,1.8302061063110531e+19,8192,power,conditional_v8_fixed_policy_feasible,82,47,172,0.16652322235496259,10.0,0.6713607648391644,2.9555148230626136,1.830206106311053e+19
Q0_0p55,0.55,1.0,1.0,1.8836490894897943e+19,8192,power,conditional_v8_fixed_policy_feasible,82,48,172,0.17351984248204955,10.000000000000002,0.6713607648391644,2.9462841187533293,1.8836490894897943e+19
Q0_0p55,0.55,1.0,1.0,1.9386526359522136e+19,8192,power,conditional_v8_fixed_policy_feasible,82,48,172,0.1807207676054287,10.0,0.6713607648391644,2.9372800791425453,1.9386526359522136e+19
Q0_0p55,0.55,1.0,1.0,1.9952623149688828e+19,8192,power,conditional_v8_fixed_policy_feasible,82,50,172,0.18813196353869605,10.0,0.6713607648391644,2.928491441137351,1.9952623149688828e+19
Q0_0p55,0.55,1.0,1.0,2.053525026457146e+19,8192,power,conditional_v8_fixed_policy_feasible,82,50,172,0.19575957030035598,10.0,0.6713607648391644,2.919907766193771,2.053525026457146e+19
Q0_0p55,0.55,1.0,1.0,2.1134890398366433e+19,8192,power,conditional_v8_fixed_policy_feasible,82,50,172,0.20360990720068817,10.0,0.6713607648391644,2.911519363143489,2.1134890398366433e+19
Q0_0p55,0.55,1.0,1.0,2.1752040340195156e+19,8192,power,conditional_v8_fixed_policy_feasible,82,51,172,0.2116894780771639,10.0,0.6713607648391644,2.9033172197377737,2.1752040340195156e+19
Q0_0p55,0.55,1.0,1.0,2.238721138568347e+19,8192,power,conditional_v8_fixed_policy_feasible,82,53,172,0.22000497668273983,10.0,0.6713607648391644,2.8952929417615625,2.238721138568347e+19
Q0_0p55,0.55,1.0,1.0,2.3040929760558494e+19,8192,power,conditional_v8_fixed_policy_feasible,82,53,172,0.22856329223148075,10.0,0.6713607648391644,2.887438698742029,2.3040929760558494e+19
Q0_0p55,0.55,1.0,1.0,2.3713737056616554e+19,8192,power,conditional_v8_fixed_policy_feasible,82,53,172,0.23737151510614113,10.000000000000002,0.6713607648391644,2.87974717541881,2.3713737056616554e+19
Q0_0p55,0.55,1.0,1.0,2.4406190680419762e+19,8192,power,conditional_v8_fixed_policy_feasible,82,53,172,0.2464369427323876,10.0,0.6713607648391644,2.872211528262682,2.4406190680419762e+19
Q0_0p55,0.55,1.0,1.0,2.511886431509572e+19,8192,power,conditional_v8_fixed_policy_feasible,82,55,172,0.2557670856245634,10.0,0.6713607648391644,2.864825346429803,2.511886431509572e+19
Q0_0p55,0.55,1.0,1.0,2.585234839562199e+19,8192,power,conditional_v8_fixed_policy_feasible,82,55,172,0.2653696736079928,10.0,0.6713607648391644,2.8575826166233065,2.585234839562199e+19
Q0_0p55,0.55,1.0,1.0,2.660725059798814e+19,8192,power,conditional_v8_fixed_policy_feasible,82,55,172,0.27525266222296646,10.0,0.6713607648391644,2.850477691405633,2.660725059798814e+19
Q0_0p55,0.55,1.0,1.0,2.7384196342643614e+19,8192,power,conditional_v8_fixed_policy_feasible,82,57,172,0.2854242393157539,10.0,0.6713607648391644,2.8435052605656814,2.7384196342643614e+19
Q0_0p55,0.55,1.0,1.0,2.8183829312644493e+19,8192,power,conditional_v8_fixed_policy_feasible,82,57,172,0.29589283182204945,10.0,0.6713607648391644,2.8366603251966724,2.8183829312644497e+19
Q0_0p55,0.55,1.0,1.0,2.900681198693144e+19,8192,power,conditional_v8_fixed_policy_feasible,82,59,172,0.30666711274851244,10.0,0.6713607648391644,2.8299381741847043,2.9006811986931446e+19
Q0_0p55,0.55,1.0,1.0,2.9853826189179695e+19,8192,power,conditional_v8_fixed_policy_feasible,82,60,172,0.31775600835817225,10.0,0.6713607648391644,2.8233343628458734,2.9853826189179695e+19
Q0_0p55,0.55,1.0,1.0,3.072557365267452e+19,8192,power,conditional_v8_fixed_policy_feasible,82,60,172,0.32916870556563477,10.0,0.6713607648391644,2.816844693482305,3.0725573652674515e+19
Q0_0p55,0.55,1.0,1.0,3.162277660168379e+19,8192,power,conditional_v8_fixed_policy_feasible,82,63,172,0.34091465954826566,10.0,0.6713607648391644,2.8104651976554345,3.162277660168379e+19
Q0_0p55,0.55,1.0,1.0,3.2546178349804536e+19,8192,power,conditional_v8_fixed_policy_feasible,82,63,172,0.35300360157959076,10.0,0.6713607648391644,2.8041921199990663,3.254617834980453e+19
Q0_0p55,0.55,1.0,1.0,3.3496543915782656e+19,8192,power,conditional_v8_fixed_policy_feasible,82,64,172,0.3654455470914535,10.0,0.6713607648391644,2.7980219034156644,3.3496543915782656e+19
Q0_0p55,0.55,1.0,1.0,3.447466065731505e+19,8192,power,conditional_v8_fixed_policy_feasible,82,68,172,0.37825080397159067,10.0,0.6713607648391644,2.7919511755174837,3.447466065731505e+19
Q0_0p55,0.55,1.0,1.0,3.5481338923357606e+19,8192,power,conditional_v8_fixed_policy_feasible,82,70,172,0.39142998110348415,10.0,0.6713607648391644,2.785976736189984,3.54813389233576e+19
Q0_0p55,0.55,1.0,1.0,3.651741272548377e+19,8192,power,conditional_v8_fixed_policy_feasible,82,70,172,0.40499399715561774,10.0,0.6713607648391644,2.780095546168714,3.6517412725483774e+19
Q0_0p55,0.55,1.0,1.0,3.758374042884435e+19,8192,power,conditional_v8_fixed_policy_feasible,82,70,172,0.41895408962734704,10.0,0.6713607648391644,2.7743047165329595,3.758374042884434e+19
Q0_0p55,0.55,1.0,1.0,3.868120546330509e+19,8192,power,conditional_v8_fixed_policy_feasible,82,73,172,0.4333218241589341,10.0,0.6713607648391644,2.7686014990299337,3.8681205463305085e+19
Q0_0p55,0.55,1.0,1.0,3.981071705534986e+19,8192,power,conditional_v8_fixed_policy_feasible,82,80,172,0.44810910411343724,10.0,0.6713607648391644,2.762983277152607,3.981071705534986e+19
Q0_0p55,0.55,1.0,1.0,4.097321098135422e+19,8192,power,conditional_v8_fixed_policy_feasible,82,82,172,0.4633281804383791,10.0,0.6713607648391644,2.7574475579023874,4.097321098135422e+19
Q0_0p55,0.55,1.0,1.0,4.216965034285823e+19,8192,power,conditional_v8_fixed_policy_feasible,82,82,172,0.4789916618154215,10.0,0.6713607648391644,2.751991964175045,4.216965034285823e+19
Q0_0p55,0.55,1.0,1.0,4.340102636447431e+19,8192,power,conditional_v8_fixed_policy_feasible,82,82,172,0.49511252510637366,10.0,0.6713607648391644,2.7466142277146295,4.340102636447431e+19
Q0_0p55,0.55,1.0,1.0,4.466835921509617e+19,8192,power,conditional_v8_fixed_policy_feasible,82,82,172,0.5117041261042509,10.0,0.6713607648391644,2.741312182585719,4.466835921509617e+19
Q0_0p55,0.55,1.0,1.0,4.597269885308737e+19,8192,power,conditional_v8_fixed_policy_feasible,82,82,172,0.5287802105982706,10.0,0.6713607648391644,2.736083759119308,4.597269885308737e+19
Q0_0p55,0.55,1.0,1.0,4.731512589614812e+19,8192,power,conditional_v8_fixed_policy_feasible,82,82,172,0.5463549257619272,10.0,0.6713607648391644,2.7309269782920693,4.7315125896148115e+19
Q0_0p55,0.55,1.0,1.0,4.869675251658631e+19,8192,power,conditional_v8_fixed_policy_feasible,82,82,172,0.5644428318736547,10.0,0.6713607648391644,2.7258399465026075,4.869675251658631e+19
Q0_0p55,0.55,1.0,1.0,5.011872336272715e+19,8192,power,conditional_v8_fixed_policy_feasible,82,82,172,0.5742434671455376,10.136182457519919,0.6713607648391644,2.720809130929164,5.011872336272715e+19
Q0_0p55,0.55,1.0,1.0,5.15822165072304e+19,8192,power,conditional_v8_fixed_policy_feasible,82,82,172,0.5811840492274766,10.321498015033152,0.6713607648391644,2.7158044889511936,5.15822165072304e+19
Q0_0p55,0.55,1.0,1.0,5.308844442309901e+19,8192,power,conditional_v8_fixed_policy_feasible,82,82,172,0.588218943345457,10.509885413368648,0.6713607648391644,2.710824471403295,5.3088444423099e+19
Q0_0p55,0.55,1.0,1.0,5.463865498818551e+19,8192,power,conditional_v8_fixed_policy_feasible,82,82,172,0.5953495073698127,10.701390590092858,0.6713607648391644,2.705868913302215,5.46386549881855e+19
Q0_0p55,0.55,1.0,1.0,5.6234132519034905e+19,8192,power,conditional_v8_fixed_policy_feasible,82,82,172,0.6025771191602413,10.896060118777026,0.6713607648391644,2.7009376510722096,5.6234132519034905e+19
Q0_0p55,0.55,1.0,1.0,5.787619883491197e+19,8192,power,conditional_v8_fixed_policy_feasible,82,82,172,0.6099031768654898,11.093941217772038,0.6713607648391644,2.696030522532652,5.787619883491197e+19
Q0_0p55,0.55,1.0,1.0,5.956621435290085e+19,8192,power,conditional_v8_fixed_policy_feasible,82,82,172,0.6173290992277383,11.29508175910758,0.6713607648391644,2.691147366885701,5.956621435290084e+19
Q0_0p55,0.55,1.0,1.0,6.1305579214982275e+19,8192,power,conditional_v8_fixed_policy_feasible,82,82,172,0.6248563258917426,11.499530277516826,0.6713607648391644,2.6862880247040533,6.130557921498227e+19
Q0_0p55,0.55,1.0,1.0,6.309573444801943e+19,8192,power,conditional_v8_fixed_policy_feasible,82,82,172,0.6324863177188118,11.707335979587725,0.6713607648391644,2.6814523379187882,6.309573444801942e+19
Q0_0p55,0.55,1.0,1.0,6.493816315762113e+19,8192,power,conditional_v8_fixed_policy_feasible,82,82,172,0.6402205571057252,11.918548753043405,0.6713607648391644,2.6766401498072723,6.493816315762113e+19
Q0_0p55,0.55,1.0,1.0,6.683439175686135e+19,8192,power,conditional_v8_fixed_policy_feasible,82,82,172,0.6480605483086334,12.133219176151789,0.6713607648391644,2.671851304981159,6.683439175686134e+19
Q0_0p55,0.55,1.0,1.0,6.878599123088054e+19,8192,power,conditional_v8_fixed_policy_feasible,82,82,172,0.656007817772056,12.351398527266952,0.6713607648391644,2.667085649374466,6.878599123088054e+19
Q0_0p55,0.55,1.0,1.0,7.0794578438414025e+19,8192,power,conditional_v8_fixed_policy_feasible,82,82,172,0.6640639144630524,12.573138794503292,0.6713607648391644,2.6623430302317206,7.079457843841402e+19
Q0_0p55,0.55,1.0,1.0,7.286181745132289e+19,8192,power,conditional_v8_fixed_policy_feasible,82,82,172,0.6722304102106345,12.798492685543838,0.6713607648391644,2.657623296096206,7.286181745132288e+19
Q0_0p55,0.55,1.0,1.0,7.498942093324558e+19,8192,power,conditional_v8_fixed_policy_feasible,82,82,172,0.6805089000505501,13.027513637584999,0.6713607648391644,2.65292629679826,7.498942093324558e+19
Q0_0p55,0.55,1.0,1.0,7.717915155850112e+19,8192,power,conditional_v8_fixed_policy_feasible,82,82,172,0.6889010025754757,13.26025582741812,0.6713607648391644,2.6482518834436735,7.717915155850112e+19
Q0_0p55,0.55,1.0,1.0,7.94328234724279e+19,8192,power,conditional_v8_fixed_policy_feasible,82,82,172,0.6974083602907437,13.496774181650286,0.6713607648391644,2.6435999084021566,7.943282347242788e+19
Q0_0p55,0.55,1.0,1.0,8.175230379436527e+19,8192,power,conditional_v8_fixed_policy_feasible,82,82,172,0.7060326399756873,13.737124387065576,0.6713607648391644,2.6389702252958873,8.175230379436527e+19
Q0_0p55,0.55,1.0,1.0,8.413951416451965e+19,8192,power,conditional_v8_fixed_policy_feasible,82,82,172,0.7147755330506808,13.981362901128026,0.6713607648391644,2.634362688988142,8.413951416451965e+19
Q0_0p55,0.55,1.0,1.0,8.659643233600653e+19,8192,power,conditional_v8_fixed_policy_feasible,82,82,172,0.7236387559500094,14.229546962628822,0.6713607648391644,2.629777155571991,8.659643233600653e+19
Q0_0p55,0.55,1.0,1.0,8.91250938133744e+19,8192,power,conditional_v8_fixed_policy_feasible,82,82,172,0.7326240505006166,14.481734602477978,0.6713607648391644,2.625213482359087,8.91250938133744e+19
Q0_0p55,0.55,1.0,1.0,9.172759353897766e+19,8192,power,conditional_v8_fixed_policy_feasible,82,82,172,0.7417331843068624,14.737984654643071,0.6713607648391644,2.6206715278685215,9.172759353897766e+19
Q0_0p55,0.55,1.0,1.0,9.440608762859264e+19,8192,power,conditional_v8_fixed_policy_feasible,82,82,172,0.7509679511413818,14.998356767236292,0.6713607648391644,2.6161511518157647,9.440608762859264e+19
Q0_0p55,0.55,1.0,1.0,9.716279515771078e+19,8192,power,conditional_v8_fixed_policy_feasible,82,82,172,0.760330171342132,15.262911413751059,0.6713607648391644,2.611652215101681,9.716279515771078e+19
Q0_0p55,0.55,1.0,1.0,1e+20,8192,power,conditional_v8_fixed_policy_feasible,82,82,172,0.76982169221577,15.531709904450894,0.6713607648391644,2.6071745798016184,1e+20
Q0_0p55,0.55,1.0,1.0,1.0292005271944264e+20,8192,power,conditional_v8_fixed_policy_feasible,82,82,172,0.779444388447418,15.804814397910672,0.6713607648391644,2.602718109154577,1.0292005271944264e+20
Q0_0p55,0.55,1.0,1.0,1.0592537251772853e+20,8192,power,conditional_v8_fixed_policy_feasible,82,82,172,0.7892001625169539,16.08228791271312,0.6713607648391644,2.5982826675524593,1.0592537251772853e+20
Q0_0p55,0.55,1.0,1.0,1.0901844923851312e+20,8192,power,conditional_v8_fixed_policy_feasible,82,82,172,0.7990909451219328,16.36419433930167,0.6713607648391644,2.5938681205293896,1.0901844923851312e+20
Q0_0p55,0.55,1.0,1.0,1.1220184543019654e+20,8192,power,conditional_v8_fixed_policy_feasible,82,82,172,0.8091186956072309,16.650598451991033,0.6713607648391644,2.58947433475112,1.1220184543019652e+20
Q0_0p55,0.55,1.0,1.0,1.1547819846894582e+20,8192,power,conditional_v8_fixed_policy_feasible,82,82,172,0.8192854024015697,16.941565921138338,0.6713607648391644,2.585101178004499,1.1547819846894582e+20
Q0_0p55,0.55,1.0,1.0,1.1885022274370165e+20,8192,power,conditional_v8_fixed_policy_feasible,82,82,172,0.8295930834609707,17.237163325474967,0.6713607648391644,2.580748519187026,1.1885022274370165e+20
Q0_0p55,0.55,1.0,1.0,1.2232071190499276e+20,8192,power,conditional_v8_fixed_policy_feasible,82,82,172,0.8400437867193155,17.537458164601812,0.6713607648391644,2.5764162282964866,1.2232071190499276e+20
Q0_0p55,0.55,1.0,1.0,1.2589254117941713e+20,8192,power,conditional_v8_fixed_policy_feasible,82,82,172,0.850639590546097,17.842518871649556,0.6713607648391644,2.5721041764206496,1.2589254117941713e+20
Q0_0p55,0.55,1.0,1.0,1.2956866975170216e+20,8192,power,conditional_v8_fixed_policy_feasible,82,82,172,0.8613826042114852,18.152414826104906,0.6713607648391644,2.5678122357270574,1.2956866975170216e+20
Q0_0p55,0.55,1.0,1.0,1.333521432163324e+20,8192,power,conditional_v8_fixed_policy_feasible,82,82,172,0.8722749683588605,18.467216366806174,0.6713607648391644,2.563540279452872,1.333521432163324e+20
Q0_0p55,0.55,1.0,1.0,1.3724609610075598e+20,8192,power,conditional_v8_fixed_policy_feasible,82,82,172,0.8833188554848889,18.786994805107938,0.6713607648391644,2.5592881818948188,1.3724609610075596e+20
Q0_0p55,0.55,1.0,1.0,1.4125375446227496e+20,8192,power,conditional_v8_fixed_policy_feasible,82,82,172,0.8945164704273062,19.11182243821804,0.6713607648391644,2.555055818399186,1.4125375446227495e+20
Q0_0p55,0.55,1.0,1.0,1.4537843856076666e+20,8192,power,conditional_v8_fixed_policy_feasible,82,82,172,0.9058700508605343,19.441772562708042,0.6713607648391644,2.5508430653519145,1.4537843856076664e+20
Q0_0p55,0.55,1.0,1.0,1.496235656094436e+20,8192,power,conditional_v8_fixed_policy_feasible,82,82,172,0.9173818677992275,19.776919488198782,0.6713607648391644,2.546649800168757,1.496235656094436e+20
Q0_0p55,0.55,1.0,1.0,1.539926526059492e+20,8192,power,conditional_v8_fixed_policy_feasible,82,82,172,0.9290542261099514,20.117338551223902,0.6713607648391644,2.5424759012855067,1.539926526059492e+20
Q0_0p55,0.55,1.0,1.0,1.5848931924611108e+20,8192,power,conditional_v8_fixed_policy_feasible,82,82,172,0.9408894650310508,20.463106129271537,0.6713607648391644,2.5383212481483115,1.5848931924611108e+20
Q0_0p55,0.55,1.0,1.0,1.631172909227833e+20,8192,power,conditional_v8_fixed_policy_feasible,82,82,172,0.9528899587009035,20.814299655007236,0.6713607648391644,2.5341857212040564,1.6311729092278328e+20
Q0_0p55,0.55,1.0,1.0,1.678804018122566e+20,8192,power,conditional_v8_fixed_policy_feasible,82,82,172,0.9650581166946767,21.170997630679636,0.6713607648391644,2.5300692018908215,1.678804018122566e+20
Q0_0p55,0.55,1.0,1.0,1.7278259805078664e+20,8192,power,conditional_v8_fixed_policy_feasible,82,82,172,0.9773963845697156,21.533279642710184,0.6713607648391644,2.5259715726284195,1.7278259805078664e+20
Q0_0p55,0.55,1.0,1.0,1.778279410038923e+20,8192,power,conditional_v8_fixed_policy_feasible,82,82,172,0.9899072444197681,21.901226376470184,0.6713607648391644,2.5218927168089946,1.7782794100389226e+20
Q0_0p55,0.55,1.0,1.0,1.830206106311053e+20,8192,power,conditional_v8_fixed_policy_feasible,82,82,172,1.0025932154381119,22.2749196312453,0.6713607648391644,2.5178325187877126,1.830206106311053e+20
Q0_0p55,0.55,1.0,1.0,1.8836490894897945e+20,8192,power,conditional_v8_fixed_policy_feasible,82,82,172,1.0154568544897988,22.654442335390655,0.6713607648391644,2.5137908638735125,1.8836490894897945e+20
Q0_0p55,0.55,1.0,1.0,1.9386526359522135e+20,8192,power,conditional_v8_fixed_policy_feasible,82,82,172,1.0285007566931446,23.039878561678186,0.6713607648391644,2.509767638319935,1.9386526359522135e+20
Q0_0p55,0.55,1.0,1.0,1.995262314968883e+20,8192,power,conditional_v8_fixed_policy_feasible,82,82,172,1.0417275560106067,23.431313542837497,0.6713607648391644,2.5057627293160323,1.995262314968883e+20
Q0_0p55,0.55,1.0,1.0,2.053525026457146e+20,8192,power,conditional_v8_fixed_policy_feasible,82,82,172,1.0551399258492664,23.82883368729377,0.6713607648391644,2.5017760249773358,2.053525026457146e+20
