Model,#Params (B),Submission Date,Hub License,Type,Average ⬆️,IFEval,BBH,MATH Lvl 5,GPQA,MUSR,MMLU-PRO,Epoch_AI_Publication_Date,Epoch_AI_Organization,Epoch_AI_Open_Weights,source_row,date,N,open_status,license,type,type_detail,model_class,S,logN,t,z,month,developer,license_research_status
Nexusflow/NexusRaven-V2-13B,13.0,2024-06-12,other,🔶 fine-tuned on domain-specific datasets,8.488064786804268,17.90781792311068,15.336448395229596,2.9456193353474323,1.342281879194629,3.7109375,9.685283687943262,2023-12-05,Nexusflow,Yes,1279,2024-06-12 00:00:00+00:00,13.0,yes,other,non_pretrained,🔶 fine-tuned on domain-specific datasets,domain_finetuned,8.488064786804268,1.1139433523068367,0.3613963039014374,-2.3778083692282874,2024-06,Nexusflow,custom_or_unknown_manual_review_needed
NousResearch/Hermes-2-Pro-Mistral-7B,7.242,2024-06-12,apache-2.0,"💬 chat models (RLHF, DPO, IFT, ...)",21.84057680720769,56.68337788179808,29.427578860536,6.042296072507553,3.1319910514541416,14.132552083333335,21.625664893617017,,,,1311,2024-06-12 00:00:00+00:00,7.242,,apache-2.0,non_pretrained,"💬 chat models (RLHF, DPO, IFT, ...)",chat,21.840576807207686,0.8598585204809929,0.3613963039014374,-1.2749810667668164,2024-06,NousResearch,permissive_license_label_not_repository_verified
NousResearch/Nous-Hermes-2-Mistral-7B-DPO,7.242,2024-06-12,apache-2.0,"💬 chat models (RLHF, DPO, IFT, ...)",21.10058697437334,57.62510139762497,27.792545658366084,4.758308157099697,5.7046979865771785,8.330729166666668,22.392139479905435,,,,1316,2024-06-12 00:00:00+00:00,7.242,,apache-2.0,non_pretrained,"💬 chat models (RLHF, DPO, IFT, ...)",chat,21.10058697437334,0.8598585204809929,0.3613963039014374,-1.3188729295659753,2024-06,NousResearch,permissive_license_label_not_repository_verified
NousResearch/Nous-Hermes-2-Mixtral-8x7B-SFT,46.703,2024-06-12,apache-2.0,"💬 chat models (RLHF, DPO, IFT, ...)",21.841010891461725,57.30783210769647,30.594312778864406,2.114803625377644,6.935123042505594,11.138541666666669,22.95545212765957,,,,1318,2024-06-12 00:00:00+00:00,46.703,,apache-2.0,non_pretrained,"💬 chat models (RLHF, DPO, IFT, ...)",chat,21.841010891461725,1.669344778673157,0.3613963039014374,-1.2749556379898181,2024-06,NousResearch,permissive_license_label_not_repository_verified
NousResearch/Nous-Hermes-2-SOLAR-10.7B,10.732,2024-06-12,apache-2.0,"💬 chat models (RLHF, DPO, IFT, ...)",23.412543159550665,52.78660620486975,34.990894584465195,5.740181268882175,5.8165548098434,13.826822916666664,27.314199172576835,,,,1319,2024-06-12 00:00:00+00:00,10.732,,apache-2.0,non_pretrained,"💬 chat models (RLHF, DPO, IFT, ...)",chat,23.412543159550665,1.0306806639999013,0.3613963039014374,-1.1851614033100386,2024-06,NousResearch,permissive_license_label_not_repository_verified
NousResearch/Nous-Hermes-llama-2-7b,6.738,2024-06-12,mit,🔶 fine-tuned on domain-specific datasets,9.316715938919105,17.290788441335657,13.78941955171473,0.906344410876133,1.789709172259505,11.681510416666669,10.442523640661936,,,,1320,2024-06-12 00:00:00+00:00,6.738,,mit,non_pretrained,🔶 fine-tuned on domain-specific datasets,domain_finetuned,9.316715938919105,0.8285310066451015,0.3613963039014374,-2.2755628413867246,2024-06,NousResearch,permissive_license_label_not_repository_verified
NousResearch/Yarn-Mistral-7b-128k,7.0,2024-06-12,apache-2.0,🟩 continuously pretrained,13.268755393260784,19.33669330709185,20.633112436478672,3.1722054380664653,6.487695749440718,8.948177083333333,21.034648345153663,,,,1324,2024-06-12 00:00:00+00:00,7.0,,apache-2.0,pretrained,🟩 continuously pretrained,continued_pretrained,13.268755393260783,0.8450980400142568,0.3613963039014374,-1.877402142020876,2024-06,NousResearch,permissive_license_label_not_repository_verified
NousResearch/Yarn-Mistral-7b-64k,7.0,2024-06-12,apache-2.0,🟩 continuously pretrained,13.540457995525928,20.79548930171944,20.23020020918289,3.700906344410876,5.369127516778524,9.881510416666666,21.26551418439716,,,,1325,2024-06-12 00:00:00+00:00,7.0,,apache-2.0,pretrained,🟩 continuously pretrained,continued_pretrained,13.540457995525925,0.8450980400142568,0.3613963039014374,-1.853994489746666,2024-06,NousResearch,permissive_license_label_not_repository_verified
NousResearch/Yarn-Solar-10b-32k,10.0,2024-06-12,apache-2.0,🟩 continuously pretrained,15.721261422706204,19.421579187666502,28.99482436025671,3.0211480362537766,7.046979865771815,10.597395833333332,25.24564125295508,,,,1326,2024-06-12 00:00:00+00:00,10.0,,apache-2.0,pretrained,🟩 continuously pretrained,continued_pretrained,15.721261422706204,1.0,0.3613963039014374,-1.6791155948207144,2024-06,NousResearch,permissive_license_label_not_repository_verified
NousResearch/Yarn-Solar-10b-64k,10.0,2024-06-12,apache-2.0,🟩 continuously pretrained,15.162050446653282,19.88867316498003,28.395714153595826,2.8700906344410875,6.935123042505594,9.013020833333336,23.86968085106384,,,,1327,2024-06-12 00:00:00+00:00,10.0,,apache-2.0,pretrained,🟩 continuously pretrained,continued_pretrained,15.162050446653282,1.0,0.3613963039014374,-1.7219473362038806,2024-06,NousResearch,permissive_license_label_not_repository_verified
Open-Orca/Mistral-7B-OpenOrca,7.0,2024-06-12,apache-2.0,"💬 chat models (RLHF, DPO, IFT, ...)",17.72165111279921,49.77659277384008,25.840025395269805,3.5498489425981874,2.9082774049217,5.889322916666667,18.36583924349882,,,,1351,2024-06-12 00:00:00+00:00,7.0,,apache-2.0,non_pretrained,"💬 chat models (RLHF, DPO, IFT, ...)",chat,17.72165111279921,0.8450980400142568,0.3613963039014374,-1.535320878823587,2024-06,Open-Orca,permissive_license_label_not_repository_verified
OpenAssistant/oasst-sft-1-pythia-12b,12.0,2024-06-12,apache-2.0,🔶 fine-tuned on domain-specific datasets,3.681830493398632,10.553885911603434,4.778508799161477,1.5105740181268883,1.0067114093959737,2.987239583333334,1.2540632387706852,,,,1352,2024-06-12 00:00:00+00:00,12.0,,apache-2.0,non_pretrained,🔶 fine-tuned on domain-specific datasets,domain_finetuned,3.6818304933986314,1.0791812460476249,0.3613963039014374,-3.2642469318934175,2024-06,OpenAssistant,permissive_license_label_not_repository_verified
PygmalionAI/pygmalion-6b,6.0,2024-06-12,creativeml-openrail-m,🔶 fine-tuned on domain-specific datasets,5.430124009362374,20.91040661001697,5.089577143988909,0.8308157099697886,0.0,3.7109375,2.039007092198581,,,,1424,2024-06-12 00:00:00+00:00,6.0,,creativeml-openrail-m,non_pretrained,🔶 fine-tuned on domain-specific datasets,domain_finetuned,5.430124009362374,0.7781512503836436,0.3613963039014374,-2.8573770182244838,2024-06,PygmalionAI,custom_or_unknown_manual_review_needed
Qwen/Qwen1.5-110B-Chat,111.21,2024-06-12,other,"💬 chat models (RLHF, DPO, IFT, ...)",33.12715289782008,59.38864435254016,44.98454525616634,23.413897280966765,12.192393736017896,16.287499999999994,42.49593676122932,2024-04-25,Alibaba,Yes,1504,2024-06-12 00:00:00+00:00,111.21,yes,other,non_pretrained,"💬 chat models (RLHF, DPO, IFT, ...)",chat,33.12715289782008,2.046143840749226,0.3613963039014374,-0.7024397364972079,2024-06,Qwen,custom_or_unknown_manual_review_needed
Qwen/Qwen1.5-14B-Chat,14.167,2024-06-12,other,"💬 chat models (RLHF, DPO, IFT, ...)",23.56610647505137,47.68082022367319,32.75647930053065,15.256797583081571,2.684563758389265,13.930729166666667,29.08724881796691,2024-02-04,Alibaba,Yes,1506,2024-06-12 00:00:00+00:00,14.167,yes,other,non_pretrained,"💬 chat models (RLHF, DPO, IFT, ...)",chat,23.566106475051374,1.1512778939041228,0.3613963039014374,-1.176616716877285,2024-06,Qwen,custom_or_unknown_manual_review_needed
Qwen/Qwen1.5-32B-Chat,32.512,2024-06-12,other,"💬 chat models (RLHF, DPO, IFT, ...)",29.25746822860332,55.32199009738605,44.55485402391639,19.561933534743204,7.494407158836691,10.197395833333337,38.41422872340425,2024-02-05,Alibaba,Yes,1508,2024-06-12 00:00:00+00:00,32.512,yes,other,non_pretrained,"💬 chat models (RLHF, DPO, IFT, ...)",chat,29.25746822860332,1.5120436862678064,0.3613963039014374,-0.8829121078072084,2024-06,Qwen,custom_or_unknown_manual_review_needed
Qwen/Qwen1.5-7B-Chat,7.721,2024-06-12,other,"💬 chat models (RLHF, DPO, IFT, ...)",17.62098662745355,43.71157417873464,22.379129599952787,6.268882175226587,7.046979865771815,4.63828125,21.681072695035464,2024-02-04,Alibaba,Yes,1512,2024-06-12 00:00:00+00:00,7.721,yes,other,non_pretrained,"💬 chat models (RLHF, DPO, IFT, ...)",chat,17.62098662745355,0.8876735524544475,0.3613963039014374,-1.5422400987071092,2024-06,Qwen,custom_or_unknown_manual_review_needed
Qwen/Qwen2-0.5B-Instruct,0.494,2024-06-12,apache-2.0,"💬 chat models (RLHF, DPO, IFT, ...)",6.586780633287707,22.466610814860125,5.876044259408482,2.8700906344410875,0.0,2.408854166666666,5.89908392434988,2024-06-07,Alibaba,Yes,1516,2024-06-12 00:00:00+00:00,0.494,yes,apache-2.0,non_pretrained,"💬 chat models (RLHF, DPO, IFT, ...)",chat,6.586780633287707,-0.30627305107635305,0.3613963039014374,-2.6519681640685984,2024-06,Qwen,permissive_license_label_not_repository_verified
Qwen/Qwen2-1.5B-Instruct,1.544,2024-06-12,apache-2.0,"💬 chat models (RLHF, DPO, IFT, ...)",14.141936815181689,33.712327734854625,13.695346827502664,7.175226586102719,1.5659955257270708,12.026822916666667,16.675901300236408,2024-06-07,Alibaba,Yes,1518,2024-06-12 00:00:00+00:00,1.544,yes,apache-2.0,non_pretrained,"💬 chat models (RLHF, DPO, IFT, ...)",chat,14.141936815181689,0.18864729599971736,0.3613963039014374,-1.803550879425301,2024-06,Qwen,permissive_license_label_not_repository_verified
Qwen/Qwen2-7B-Instruct,7.616,2024-06-12,apache-2.0,"💬 chat models (RLHF, DPO, IFT, ...)",27.93668778218485,56.79075962889577,37.80839092310167,27.64350453172205,6.375838926174497,7.365625,31.636007683215123,2024-06-07,Alibaba,Yes,1524,2024-06-12 00:00:00+00:00,7.616,yes,apache-2.0,non_pretrained,"💬 chat models (RLHF, DPO, IFT, ...)",chat,27.93668778218485,0.8817269353764179,0.3613963039014374,-0.9476042697071815,2024-06,Qwen,permissive_license_label_not_repository_verified
TencentARC/LLaMA-Pro-8B,8.357,2024-06-12,llama2,🔶 fine-tuned on domain-specific datasets,8.816698626146762,22.77135777514772,9.2939499758607,1.8882175226586104,1.342281879194629,8.593229166666669,9.011155437352246,,,,1828,2024-06-12 00:00:00+00:00,8.357,,llama2,non_pretrained,🔶 fine-tuned on domain-specific datasets,domain_finetuned,8.816698626146762,0.9220504021671738,0.3613963039014374,-2.336224286821314,2024-06,TencentARC,custom_or_unknown_manual_review_needed
TencentARC/LLaMA-Pro-8B-Instruct,8.357,2024-06-12,llama2,"💬 chat models (RLHF, DPO, IFT, ...)",15.28346018029823,44.86063644463357,19.485726056875954,2.492447129909366,3.243847874720355,11.1109375,10.507166075650115,,,,1829,2024-06-12 00:00:00+00:00,8.357,,llama2,non_pretrained,"💬 chat models (RLHF, DPO, IFT, ...)",chat,15.28346018029823,0.9220504021671738,0.3613963039014374,-1.7125396482231376,2024-06,TencentARC,custom_or_unknown_manual_review_needed
TencentARC/MetaMath-Mistral-Pro,8.987,2024-06-12,apache-2.0,🔶 fine-tuned on domain-specific datasets,12.5165268741835,21.18767093534045,22.37227879113455,7.628398791540786,2.572706935123044,4.985416666666668,16.35268912529551,,,,1830,2024-06-12 00:00:00+00:00,8.987,,apache-2.0,non_pretrained,🔶 fine-tuned on domain-specific datasets,domain_finetuned,12.5165268741835,0.9536147416906405,0.3613963039014374,-1.944399975989314,2024-06,TencentARC,permissive_license_label_not_repository_verified
TencentARC/Mistral_Pro_8B_v0.1,8.987,2024-06-12,apache-2.0,🔶 fine-tuned on domain-specific datasets,14.195345928021323,21.145227995053123,22.89418875876804,5.664652567975831,4.026845637583895,11.828645833333336,19.61251477541371,,,,1831,2024-06-12 00:00:00+00:00,8.987,,apache-2.0,non_pretrained,🔶 fine-tuned on domain-specific datasets,domain_finetuned,14.195345928021323,0.9536147416906405,0.3613963039014374,-1.799159088948815,2024-06,TencentARC,permissive_license_label_not_repository_verified
TinyLlama/TinyLlama_v1.1,1.1,2024-06-12,apache-2.0,🟢 pretrained,4.824553844580785,20.00613926603634,3.2103010497128146,1.2084592145015105,0.0,3.979427083333333,0.542996453900708,,,,1858,2024-06-12 00:00:00+00:00,1.1,,apache-2.0,pretrained,🟢 pretrained,pretrained,4.824553844580785,0.04139268515822508,0.3613963039014374,-2.982003726923927,2024-06,TinyLlama,permissive_license_label_not_repository_verified
WizardLMTeam/WizardLM-13B-V1.2,13.0,2024-06-12,llama2,🔶 fine-tuned on domain-specific datasets,15.177532740883724,33.92465325336773,22.88865497804447,1.8882175226586104,1.45413870246085,14.030468750000002,16.87906323877068,,,,1989,2024-06-12 00:00:00+00:00,13.0,,llama2,non_pretrained,🔶 fine-tuned on domain-specific datasets,domain_finetuned,15.177532740883725,1.1139433523068367,0.3613963039014374,-1.7207442265808661,2024-06,WizardLMTeam,custom_or_unknown_manual_review_needed
WizardLMTeam/WizardLM-70B-V1.0,70.0,2024-06-12,llama2,🔶 fine-tuned on domain-specific datasets,22.3974420993294,49.51428875383981,37.54335453368136,3.927492447129909,2.1252796420581683,14.089322916666667,27.184914302600472,,,,1990,2024-06-12 00:00:00+00:00,70.0,,llama2,non_pretrained,🔶 fine-tuned on domain-specific datasets,domain_finetuned,22.397442099329396,1.845098040014257,0.3613963039014374,-1.2426536289370567,2024-06,WizardLMTeam,custom_or_unknown_manual_review_needed
abacusai/Smaug-34B-v0.1,34.389,2024-06-12,apache-2.0,"💬 chat models (RLHF, DPO, IFT, ...)",24.95321808709686,50.15625207782018,34.261660667279955,7.175226586102719,10.626398210290828,8.134375000000004,39.36539598108747,2024-07-03,Abacus AI,Yes,2075,2024-06-12 00:00:00+00:00,34.389,yes,apache-2.0,non_pretrained,"💬 chat models (RLHF, DPO, IFT, ...)",chat,24.953218087096857,1.5364195471277338,0.3613963039014374,-1.1011088825914292,2024-06,abacusai,permissive_license_label_not_repository_verified
abacusai/Smaug-72B-v0.1,72.289,2024-06-12,other,🔶 fine-tuned on domain-specific datasets,29.737299261857203,51.67001334237601,43.12510043134919,19.10876132930513,9.843400447427292,14.415364583333334,40.26115543735224,2024-07-03,Abacus AI,Yes,2076,2024-06-12 00:00:00+00:00,72.289,yes,other,non_pretrained,🔶 fine-tuned on domain-specific datasets,domain_finetuned,29.737299261857203,1.859072217035173,0.3613963039014374,-0.8598389600287953,2024-06,abacusai,custom_or_unknown_manual_review_needed
allenai/OLMo-1B-hf,1.177,2024-06-12,apache-2.0,🟢 pretrained,6.633923959022838,21.819660722438684,3.1965463124303173,1.7371601208459215,1.5659955257270708,9.555989583333334,1.9281914893617007,2024-02-01,"Allen Institute for AI,University of Washington",Yes,2126,2024-06-12 00:00:00+00:00,1.177,yes,apache-2.0,pretrained,🟢 pretrained,pretrained,6.633923959022838,0.0707764628434347,0.3613963039014374,-2.6443315895575323,2024-06,allenai,permissive_license_label_not_repository_verified
argilla/notux-8x7b-v1,46.703,2024-06-12,apache-2.0,"💬 chat models (RLHF, DPO, IFT, ...)",24.47858356291764,54.22290633297429,34.75806168290175,9.969788519637463,7.829977628635347,10.532552083333334,29.558215130023648,,,,2267,2024-06-12 00:00:00+00:00,46.703,,apache-2.0,non_pretrained,"💬 chat models (RLHF, DPO, IFT, ...)",chat,24.47858356291764,1.669344778673157,0.3613963039014374,-1.1266176824708078,2024-06,argilla,permissive_license_label_not_repository_verified
berkeley-nest/Starling-LM-7B-alpha,7.242,2024-06-12,apache-2.0,"💬 chat models (RLHF, DPO, IFT, ...)",20.83936104726783,54.80491761858535,21.95402808715926,8.38368580060423,6.263982102908276,9.501302083333334,24.128250591016545,2023-11-25,University of California (UC) Berkeley,Yes,2322,2024-06-12 00:00:00+00:00,7.242,yes,apache-2.0,non_pretrained,"💬 chat models (RLHF, DPO, IFT, ...)",chat,20.83936104726783,0.8598585204809929,0.3613963039014374,-1.334635635868217,2024-06,berkeley-nest,permissive_license_label_not_repository_verified
databricks/dolly-v1-6b,6.0,2024-06-12,cc-by-nc-4.0,🟢 pretrained,6.981231710564127,22.244311759464885,4.7813091701327,1.8882175226586104,1.9015659955257265,8.118750000000002,2.953235815602837,,,,2508,2024-06-12 00:00:00+00:00,6.0,,cc-by-nc-4.0,pretrained,🟢 pretrained,pretrained,6.981231710564127,0.7781512503836436,0.3613963039014374,-2.589575918318188,2024-06,databricks,custom_or_unknown_manual_review_needed
databricks/dolly-v2-12b,12.0,2024-06-12,mit,🔶 fine-tuned on domain-specific datasets,6.370435703496376,23.55073427394868,6.377894137452961,1.3595166163141994,0.0,5.504947916666668,1.4295212765957446,,,,2509,2024-06-12 00:00:00+00:00,12.0,,mit,non_pretrained,🔶 fine-tuned on domain-specific datasets,domain_finetuned,6.3704357034963754,1.0791812460476249,0.3613963039014374,-2.687678324941638,2024-06,databricks,permissive_license_label_not_repository_verified
databricks/dolly-v2-3b,3.0,2024-06-12,mit,🔶 fine-tuned on domain-specific datasets,5.59965824307081,22.4715975833012,3.3247689565453875,1.5105740181268883,1.45413870246085,3.22265625,1.6142139479905429,,,,2510,2024-06-12 00:00:00+00:00,3.0,,mit,non_pretrained,🔶 fine-tuned on domain-specific datasets,domain_finetuned,5.599658243070812,0.47712125471966244,0.3613963039014374,-2.8248391255956062,2024-06,databricks,permissive_license_label_not_repository_verified
databricks/dolly-v2-7b,7.0,2024-06-12,mit,🔶 fine-tuned on domain-specific datasets,5.647360474812998,20.09856070781084,5.449892512817211,1.4350453172205435,2.460850111856823,2.779427083333333,1.6603871158392434,,,,2511,2024-06-12 00:00:00+00:00,7.0,,mit,non_pretrained,🔶 fine-tuned on domain-specific datasets,domain_finetuned,5.647360474812999,0.8450980400142568,0.3613963039014374,-2.815850983913113,2024-06,databricks,permissive_license_label_not_repository_verified
distilbert/distilgpt2,0.088,2024-06-12,apache-2.0,🟢 pretrained,4.002273827220365,6.110010328151527,2.835219845513963,0.6042296072507553,1.230425055928408,11.1578125,2.0759456264775418,,,,2532,2024-06-12 00:00:00+00:00,0.088,,apache-2.0,pretrained,🟢 pretrained,pretrained,4.002273827220365,-1.0555173278498313,0.3613963039014374,-3.1774618490724964,2024-06,distilbert,permissive_license_label_not_repository_verified
facebook/opt-1.3b,1.3,2024-06-12,other,🟢 pretrained,5.276689334204645,23.83298536771322,3.6480520895226793,0.906344410876133,0.0,2.0833333333333326,1.1894208037825047,2022-06-21,Meta AI,Yes,2623,2024-06-12 00:00:00+00:00,1.3,yes,other,pretrained,🟢 pretrained,pretrained,5.276689334204645,0.11394335230683679,0.3613963039014374,-2.8876612416334275,2024-06,facebook,custom_or_unknown_manual_review_needed
